name,solution
eU4490,0
eU635,0
n330,0
eU4831,0
eU7191,0
n2024,0
eU7192,0
eU7190,0
eU7227,0
eU3112,0
eU224,0
eU223,0
n143,0
eU2996,0
n1187,0
eU6602,0
n1891,0
eU7220,0
eU237,0
eU1005,0
eU3190,0
eU3577,0
n1396,0
eU3576,0
eU700,0
eU6680,0
n1923,0
eU3433,0
n1328,0
eU3434,0
n1329,0
eU6980,0
eU851,0
n384,0
eU6867,0
eU752,0
eU6985,0
eU3122,0
eU1293,0
eU1292,0
eU3375,0
n1300,0
eU4684,0
eU5673,0
n1711,0
eU1354,0
eU6932,0
eU508,0
n277,0
eU6430,0
n1869,0
eU4057,0
n1490,0
eU3815,0
eU899,0
eU6550,0
eU6770,0
eU745,0
eU1094,0
n492,0
eU4859,0
eU6145,0
eU1320,0
n571,0
eU5826,0
eU4421,0
n1561,0
eU2403,0
eU2402,0
eU5373,0
eU3794,0
eU2405,0
eU6053,0
eU2404,0
eU6110,0
eU6117,0
eU2406,0
n956,0
eU2947,0
eU2407,0
eU4647,0
eU3221,0
eU3627,0
n1413,0
eU3106,0
n1205,0
eU3104,0
eU5704,0
n1719,0
eU7091,0
eU2999,0
eU4897,0
eU4896,0
eU5077,0
eU6242,0
n1223,0
eU3216,0
eU5140,0
eU3034,0
eU5235,0
eU2943,0
eU2946,0
eU3033,0
eU5236,0
eU3579,1
eU3121,1
eU3820,1
eU5274,1
eU5256,1
eU5269,1
eU2442,1
eU5240,1
eU5238,1
eU5258,1
eU5239,1
eU5273,1
eU5271,1
eU5268,1
eU5243,1
eU5253,1
eU6933,1
eU5270,1
eU893,1
eU5252,1
eU996,1
eU5251,1
eU5250,1
eU5249,1
eU5259,1
eU560,1
eU309,1
eU5244,1
eU1117,1
eU5072,0
eU642,0
n336,0
eU3308,0
n1263,0
eU4371,0
n1549,0
eU7008,0
eU5648,0
eU4348,0
eU676,0
eU7138,0
n2016,0
eU4860,0
eU5192,0
n1512,0
eU5341,0
eU4185,0
eU3592,0
n1405,0
eU3488,0
eU3490,0
n1357,0
eU1800,0
eU7083,0
eU173,0
n119,0
eU6846,0
eU6677,1
eU6596,1
eU4622,1
eU4661,0
n1601,0
eU619,1
n320,-1
eU615,1
eU618,1
eU6755,0
eU1029,0
eU7042,0
eU6725,0
n1940,0
eU408,0
n237,0
eU413,0
eU410,0
eU411,0
eU3290,0
eU5110,0
n1650,0
eU5112,0
eU5109,0
eU5471,0
n1684,0
eU5475,0
eU5473,0
eU5477,0
n501,0
eU1120,0
eU5478,0
eU3975,0
n1479,0
eU4633,0
eU6613,0
n1896,0
eU219,0
eU347,0
eU4368,0
eU3780,0
eU3984,0
eU6568,0
eU5689,0
eU3176,0
eU2646,0
n1064,0
eU6037,0
n1786,0
eU1411,0
eU2651,0
eU2661,0
n1073,0
eU2652,0
eU2656,0
n1070,0
eU2658,0
eU6824,0
eU1418,0
eU6825,0
eU2662,0
n1074,0
eU6655,0
eU6941,0
eU6923,0
eU3636,0
n1415,0
eU2745,0
eU4554,0
eU4552,0
eU4553,0
eU4555,0
eU3022,0
eU6948,0
eU3920,0
n1477,0
eU1575,0
eU662,0
eU1247,0
eU3410,0
eU6327,0
eU4012,0
n1487,0
eU5537,0
eU4407,0
eU6499,0
eU4021,0
eU6930,0
eU3345,0
n1287,0
eU1941,0
eU2974,0
n1183,0
eU3120,0
n504,0
eU1126,0
eU5539,0
n1688,0
eU400,0
n232,0
eU6979,0
eU4046,0
eU3533,0
eU3535,0
eU3854,0
eU2435,0
eU1322,0
eU3336,0
n1280,0
eU1670,0
eU313,0
eU6128,0
n1820,0
eU6149,0
eU3265,0
eU3268,0
eU3267,0
eU3788,0
eU4627,0
eU754,0
n386,0
eU3473,0
eU3465,0
eU3750,0
eU5614,0
eU6612,0
eU430,0
eU243,0
eU4964,0
eU4976,0
eU4974,0
eU6468,0
eU4135,0
eU4137,0
eU2051,0
eU4128,0
eU4972,0
eU1118,0
eU4122,0
eU4204,0
eU563,0
eU1039,0
eU4959,0
eU4961,0
eU4121,0
eU3720,0
eU4992,0
eU4970,0
eU4953,0
eU4954,0
eU5327,0
eU6506,0
eU5758,0
eU3770,0
eU3716,0
eU1854,0
eU3225,0
eU1033,0
eU3240,0
eU3239,0
eU842,0
eU3233,0
eU3238,0
eU3227,0
eU3135,0
eU3236,0
eU1689,0
eU3243,0
eU840,0
eU4061,0
eU3044,0
eU3248,0
eU4114,1
eU4937,1
eU4929,1
eU4903,1
eU4916,1
eU4939,1
eU4113,1
eU4927,1
eU4922,1
eU4923,1
eU4917,1
eU4918,1
eU448,1
eU562,1
eU4110,1
eU1051,1
eU4920,1
eU4904,1
eU4902,1
eU4914,1
eU4117,1
eU4931,1
eU1673,1
eU5601,0
eU6419,0
eU5171,0
eU5172,0
eU5161,0
eU5165,0
eU316,0
eU5162,0
eU1231,0
eU818,0
eU4189,0
eU5180,0
eU4148,0
eU6193,0
eU20,0
eU5218,0
eU209,0
eU5219,0
eU3257,0
eU1147,0
n510,0
eU1174,0
eU3285,0
eU1172,0
eU4120,0
n1504,0
eU5129,0
eU610,0
eU267,0
eU3816,0
n95,0
eU133,0
eU135,0
eU131,0
eU5231,0
eU6740,0
eU917,0
eU4274,0
eU872,0
eU1279,0
eU776,0
eU6982,0
n1979,0
eU1364,0
eU1392,0
eU6959,0
eU1105,0
eU4639,0
n1596,0
eU680,0
n353,0
eU5121,0
eU5123,0
eU5122,0
eU78,0
eU136,0
eU3335,0
eU75,0
eU92,0
eU1388,0
eU704,0
eU6898,0
eU3203,0
eU6435,0
n1870,0
eU6666,0
n1917,0
eU7194,0
n2025,0
eU7073,0
n2000,0
eU7156,0
eU6663,0
eU697,0
eU6679,0
eU6683,0
eU1379,0
eU696,0
eU3436,0
eU7113,0
eU3420,0
eU3419,0
eU3418,0
eU780,0
eU3421,0
n1321,0
eU593,0
n312,0
eU5298,0
eU5588,0
n1696,0
eU6587,0
eU7082,0
eU1127,0
eU242,0
eU2394,0
n950,0
eU3730,0
n1448,0
eU6703,0
n1932,0
eU6272,0
eU702,0
eU3556,0
eU6722,0
n1939,0
eU5616,0
n1701,0
eU5615,0
eU6713,0
eU498,1
n270,-1
eU6632,0
eU6635,0
eU6630,0
eU7066,0
n1998,0
eU3398,0
n1312,0
eU3255,0
eU4401,0
n1553,0
eU4390,0
eU4400,0
eU3477,0
n1351,0
eU5230,0
eU6754,0
n1947,0
eU2693,0
n1084,0
eU1093,0
n491,0
eU6311,0
n1847,0
eU6429,0
eU7229,0
eU6312,0
n1848,0
eU4318,0
eU5590,0
eU5594,0
eU2356,0
eU5585,0
eU5604,0
eU6267,0
eU4320,0
eU4321,0
eU4434,0
eU3554,0
eU2373,0
eU1308,0
eU7043,0
n1989,0
eU5714,0
eU5702,0
eU3680,0
n1441,0
eU3258,0
n1233,0
eU8122,0
eU8123,0
eU8124,0
eU8125,0
eU8126,0
eU8127,0
eU8128,0
eU8129,0
eU8130,0
eU8131,0
eU8132,0
eU8133,0
eU8134,0
eU8135,0
eU8136,0
eU8137,0
eU8138,0
eU8139,0
eU8140,0
eU8141,0
eU8142,0
eU8143,0
eU8144,0
eU8145,0
eU8146,0
eU8147,0
eU8148,0
eU8149,0
eU8150,0
eU8151,0
eU8152,0
eU8153,0
eU8154,0
eU8155,0
eU8156,0
eU8157,0
eU8158,0
eU8159,0
eU8160,0
eU8161,0
eU8162,0
eU8163,0
eU8164,0
eU8165,0
eU8166,0
eU8167,0
eU8168,0
eU8169,0
eU8170,0
eU8171,0
eU8172,0
eU8173,0
eU8174,0
eU8175,0
eU8176,0
eU8177,0
eU8178,0
eU8179,0
eU8180,0
eU8181,0
eU8182,0
eU8183,0
eU8184,0
eU8185,0
eU8186,0
eU8187,0
eU8188,0
eU8189,0
eU8190,0
eU8191,0
eU8192,0
eU8193,0
eU8194,0
eU8195,0
eU8196,0
eU8197,0
eU8198,0
eU8199,0
eU8200,0
eU8201,0
eU8202,0
eU8203,0
eU8204,0
eU8205,0
eU8206,0
eU8207,0
eU8208,0
eU8209,0
eU8210,0
eU8211,0
eU8212,0
eU8213,0
eU8214,0
eU8215,0
eU8216,0
eU8217,0
eU8218,0
eU8219,0
eU8220,0
eU8221,0
eU8222,0
eU8223,0
eU8224,0
eU8225,0
eU8226,0
eU8227,0
eU8228,0
eU8229,0
eU8230,0
eU8231,0
eU8232,0
eU8233,0
eU8234,0
eU8235,0
eU8236,0
eU8237,0
eU8238,0
eU8239,0
eU8240,0
eU8241,0
eU8242,0
eU8243,0
eU8244,0
eU8245,0
eU8246,0
eU8247,0
eU8248,0
eU8249,0
eU8250,0
eU8251,0
eU8252,0
eU8253,0
eU8254,0
eU8255,0
eU8256,0
eU8257,0
eU8258,0
eU8259,0
eU8260,0
eU8261,0
eU8262,0
eU8263,0
eU8264,0
eU8265,0
eU8266,0
eU8267,0
eU8268,0
eU8269,0
eU8270,0
eU8271,0
eU8272,0
eU8273,0
eU8274,0
eU8275,0
eU8276,0
eU8277,0
eU8278,0
eU8279,0
eU8280,0
eU8281,0
eU8282,0
eU8283,0
eU8284,0
eU8285,0
eU8286,0
eU8287,0
eU8288,0
eU8289,0
eU8290,0
eU8291,0
eU8292,0
eU8293,0
eU8294,0
eU8295,0
eU8296,0
eU8297,0
eU8298,0
eU8299,0
eU8300,0
eU8301,0
eU8302,0
eU8303,0
eU8304,0
eU8305,0
eU8306,0
eU8307,0
eU8308,0
eU8309,0
eU8310,0
eU8311,0
eU8312,0
eU8313,0
eU8314,0
eU8315,0
eU8316,0
eU8317,0
eU8318,0
eU8319,0
eU8320,0
eU8321,0
eU8322,0
eU8323,0
eU8324,0
eU8325,0
eU8326,0
eU8327,0
eU8328,0
eU8329,0
eU8330,0
eU8331,0
eU8332,0
eU8333,0
eU8334,0
eU8335,0
eU8336,0
eU8337,0
eU8338,0
eU8339,0
eU8340,0
eU8341,0
eU8342,0
eU8343,0
eU8344,0
eU8345,0
eU8346,0
eU8347,0
eU8348,0
eU8349,0
eU8350,0
eU8351,0
eU8352,0
eU8353,0
eU8354,0
eU8355,0
eU8356,0
eU8357,0
eU8358,0
eU8359,0
eU8360,0
eU8361,0
eU8362,0
eU8363,0
eU8364,0
eU8365,0
eU8366,0
eU8367,0
eU8368,0
eU8369,0
eU8370,0
eU8371,0
eU8372,0
eU8373,0
eU8374,0
eU8375,0
eU8376,0
eU8377,0
eU8378,0
eU8379,0
eU8380,0
eU8381,0
eU8382,0
eU8383,0
eU8384,0
eU8385,0
eU8386,0
eU8387,0
eU8388,0
eU8389,0
eU8390,0
eU8391,0
eU8392,0
eU8393,0
eU8394,0
eU8395,0
eU8396,0
eU8397,0
eU8398,0
eU8399,0
eU8400,0
eU8401,0
eU8402,0
eU8403,0
eU8404,0
eU8405,0
eU8406,0
eU8407,0
eU8408,0
eU8409,0
eU8410,0
eU8411,0
eU8412,0
eU8413,0
eU8414,0
eU8415,0
eU8416,0
eU8417,0
eU8418,0
eU8419,0
eU8420,0
eU8421,0
eU8422,0
eU8423,0
eU8424,0
eU8425,0
eU8426,0
eU8427,0
eU8428,0
eU8429,0
eU8430,0
eU8431,0
eU8432,0
eU8433,0
eU8434,0
eU8435,0
eU8436,0
eU8437,0
eU8438,0
eU8439,0
eU8440,0
eU8441,0
eU8442,0
eU8443,0
eU8444,0
eU8445,0
eU8446,0
eU8447,0
eU8448,0
eU8449,0
eU8450,0
eU8451,0
eU8452,0
eU8453,0
eU8454,0
eU8455,0
eU8456,0
eU8457,0
eU8458,0
eU8459,0
eU8460,0
eU8461,0
eU8462,0
eU8463,0
eU8464,0
eU8465,0
eU8466,0
eU8467,0
eU8468,0
eU8469,0
eU8470,0
eU8471,0
eU8472,0
eU8473,0
eU8474,0
eU8475,0
eU8476,0
eU8477,0
eU8478,0
eU8479,0
eU8480,0
eU8481,0
eU8482,0
eU8483,0
eU8484,0
eU8485,0
eU8486,0
eU8487,0
eU8488,0
eU8489,0
eU8490,0
eU8491,0
eU8492,0
eU8493,0
eU8494,0
eU8495,0
eU8496,0
eU8497,0
eU8498,0
eU8499,0
eU8500,0
eU8501,0
eU8502,0
eU8503,0
eU8504,0
eU8505,0
eU8506,0
eU8507,0
eU8508,0
eU8509,0
eU8510,0
eU8511,0
eU8512,0
eU8513,0
eU8514,0
eU8515,0
eU8516,0
eU8517,0
eU8518,0
eU8519,0
eU8520,0
eU8521,0
eU8522,0
eU8523,0
eU8524,0
eU8525,0
eU8526,0
eU8527,0
eU8528,0
eU8529,0
eU8530,0
eU8531,0
eU8532,0
eU8533,0
eU8534,0
eU8535,0
eU8536,0
eU8537,0
eU8538,0
eU8539,0
eU8540,0
eU8541,0
eU8542,0
eU8543,0
eU8544,0
eU8545,0
eU8546,0
eU8547,0
eU8548,0
eU8549,0
eU8550,0
eU8551,0
eU8552,0
eU8553,0
eU8554,0
eU8555,0
eU8556,0
eU8557,0
eU8558,0
eU8559,0
eU8560,0
eU8561,0
eU8562,0
eU8563,0
eU8564,0
eU8565,0
eU8566,0
eU8567,0
eU8568,0
eU8569,0
eU8570,0
eU8571,0
eU8572,0
eU8573,0
eU8574,0
eU8575,0
eU8576,0
eU8577,0
eU8578,0
eU8579,0
eU8580,0
eU8581,0
eU8582,0
eU8583,0
eU8584,0
eU8585,0
eU8586,0
eU8587,0
eU8588,0
eU8589,0
eU8590,0
eU8591,0
eU8592,0
eU8593,0
eU8594,0
eU8595,0
eU8596,0
eU8597,0
eU8598,0
eU8599,0
eU8600,0
eU8601,0
eU8602,0
eU8603,0
eU8604,0
eU8605,0
eU8606,0
eU8607,0
eU8608,0
eU8609,0
eU8610,0
eU8611,0
eU8612,0
eU8613,0
eU8614,0
eU8615,0
eU8616,0
eU8617,0
eU8618,0
eU8619,0
eU8620,0
eU8621,0
eU8622,0
eU8623,0
eU8624,0
eU8625,0
eU8626,0
eU8627,0
eU8628,0
eU8629,0
eU8630,0
eU8631,0
eU8632,0
eU8633,0
eU8634,0
eU8635,0
eU8636,0
eU8637,0
eU8638,0
eU8639,0
eU8640,0
eU8641,0
eU8642,0
eU8643,0
eU8644,0
eU8645,0
eU8646,0
eU8647,0
eU8648,0
eU8649,0
eU8650,0
eU8651,0
eU8652,0
eU8653,0
eU8654,0
eU8655,0
eU8656,0
eU8657,0
eU8658,0
eU8659,0
eU8660,0
eU8661,0
eU8662,0
eU8663,0
eU8664,0
eU8665,0
eU8666,0
eU8667,0
eU8668,0
eU8669,0
eU8670,0
eU8671,0
eU8672,0
eU8673,0
eU8674,0
eU8675,0
eU8676,0
eU8677,0
eU8678,0
eU8679,0
eU8680,0
eU8681,0
eU8682,0
eU8683,0
eU8684,0
eU8685,0
eU8686,0
eU8687,0
eU8688,0
eU8689,0
eU8690,0
eU8691,0
eU8692,0
eU8693,0
eU8694,0
eU8695,0
eU8696,0
eU8697,0
eU8698,0
eU8699,0
eU8700,0
eU8701,0
eU8702,0
eU8703,0
eU8704,0
eU8705,0
eU8706,0
eU8707,0
eU8708,0
eU8709,0
eU8710,0
eU8711,0
eU8712,0
eU8713,0
eU8714,0
eU8715,0
eU8716,0
eU8717,0
eU8718,0
eU8719,0
eU8720,0
eU8721,0
eU8722,0
eU8723,0
eU8724,0
eU8725,0
eU8726,0
eU8727,0
eU8728,0
eU8729,0
eU8730,0
eU8731,0
eU8732,0
eU8733,0
eU8734,0
eU8735,0
eU8736,0
eU8737,0
eU8738,0
eU8739,0
eU8740,0
eU8741,0
eU8742,0
eU8743,0
eU8744,0
eU8745,0
eU8746,0
eU8747,0
eU8748,0
eU8749,0
eU8750,0
eU8751,0
eU8752,0
eU8753,0
eU8754,0
eU8755,0
eU8756,0
eU8757,0
eU8758,0
eU8759,0
eU8760,0
eU8761,0
eU8762,0
eU8763,0
eU8764,0
eU8765,0
eU8766,0
eU8767,0
eU8768,0
eU8769,0
eU8770,0
eU8771,0
eU8772,0
eU8773,0
eU8774,0
eU8775,0
eU8776,0
eU8777,0
eU8778,0
eU8779,0
eU8780,0
eU8781,0
eU8782,0
eU8783,0
eU8784,0
eU8785,0
eU8786,0
eU8787,0
eU8788,0
eU8789,0
eU8790,0
eU8791,0
eU8792,0
eU8793,0
eU8794,0
eU8795,0
eU8796,0
eU8797,0
eU8798,0
eU8799,0
eU8800,0
eU8801,0
eU8802,0
eU8803,0
eU8804,0
eU8805,0
eU8806,0
eU8807,0
eU8808,0
eU8809,0
eU8810,0
eU8811,0
eU8812,0
eU8813,0
eU8814,0
eU8815,0
eU8816,0
eU8817,0
eU8818,0
eU8819,0
eU8820,0
eU8821,0
eU8822,0
eU8823,0
eU8824,0
eU8825,0
eU8826,0
eU8827,0
eU8828,0
eU8829,0
eU8830,0
eU8831,0
eU8832,0
eU8833,0
eU8834,0
eU8835,0
eU8836,0
eU8837,0
eU8838,0
eU8839,0
eU8840,0
eU8841,0
eU8842,0
eU8843,0
eU8844,0
eU8845,0
eU8846,0
eU8847,0
eU8848,0
eU8849,0
eU8850,0
eU8851,0
eU8852,0
eU8853,0
eU8854,0
eU8855,0
eU8856,0
eU8857,0
eU8858,0
eU8859,0
eU8860,0
eU8861,0
eU8862,0
eU8863,0
eU8864,0
eU8865,0
eU8866,0
eU8867,0
eU8868,0
eU8869,0
eU8870,0
eU8871,0
eU8872,0
eU8873,0
eU8874,0
eU8875,0
eU8876,0
eU8877,0
eU8878,0
eU8879,0
eU8880,0
eU8881,0
eU8882,0
eU8883,0
eU8884,0
eU8885,0
eU8886,0
eU8887,0
eU8888,0
eU8889,0
eU8890,0
eU8891,0
eU8892,0
eU8893,0
eU8894,0
eU8895,0
eU8896,0
eU8897,0
eU8898,0
eU8899,0
eU8900,0
eU8901,0
eU8902,0
eU8903,0
eU8904,0
eU8905,0
eU8906,0
eU8907,0
eU8908,0
eU8909,0
eU8910,0
eU8911,0
eU8912,0
eU8913,0
eU8914,0
eU8915,0
eU8916,0
eU8917,0
eU8918,0
eU8919,0
eU8920,0
eU8921,0
eU8922,0
eU8923,0
eU8924,0
eU8925,0
eU8926,0
eU8927,0
eU8928,0
eU8929,0
eU8930,0
eU8931,0
eU8932,0
eU8933,0
eU8934,0
eU8935,0
eU8936,0
eU8937,0
eU8938,0
eU8939,0
eU8940,0
eU8941,0
eU8942,0
eU8943,0
eU8944,0
eU8945,0
eU8946,0
eU8947,0
eU8948,0
eU8949,0
eU8950,0
eU8951,0
eU8952,0
eU8953,0
eU8954,0
eU8955,0
eU8956,0
eU8957,0
eU8958,0
eU8959,0
eU8960,0
eU8961,0
eU8962,0
eU8963,0
eU8964,0
eU8965,0
eU8966,0
eU8967,0
eU8968,0
eU8969,0
eU8970,0
eU8971,0
eU8972,0
eU8973,0
eU8974,0
eU8975,0
eU8976,0
eU8977,0
eU8978,0
eU8979,0
eU8980,0
eU8981,0
eU8982,0
eU8983,0
eU8984,0
eU8985,0
eU8986,0
eU8987,0
eU8988,0
eU8989,0
eU8990,0
eU8991,0
eU8992,0
eU8993,0
eU8994,0
eU8995,0
eU8996,0
eU8997,0
eU8998,0
eU8999,0
eU9000,0
eU9001,0
eU9002,0
eU9003,0
eU9004,0
eU9005,0
eU9006,0
eU9007,0
eU9008,0
eU9009,0
eU9010,0
eU9011,0
eU9012,0
eU9013,0
eU6809,0
n1953,0
eU6836,0
eU6697,0
n1930,0
eU3260,0
eU4404,0
n1557,0
eU4403,0
eU4402,0
eU3279,0
n1246,0
eU3278,0
eU6931,0
eU3080,0
eU1208,0
eU4682,0
eU4680,0
eU3553,0
eU3293,0
n1255,0
eU6954,0
eU6274,0
eU6963,0
n1977,0
eU3014,0
n1191,0
eU997,0
n462,0
eU5778,0
eU1376,0
eU5315,0
eU522,0
eU6380,0
eU3498,0
eU3502,0
eU3501,0
eU3500,0
eU4103,0
n1501,0
eU1273,0
n103,0
eU144,0
eU1275,0
eU3276,0
n1244,0
eU514,0
eU1108,0
eU3781,0
eU387,0
eU3017,0
n1192,0
eU5357,0
eU4195,0
eU6279,0
eU5356,0
eU6280,0
n1838,0
eU3019,0
eU5086,0
eU1259,0
n553,0
eU903,0
n434,0
eU2955,0
eU5115,0
n1651,0
eU4311,0
n1533,0
eU4205,0
eU4207,0
eU5382,0
eU4209,0
eU5381,0
eU4208,0
eU4203,0
eU5380,0
eU5383,0
eU5800,0
eU5362,0
eU4197,0
eU5359,0
eU5361,0
eU5731,0
n1722,0
eU2997,0
eU3016,0
eU5570,0
eU5574,0
eU5573,0
eU4316,0
eU5577,0
eU5568,0
eU5578,0
eU5334,0
eU4179,0
eU5332,0
eU5333,0
eU3622,0
eU4036,0
eU2990,0
eU4035,0
eU4800,0
eU2360,0
eU2900,0
eU4804,0
eU4807,0
eU4812,0
eU4028,0
eU4778,0
eU2818,0
eU4818,0
eU4788,0
eU2975,0
eU4809,0
eU2956,0
eU4019,0
eU2878,0
eU3091,0
eU4797,0
eU4024,0
eU4784,0
eU4791,0
eU4820,0
eU4023,0
eU4017,0
eU4025,0
eU3045,0
eU4015,0
eU4018,0
eU4026,0
eU4787,0
eU4673,0
n1602,0
eU4794,0
n1610,0
eU4751,0
eU4775,0
eU3021,0
eU4764,0
eU2849,0
eU4754,0
eU3994,0
eU4769,0
eU4767,0
eU3999,0
eU4011,0
eU2982,0
eU6240,0
eU4759,0
eU3993,0
eU3989,0
eU4766,0
eU3987,0
eU4765,0
eU4771,0
eU2912,0
eU6194,0
eU4745,0
eU3042,0
eU2875,0
eU4762,0
eU4741,0
eU6524,0
eU3038,0
eU4009,0
eU3838,0
eU4546,0
eU6527,0
eU3837,0
eU3738,0
eU4544,0
eU4548,0
eU3813,0
eU6528,0
eU4549,0
eU4284,1
eU5522,1
eU6340,1
eU4283,1
eU5524,1
eU5514,1
eU7201,1
eU5520,1
eU4296,1
eU5518,1
eU5521,1
eU4290,1
eU6234,0
eU5464,0
eU6268,0
eU4540,0
eU4155,0
eU4151,0
eU6253,0
eU4268,0
eU6530,0
eU5501,0
eU4280,0
eU5504,0
eU5506,0
eU6529,0
eU5502,0
eU7168,0
eU5724,0
eU5723,0
eU5729,0
eU5715,0
eU5721,0
eU5728,0
eU5717,0
eU4241,0
eU5427,0
eU12,0
eU5683,0
eU5677,0
eU4325,0
eU628,0
eU45,0
eU6741,0
eU3448,0
n1336,0
eU550,0
n298,0
eU4527,0
eU1270,0
n556,0
eU2376,0
eU4300,0
eU2377,0
eU5700,0
eU5494,0
eU2922,0
eU3115,0
n1206,0
eU4827,0
eU5861,0
eU3742,0
eU4484,0
eU4180,0
eU5869,0
eU2434,0
eU4677,0
eU5528,0
eU5534,0
eU1988,0
eU4301,0
eU2167,0
eU1511,0
eU5532,0
eU5530,0
eU5492,0
n1529,0
eU5493,0
eU5811,0
eU5491,0
eU5488,0
eU5489,0
eU4275,0
eU5487,0
eU3219,0
n1225,0
eU3218,0
eU4184,0
eU4044,0
eU832,0
eU3616,0
n1409,0
eU5848,0
eU5000,0
eU5002,0
eU4143,0
eU4144,0
eU6940,0
eU2413,0
eU6389,0
eU6598,0
eU4142,0
eU6968,0
eU2412,0
eU3714,0
eU3237,0
n1230,0
eU4966,0
eU3725,0
eU5808,0
eU2998,0
eU5842,0
eU5558,1
eU5555,1
eU5556,1
eU5557,1
eU4987,0
n1628,0
eU4934,0
eU6284,0
n1839,0
eU6059,0
n1794,0
eU850,0
n421,0
eU199,0
n135,0
eU2926,0
eU5825,0
eU2001,0
eU3082,0
eU6643,0
n1908,0
eU2939,0
n1175,0
eU6814,0
eU6366,0
eU1137,0
eU1136,0
eU3862,0
eU516,0
eU6650,0
eU4194,0
n1515,0
eU6767,0
n551,0
eU1255,0
eU6633,0
n1905,0
eU6636,0
eU3150,0
eU3152,0
eU2959,0
n1182,0
eU2945,0
n1177,0
eU2958,0
n1181,0
eU6442,0
eU174,0
eU2940,0
eU6578,0
n1883,0
eU3540,0
n1378,0
eU6702,0
n1363,0
eU3510,0
eU5634,0
eU4338,0
eU4414,0
eU6460,0
n1874,0
eU3415,0
n1318,0
eU6692,0
n1928,0
eU5746,1
eU1048,1
eU5749,1
eU189,1
eU5744,1
eU447,1
eU2881,1
eU4210,0
eU300,0
eU446,0
eU5297,0
eU4430,0
eU2882,0
eU660,0
eU6567,0
eU6498,0
eU4856,0
eU4853,0
eU3558,0
eU3113,0
eU6258,0
eU3262,0
eU293,0
n186,0
eU1357,0
eU3666,0
n1433,0
eU3307,0
n1262,0
eU3677,0
n1439,0
eU6994,0
n1982,0
eU4501,0
eU7104,0
n2008,0
eU6654,0
n1912,0
eU7159,0
n2019,0
eU636,0
n331,0
eU4233,0
eU3688,0
eU3685,0
eU4232,0
eU3392,0
n1308,0
eU3391,0
eU3694,0
eU1365,0
n593,0
eU3300,0
n300,0
eU815,0
eU552,0
eU5221,0
eU3479,0
eU3615,0
n1408,0
eU5849,0
eU643,0
eU843,0
eU112,0
n83,0
eU6926,0
eU7060,0
eU4891,0
eU4328,0
eU6638,0
eU6774,0
eU6624,0
n1902,0
eU1012,0
eU6916,0
eU5435,0
eU1010,0
eU3520,0
eU3519,0
eU3261,0
eU3512,0
eU390,0
n224,0
eU5096,0
n1649,0
eU2126,0
eU6704,0
eU3802,0
eU6705,0
eU6184,0
eU3696,0
eU6591,0
eU6709,0
eU3697,0
eU3698,0
n1443,0
eU1095,1
eU4397,0
eU2925,0
n1170,0
eU6337,0
n1857,0
eU6657,0
eU3471,0
n1348,0
eU3118,0
eU3944,0
eU186,0
eU4716,0
eU3955,0
eU3943,0
eU4269,0
eU4694,0
eU6543,0
eU4257,0
eU4704,0
eU4256,0
eU4181,0
eU4708,0
eU2910,0
eU4702,0
eU3431,0
eU645,0
eU833,0
eU7004,0
eU6576,0
eU1496,0
eU5070,0
n1637,0
eU5768,0
eU3566,0
eU3564,0
eU3587,0
n1402,0
eU6711,0
n1935,0
eU3343,0
n1285,0
eU6325,1
eU823,0
n411,0
eU5144,0
eU5145,0
eU5003,0
eU6252,0
n1836,0
eU7062,1
eU3368,0
eU6771,0
n1950,0
eU5130,0
eU6637,0
eU3430,0
eU6787,1
eU6834,0
n1959,0
eU6143,0
n1824,0
eU1518,0
eU1402,0
eU2149,0
eU2766,0
eU2762,0
eU1692,0
eU1398,0
eU1445,0
eU1696,0
eU6785,0
eU7072,0
eU3269,0
n1239,0
eU6592,0
n1887,0
eU6603,0
n1892,0
eU1342,0
n583,0
eU7134,0
eU6139,0
eU230,0
n148,0
eU4312,0
eU6782,0
eU4062,0
eU363,0
eU249,0
n157,0
eU1192,0
n526,0
eU4366,0
n1548,0
eU2759,0
n1123,0
eU3424,0
n1323,0
eU1203,0
eU4445,0
n1568,0
eU6780,0
n1951,0
eU4440,0
n1567,0
eU4441,0
eU3486,0
n1356,0
eU3487,0
eU1213,0
eU298,0
eU1384,0
eU7074,0
eU1176,0
eU6732,0
eU474,0
eU231,0
eU238,0
eU329,0
eU1199,0
eU6140,0
eU6949,0
eU4059,0
eU1143,0
eU1233,0
eU3423,0
eU6658,0
n1914,0
eU3198,0
eU3354,0
eU3642,0
n1418,0
eU6620,0
n1899,0
eU3271,0
n1241,0
eU506,0
eU808,0
eU4201,0
eU5375,0
eU6690,0
n1927,0
eU4323,0
n1535,0
eU4327,0
eU794,0
eU490,0
n262,0
eU3454,0
eU3297,0
n1258,0
eU3301,0
n1260,0
eU7111,0
eU3311,0
eU374,0
eU6924,0
n1973,0
eU3494,0
eU1254,0
n550,0
eU371,0
eU1234,0
eU1167,0
eU6670,0
eU1165,0
eU6649,0
eU6293,0
eU7070,0
eU7116,0
eU6403,0
eU6402,0
eU6617,0
eU2810,0
eU3073,0
eU4104,0
eU6714,0
eU7033,0
eU7003,0
eU6291,0
eU6333,0
eU7076,0
eU7180,0
eU3344,0
n1286,0
eU7122,0
eU4342,0
n1541,0
eD6093,0
eD4447,0
