,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
CS,-0.5456855,-0.24139564,-0.2781725,-0.6159228,-0.3402856,-0.52157676,0.028001145,-0.29482415,-0.5443338,-0.4692172,0.078105085,-0.18782942,-0.47359243,-0.16930255,-0.2060794,-0.54382974,-0.2681925,-0.44948366,0.10009424,-0.22273105,-0.47224072,-0.3971241,0.15019818,-0.11573633
MRPS24,-0.11563975,-0.48722228,-0.32845536,-0.12547877,-0.11323029,-0.065577015,-0.3106945,-0.03495072,0.0070282673,-0.19226277,-0.46789998,-0.32558316,-0.11443333,-0.48601586,-0.32724893,-0.124272354,-0.11202387,-0.064370595,-0.30948806,-0.033744294,0.008234691,-0.19105634,-0.46669355,-0.32437673
ELMO2,-0.29421034,-0.38375497,-0.2367183,-0.48549074,-0.1293585,-0.4549237,0.1293611,-0.34519064,-0.48483452,-0.25877345,-0.12618609,0.053388495,-0.21748108,-0.3070257,-0.15998903,-0.40876147,-0.052629232,-0.37819442,0.20609036,-0.26846138,-0.40810525,-0.18204418,-0.04945682,0.13011776
WAPL,-0.38327062,-0.27946025,0.0768163,-0.3970119,-0.24153484,-0.22762771,-0.43349528,-0.19400325,-0.58374286,-0.048768707,0.04649369,-0.04706069,-0.43087766,-0.3270673,0.029209264,-0.44461894,-0.2891419,-0.27523476,-0.48110232,-0.24161029,-0.6313499,-0.09637574,-0.001113344,-0.094667725
VMP1,-0.2960055,-0.3507314,-0.16434425,-0.28334042,-0.4058975,-0.17571592,-0.24235246,-0.5708833,-0.57474655,-0.23176837,-0.106829904,-0.28476065,-0.074894264,-0.12962018,0.056766972,-0.0622292,-0.18478628,0.0453953,-0.021241233,-0.34977204,-0.3536353,-0.010657147,0.11428132,-0.06364943
APPBP2,-0.8203088,-0.6644394,-0.50512064,-0.57656306,-0.5406866,-0.33729264,-0.46856627,-0.6566347,-0.9583888,-0.18724342,-0.27493235,-0.33958653,-0.8401339,-0.6842645,-0.52494574,-0.59638816,-0.5605117,-0.35711774,-0.48839137,-0.6764598,-0.9782139,-0.20706853,-0.29475746,-0.35941163
POLD1,-0.09134347,-0.056439158,0.5411295,-0.0814316,0.22119585,-0.3879986,-0.050299373,0.56949157,-0.087005965,-0.23802018,-0.042521887,-0.03760374,-0.034480542,0.0004237704,0.5979925,-0.02456867,0.27805877,-0.3311357,0.0065635554,0.6263545,-0.030143037,-0.18115726,0.014341041,0.019259188
EIF4B,0.05441793,-0.15936886,0.0162701,-0.17555492,-0.27672437,-0.08140239,-0.3671646,0.05276221,-0.33740813,0.042280562,-0.03244262,0.036996253,-0.002828911,-0.2166157,-0.04097674,-0.23280177,-0.3339712,-0.13864923,-0.42441145,-0.004484631,-0.39465496,-0.014966279,-0.08968946,-0.020250589
SLC6A16,-0.10104485,0.37688845,-0.17720203,0.0634533,0.16973768,-0.42849153,-0.24555428,0.74280715,-0.747764,-0.40108654,0.04692328,-0.13884582,-0.2580476,0.21988569,-0.3342048,-0.09354946,0.01273492,-0.5854943,-0.40255705,0.5858044,-0.90476674,-0.5580893,-0.11007948,-0.29584858
BICRA,-0.7324942,-0.28867912,-0.029395731,0.2794794,-0.23650797,-0.406973,0.007074984,0.13274501,-0.31111085,-0.40947017,-0.1681816,-0.0050189835,-0.71447915,-0.27066407,-0.0113806855,0.29749447,-0.21849293,-0.38895795,0.02509003,0.15076005,-0.2930958,-0.3914551,-0.15016656,0.012996063
SPHK2,-0.052615073,0.46837845,0.5418505,0.08663897,0.5635147,0.037356276,0.6045073,0.6142903,0.4120475,0.20600124,0.31100696,0.3464072,-0.18317515,0.33781838,0.41129044,-0.043921098,0.43295464,-0.0932038,0.47394726,0.48373023,0.28148744,0.07544117,0.1804469,0.21584713
RPL18,-0.17290297,-0.64399207,-0.3755304,-0.3336301,-0.31057435,-0.19082841,-0.45647836,-0.19360803,-0.24556097,-0.40191486,-0.5580669,-0.29490134,-0.07326026,-0.5443494,-0.27588767,-0.2339874,-0.21093164,-0.091185704,-0.35683566,-0.09396532,-0.14591826,-0.30227214,-0.4584242,-0.19525863
ISOC2,0.12626609,-0.035182018,0.11788238,0.16166103,0.3747573,0.3000424,0.2082801,0.2250365,0.3451609,-0.13008614,-0.17100686,-0.044400305,0.07886158,-0.08258653,0.070477866,0.114256516,0.32735276,0.25263786,0.16087559,0.17763199,0.29775637,-0.17749065,-0.21841137,-0.09180482
U2AF2,-0.3956823,-0.50093126,-0.16175435,-0.27123383,-0.16093636,-0.30550528,0.02965015,-0.098511115,-0.31514254,-0.36537233,-0.41179547,-0.08664046,-0.44988823,-0.55513716,-0.21596028,-0.32543975,-0.21514228,-0.3597112,-0.024555774,-0.15271704,-0.36934847,-0.41957825,-0.4660014,-0.14084639
EPN1,-0.17796771,-0.10033599,-0.0029892086,-0.15425457,0.29104406,0.029810496,0.24350236,0.12566885,-0.03647449,-0.26710817,-0.14952803,-0.09991741,-0.31013572,-0.23250401,-0.13515723,-0.2864226,0.15887603,-0.10235753,0.11133434,-0.0064991713,-0.16864252,-0.3992762,-0.28169605,-0.23208544
MED29,0.0067305905,0.07632069,0.14257471,-0.0014556246,0.07922882,0.06962669,0.2900308,0.13792251,0.026106583,-0.002968323,-0.0044296538,0.08697642,0.055758033,0.12534814,0.19160216,0.04757182,0.12825626,0.11865413,0.33905825,0.18694995,0.075134024,0.04605912,0.04459779,0.13600385
ZNF275,-0.31745455,-0.21402156,0.0726308,-0.19482839,-0.079230554,-0.21879958,-0.3162551,-0.20245111,-0.4077364,-0.019379213,-0.2307801,-0.043692596,-0.32620543,-0.22277245,0.063879915,-0.20357928,-0.08798144,-0.22755046,-0.32500598,-0.211202,-0.41648728,-0.028130101,-0.23953098,-0.052443482
MTMR1,-0.2029703,-0.39025903,-0.30485803,-0.4828842,-0.197897,-0.22249642,0.053100977,-0.37138745,-0.6178407,0.007668504,-0.06465712,-0.23828733,-0.27386636,-0.46115512,-0.37575412,-0.55378026,-0.26879308,-0.29339248,-0.017795097,-0.4422835,-0.6887368,-0.06322757,-0.1355532,-0.30918342
GPC1,-0.57418203,-0.3552166,-0.29258046,-0.31507236,-0.30105716,-0.3989505,0.05678111,-0.24429373,-0.5830662,-0.8748491,-0.30144888,-0.46143362,-0.60399103,-0.3850256,-0.32238945,-0.34488136,-0.33086616,-0.4287595,0.026972115,-0.27410272,-0.6128752,-0.9046581,-0.33125788,-0.49124262
ADCK1,-0.54888535,0.054340187,0.29787105,-0.07359119,0.1850037,0.1467263,0.35806742,0.44005373,-0.0064048483,-0.2376944,0.13954012,0.15843955,-0.49662912,0.10659642,0.35012728,-0.021334957,0.23725992,0.19898252,0.41032365,0.49230996,0.045851383,-0.18543817,0.19179635,0.21069577
HAGH,0.57989115,0.7188505,0.77259755,0.7472755,0.81063515,0.5457712,0.7834648,1.0015199,0.9895963,0.5507098,0.36212304,0.7911013,0.49048787,0.6294472,0.6831943,0.6578722,0.7212319,0.4563679,0.6940615,0.91211665,0.90019304,0.4613065,0.27271977,0.701698
RNF4,-0.2511541,-0.40401638,-0.3293422,-0.26481444,-0.4089074,-0.28888583,-0.17342268,-0.39059612,-0.44109046,-0.14217155,-0.20599096,-0.3001015,-0.26688558,-0.41974786,-0.34507367,-0.28054592,-0.4246389,-0.30461732,-0.18915418,-0.4063276,-0.45682195,-0.15790305,-0.22172245,-0.31583297
CASP8,-0.06110978,-0.05008117,0.022625996,-0.04601848,-0.25388935,0.13147785,0.40501657,0.2239654,-0.32464716,0.22744742,0.5200823,0.11977123,-0.02494571,-0.0139171,0.058790065,-0.00985441,-0.21772528,0.16764192,0.44118065,0.26012948,-0.28848308,0.2636115,0.55624634,0.1559353
LIMCH1,-0.26652884,-0.32759964,0.5821211,0.29012015,-0.27114615,0.14125419,-0.3758277,-0.17491868,-0.20517409,0.25941306,0.31000507,0.24599527,-0.2875264,-0.3485972,0.56112355,0.2691226,-0.2921437,0.12025664,-0.39682525,-0.19591624,-0.22617164,0.23841551,0.2890075,0.22499771
INTS13,-0.28650284,-0.5322778,-0.209952,0.07120846,-0.4751966,-0.32747486,-0.09730686,-0.7562257,0.0060149548,-0.3412094,0.0008511385,-0.49523902,-0.27928805,-0.52506304,-0.20273723,0.07842323,-0.46798182,-0.32026008,-0.09009209,-0.7490109,0.013229728,-0.33399463,0.008065912,-0.48802423
TM7SF3,0.042410858,0.2541029,0.3433204,0.104524955,-0.06953172,0.12963167,0.06699444,0.4744078,-0.16774893,0.2567117,0.43388927,0.51858383,0.10392603,0.31561807,0.40483558,0.16604012,-0.008016542,0.19114685,0.12850961,0.53592294,-0.10623375,0.31822687,0.49540445,0.580099
SPA17,-0.2468872,-0.6327022,-0.7449771,-0.45324734,-0.8273965,-0.16404325,-0.18664984,-0.6999803,-0.6419461,-0.68674755,-0.621642,-0.6050797,-0.2668945,-0.6527094,-0.76498437,-0.47325462,-0.84740376,-0.18405053,-0.20665713,-0.7199876,-0.66195333,-0.7067548,-0.64164925,-0.62508696
CCN5,-0.5154084,-0.54507756,-0.24471872,-0.39271075,-0.39672193,-0.2813253,-0.4425444,-0.5092443,-0.39230424,-0.558407,-0.35818565,-0.40018278,-0.2725576,-0.30222675,-0.0018679053,-0.14985994,-0.15387112,-0.0384745,-0.19969359,-0.2663935,-0.14945343,-0.3155562,-0.11533484,-0.15733197
ST3GAL6,-0.017323488,0.0063022277,-0.1242772,-0.36020684,-0.042292506,-0.4156133,-0.6706408,0.018885398,-0.46506628,0.5214768,-0.32927948,0.4604797,-0.11316879,-0.089543074,-0.2201225,-0.45605215,-0.13813782,-0.5114586,-0.7664861,-0.07695991,-0.5609116,0.4256315,-0.4251248,0.3646344
CDON,0.3693837,-0.40159947,0.18862478,-0.52242404,-0.042815022,-0.17372133,0.35844776,0.43245816,-0.38660648,0.7394506,-0.850075,-0.5174647,0.3046462,-0.46633697,0.123887286,-0.58716154,-0.10755252,-0.23845883,0.29371026,0.36772066,-0.45134398,0.6747131,-0.9148125,-0.5822022
TAF2,-0.23277086,-0.46931323,0.17197014,-0.19640397,-0.21911158,-0.15660645,-0.47486508,-0.38767874,-0.40433902,0.033160765,0.21270455,0.13731663,-0.4179188,-0.65446115,-0.013177797,-0.38155192,-0.4042595,-0.34175438,-0.660013,-0.5728267,-0.58948696,-0.15198718,0.027556613,-0.04783131
HIPK2,0.27469414,0.39667392,0.60960764,0.41571203,0.3199178,0.2167003,0.19391079,0.3965752,0.22364639,0.30963153,0.37694457,0.5523152,0.2779029,0.39988267,0.6128164,0.4189208,0.32312655,0.21990904,0.19711953,0.39978397,0.22685513,0.31284028,0.38015333,0.55552393
TNPO3,-0.24075215,-0.16695398,-0.15921485,-0.3236699,-0.2705006,-0.18085355,-0.12939209,-0.11675601,-0.36859807,-0.24222243,-0.03279344,-0.21343899,-0.28042722,-0.20662904,-0.19888991,-0.36334497,-0.31017566,-0.2205286,-0.16906714,-0.15643108,-0.40827313,-0.2818975,-0.072468504,-0.25311404
RFXANK,-0.70712775,-0.7929867,-0.7246709,-0.8769335,-0.439194,-0.6452706,-0.54275703,-0.47429958,-0.375531,-0.8945329,-0.25381228,-1.1315103,-0.8015608,-0.88741976,-0.81910396,-0.9713666,-0.5336271,-0.73970366,-0.6371901,-0.5687327,-0.4699641,-0.988966,-0.34824538,-1.2259433
TMEM161A,0.3953471,0.47554034,0.1883976,0.14762835,0.21244353,0.3397523,0.29389182,0.33545947,0.39820805,-0.11903012,0.47110114,-0.054945424,0.25291163,0.3331049,0.045962155,0.0051929057,0.070008084,0.19731684,0.15145637,0.19302402,0.2557726,-0.26146555,0.32866567,-0.19738087
CTSA,-0.4812266,-0.16931973,-0.018051052,-0.13243298,0.124526575,-0.16864246,0.21740435,-0.009965582,-0.06684138,-0.4955122,0.10861684,-0.14190839,-0.34721977,-0.03531292,0.11595576,0.0015738308,0.2585334,-0.034635648,0.35141116,0.12404123,0.067165434,-0.3615054,0.24262366,-0.007901579
SUGP2,-0.8049056,-0.30306894,-0.09454355,-0.34680152,-0.16210249,-0.29771283,0.07426571,-0.22010893,-0.40952528,-0.47448283,-0.3303451,-0.15006706,-0.81290925,-0.31107256,-0.10254717,-0.35480514,-0.17010611,-0.30571645,0.06626209,-0.22811255,-0.4175289,-0.48248646,-0.33834872,-0.15807068
SLC12A2,-0.8851292,-0.887657,-0.48791274,-0.8036162,-0.7027328,-0.8856484,-1.1371094,-0.787018,-0.9414792,-0.5878181,-0.14247821,-0.71291065,-0.4936023,-0.49613008,-0.09638584,-0.41208932,-0.3112059,-0.49412152,-0.74558246,-0.3954911,-0.54995227,-0.19629118,0.2490487,-0.32138374
SNX24,-0.30703783,-0.5306725,-0.13141856,-0.25840327,-0.4667786,-0.45027277,-0.3875264,-0.40679973,-0.2959723,-0.1356903,0.09489856,-0.42236465,-0.33839452,-0.5620292,-0.16277525,-0.28975996,-0.4981353,-0.48162946,-0.4188831,-0.43815643,-0.32732898,-0.167047,0.06354186,-0.45372134
EYA2,0.053069767,-0.07298613,-0.26028368,-0.34806785,-0.55720586,-0.23190884,-0.27620685,-0.19237006,-0.032805033,-0.46203285,-0.3825059,-0.4724863,0.097270794,-0.028785106,-0.21608265,-0.30386683,-0.51300484,-0.18770781,-0.23200582,-0.14816903,0.011395995,-0.41783184,-0.33830488,-0.42828527
CNN2,-1.3743314,-1.3855956,-1.2554048,-1.1689409,-1.3580376,-1.0113397,-0.7485084,-1.3504447,-1.5484856,-1.6205667,-1.1597192,-1.450797,-1.4722556,-1.4835198,-1.3533291,-1.2668651,-1.4559618,-1.1092639,-0.8464326,-1.4483689,-1.6464099,-1.718491,-1.2576435,-1.5487212
ABCA7,-0.30670688,0.14085388,0.5550275,0.22225782,0.66353226,0.1754077,0.90328324,0.7532471,0.5519752,0.4676601,-0.22674476,0.11357199,-0.19848995,0.24907081,0.6632444,0.33047473,0.7717492,0.28362462,1.0115001,0.861464,0.66019213,0.575877,-0.11852783,0.22178891
SNCAIP,-1.37593,-0.55181175,-1.5720531,-0.1597398,-1.2205867,-1.2511473,-1.2589883,-1.133945,-1.4351808,-0.8157521,-0.8600011,-1.2331856,-1.5899922,-0.7658739,-1.7861153,-0.373802,-1.4346489,-1.4652095,-1.4730505,-1.3480072,-1.649243,-1.0298142,-1.0740633,-1.4472479
DDX20,-0.26572752,-0.5892598,-0.38782638,-0.3177841,-0.25892615,-0.4185859,-0.63748455,-0.26012897,-0.44559884,-0.15727955,-0.067806035,-0.21229844,-0.3317908,-0.6553231,-0.45388967,-0.3838474,-0.32498944,-0.48464918,-0.70354784,-0.32619226,-0.5116621,-0.22334284,-0.13386932,-0.27836174
BTBD1,-0.21372588,-0.39332837,-0.080675945,-0.3035039,-0.1697363,-0.35661796,-0.42455497,-0.23788194,-0.4724394,-0.0594457,-0.032545786,-0.14848894,-0.085544094,-0.26514658,0.04750584,-0.17532212,-0.04155451,-0.22843617,-0.2963732,-0.10970016,-0.34425762,0.068736084,0.095635995,-0.020307153
FAR2,-0.55289334,-0.73879266,-0.7138989,-0.62190485,-0.027827792,-0.18439433,-0.16099243,-0.70169157,0.103993475,-0.49556267,-0.80697626,-0.578216,-0.7510201,-0.9369194,-0.91202563,-0.8200316,-0.22595453,-0.38252106,-0.35911918,-0.8998183,-0.09413326,-0.6936894,-1.005103,-0.77634275
BCAS1,0.10564153,1.0458094,1.1134157,0.43541494,0.31169155,0.37659824,0.35094795,1.1181425,-0.023752972,0.1390347,0.95162135,1.103762,0.25208935,1.1922572,1.2598635,0.58186275,0.45813936,0.5230461,0.49739575,1.2645903,0.12269485,0.28548253,1.0980692,1.2502098
PMS1,0.078555696,-0.15845892,0.15386508,-0.32542711,-0.2786431,-0.3404939,-0.07583792,-0.4068028,-0.50103235,0.078846574,0.13815367,-0.035112858,0.122674175,-0.11434044,0.19798356,-0.28130865,-0.23452462,-0.2963754,-0.03171944,-0.3626843,-0.4569139,0.12296505,0.18227215,0.009005621
HMG20B,0.09393523,-0.16331226,0.11537316,-0.016602628,0.22688724,0.007680602,0.21286936,0.12963057,-0.03746964,-0.1286456,-0.21807998,0.31860986,0.048487004,-0.20876049,0.069924936,-0.062050853,0.18143901,-0.037767623,0.16742113,0.08418234,-0.08291787,-0.17409383,-0.2635282,0.27316165
CALCRL,-0.40500686,-0.20031275,-0.49890047,-0.45546815,-0.5728723,0.118807726,-0.24397701,-0.05100696,0.50932896,-0.23975597,-0.36617717,-0.117385425,-0.17820728,0.026486829,-0.2721009,-0.22866857,-0.3460727,0.3456073,-0.017177433,0.17579262,0.73612857,-0.012956396,-0.1393776,0.10941415
TAF11,-0.036683448,-0.07802333,-0.10963036,-0.21786799,-0.012013169,-0.15787728,-0.16030304,0.009216565,-0.32834214,-0.12739462,0.040446788,0.057222128,-0.13337252,-0.1747124,-0.20631944,-0.31455708,-0.10870224,-0.25456637,-0.2569921,-0.08747251,-0.42503121,-0.22408369,-0.056242287,-0.039466947
ANKS1A,-0.36227164,-0.19283596,-0.13095139,-0.30080214,-0.1370178,-0.32773688,-0.103799276,-0.22498302,-0.52279186,-0.23882489,0.03591015,0.13175604,-0.47730726,-0.30787158,-0.245987,-0.41583776,-0.2520534,-0.4427725,-0.21883489,-0.34001863,-0.63782746,-0.3538605,-0.079125464,0.016720422
AP3D1,-0.2765731,-0.13837755,-0.04577254,-0.17718841,0.044631064,-0.3056196,0.284815,-0.04465524,-0.09751169,-0.08283324,0.115230136,-0.1782521,-0.31605893,-0.17786339,-0.08525838,-0.21667425,0.005145222,-0.34510544,0.24532917,-0.08414108,-0.13699752,-0.12231908,0.07574429,-0.21773794
ZNF76,-0.34668434,0.054094985,0.57336026,0.15527453,0.3269208,0.028709434,0.10188197,0.1738569,0.045931377,-0.1478884,-0.41568878,0.04140299,-0.20338042,0.1973989,0.7166642,0.29857844,0.47022474,0.17201334,0.24518588,0.31716082,0.1892353,-0.0045844913,-0.27238488,0.18470691
NTHL1,0.4206329,-0.11382539,-0.084583685,0.10500043,0.20401719,-0.05127408,0.22265325,0.33211088,0.3681917,0.31168124,-0.06987309,0.14601885,0.3334819,-0.2009764,-0.17173469,0.017849423,0.116866186,-0.13842508,0.13550225,0.24495988,0.28104067,0.22453023,-0.15702409,0.058867842
GNAI3,-0.33324552,-0.31371143,-0.21807748,-0.49790746,-0.47158438,-0.20773536,-0.32693845,-0.3104826,-0.59333336,-0.19049416,0.098744065,-0.23065603,-0.3758939,-0.35635984,-0.26072586,-0.54055583,-0.51423275,-0.25038373,-0.36958683,-0.353131,-0.63598174,-0.23314255,0.056095675,-0.2733044
IPO5,-0.5181649,-0.59031236,-0.396452,-0.66592443,-0.69458926,-0.6031375,-0.74400103,-0.41450676,-0.7972317,-0.37081558,-0.44401738,-0.36594445,-0.6687964,-0.7409439,-0.5470835,-0.816556,-0.8452208,-0.75376904,-0.8946326,-0.5651383,-0.9478632,-0.52144706,-0.5946489,-0.51657593
OAT,-1.6209496,-2.1627388,-1.8626213,-1.7381556,-1.7521256,-1.5935317,-1.5516837,-2.0547352,-2.1692061,-1.7043104,-1.3682328,-1.7060927,-2.2878447,-2.8296337,-2.5295162,-2.4050505,-2.4190207,-2.2604265,-2.2185786,-2.72163,-2.836101,-2.3712053,-2.0351276,-2.3729877
WDR3,0.16340232,0.056504946,0.37907135,0.15478764,-0.32131135,0.33576232,-0.22111738,0.04388407,-0.3162302,0.38015354,0.40063936,0.30843455,0.097158626,-0.009738747,0.31282765,0.08854395,-0.38755506,0.2695186,-0.2873611,-0.022359625,-0.3824739,0.31390983,0.33439565,0.24219085
PKN2,-0.120839514,-0.042619694,0.2984759,-0.29829788,-0.3560826,-0.06642914,-0.35205695,-0.17297575,-0.36656174,-0.18714455,0.2024349,0.47098425,-0.16101483,-0.08279501,0.25830057,-0.3384732,-0.3962579,-0.10660446,-0.39223227,-0.21315107,-0.40673706,-0.22731987,0.16225958,0.43080893
WDR18,-0.04750492,-0.26356882,-0.439459,-0.274304,0.022087172,0.10051765,0.040100303,-0.26405227,-0.046861514,-0.47908953,-0.64358383,-0.38033465,-0.12451075,-0.34057465,-0.5164648,-0.35130984,-0.05491866,0.02351182,-0.03690553,-0.3410581,-0.12386735,-0.55609536,-0.72058964,-0.45734048
TRAM2,-1.0731653,-1.4490443,-1.0138165,-0.79433256,-1.1476043,-1.1627104,-0.8814193,-1.4065654,-1.3188505,-1.3267394,-1.1354933,-1.2212759,-1.1018336,-1.4777126,-1.0424848,-0.82300085,-1.1762726,-1.1913787,-0.9100876,-1.4352337,-1.3475188,-1.3554077,-1.1641616,-1.2499442
NTN1,0.26747397,0.9623655,0.8272232,0.2989609,0.70485735,0.46363875,0.9104624,0.8964177,0.5714001,0.6081992,0.7882441,0.59898716,0.21985209,0.9147436,0.7796013,0.25133902,0.65723544,0.41601688,0.8628405,0.8487958,0.5237782,0.5605773,0.7406222,0.55136526
GLP2R,-1.5876764,-1.4580839,-0.19752896,-1.525955,-1.0892946,-1.3328819,-1.0901338,-1.6205246,-1.5347873,-1.3468611,-0.9132207,-0.7827164,-1.8550364,-1.7254438,-0.46488893,-1.7933149,-1.3566545,-1.6002419,-1.3574938,-1.8878846,-1.8021473,-1.6142211,-1.1805806,-1.0500764
MCM10,-0.22540385,-0.52586186,-0.17811534,-0.507411,-0.7633106,-0.7667435,-0.3352383,0.05610666,-0.54721546,-0.7523561,-0.5583708,-0.45857808,-0.13584736,-0.43630537,-0.08855885,-0.41785452,-0.6737541,-0.67718697,-0.24568182,0.14566314,-0.45765898,-0.6627996,-0.46881434,-0.3690216
DGKA,-1.6494931,-0.90033233,-1.0327959,-1.1420027,-1.3220353,-1.0052648,-1.004913,-1.0399666,-1.5704646,-1.2948241,-1.1200778,-0.7514649,-1.6404934,-0.8913326,-1.0237962,-1.133003,-1.3130356,-0.99626505,-0.99591327,-1.0309669,-1.5614649,-1.2858244,-1.1110781,-0.7424652
ERBB3,0.28430527,0.43506625,0.7714005,0.7333867,0.8544373,-0.0078855725,0.4538724,0.64238536,0.7381537,0.27630952,0.22521797,0.6841624,0.21513763,0.3658986,0.7022329,0.6642191,0.7852697,-0.07705321,0.38470477,0.57321775,0.6689861,0.20714188,0.15605032,0.61499476
ANKRD44,-1.0588094,-1.287333,-0.100192994,0.25101256,-0.4793251,-0.9666248,-1.3472519,-0.6803931,-0.7464456,-0.521498,-0.98692757,-0.5023413,-0.89743114,-1.1259547,0.06118524,0.4123908,-0.31794685,-0.8052466,-1.1858736,-0.51901484,-0.5850674,-0.3601198,-0.82554936,-0.34096304
KARS1,-0.29423472,-0.3977989,-0.31792408,-0.40337273,-0.40107143,-0.108276725,0.01615069,-0.29715,-0.38357806,-0.2732736,-0.20912987,-0.2988789,-0.3286693,-0.43223348,-0.35235867,-0.43780732,-0.43550602,-0.14271131,-0.018283892,-0.33158457,-0.41801265,-0.30770817,-0.24356446,-0.3333135
ADAT1,-0.3563116,-0.016447892,-0.14816007,-0.09205736,-0.008028182,-0.10948375,-0.10059351,-0.16814618,-0.35022798,-0.07818237,-0.056407087,0.0053023226,-0.3729793,-0.033115618,-0.1648278,-0.108725086,-0.024695907,-0.12615147,-0.11726123,-0.1848139,-0.3668957,-0.09485009,-0.07307481,-0.0113654025
PDIA5,-0.0025639895,-0.2616621,-0.04370427,-0.0122534,0.10709124,0.0065701404,0.0036773304,-0.19172297,-0.15122475,0.2141969,-0.17446555,0.0062061897,-0.183731,-0.44282913,-0.2248713,-0.19342043,-0.07407578,-0.17459688,-0.1774897,-0.37289,-0.33239177,0.033029884,-0.35563257,-0.17496084
TBC1D22B,-0.48724645,-0.5345438,-0.25203592,-0.590426,-0.43501538,-0.5620076,-0.29469892,-0.591777,-0.8487574,-0.3966095,-0.3747465,-0.47105852,-0.43942118,-0.48671854,-0.20421065,-0.54260075,-0.3871901,-0.5141823,-0.24687366,-0.54395175,-0.8009321,-0.3487842,-0.32692122,-0.42323327
NDUFB4,-0.15750965,-0.14290893,-0.21804261,-0.2014575,-0.15359841,0.069332376,-0.011501803,0.036780607,-0.06910585,-0.12928091,-0.066939846,-0.037692647,-0.0023484975,0.0122522265,-0.062881455,-0.046296343,0.0015627444,0.22449353,0.14365935,0.19194177,0.08605531,0.025880247,0.08822131,0.117468506
SPEN,-0.8285177,-0.04112368,0.1567525,0.1282153,0.047247402,-0.14337291,-0.0072114817,0.43314648,0.31990343,-0.14949517,-0.40406033,-0.10391905,-0.8444815,-0.057087526,0.14078864,0.11225145,0.031283557,-0.15933676,-0.023175329,0.41718262,0.30393958,-0.16545902,-0.4200242,-0.1198829
MYLK,-1.5217493,-1.3081397,-0.96941227,-0.99598485,-1.0540167,-1.1040108,-0.55288935,-1.0390258,-1.5208902,-1.6007392,-1.0437751,-1.1772184,-1.9920502,-1.7784407,-1.4397132,-1.4662858,-1.5243177,-1.5743117,-1.0231903,-1.5093267,-1.9911911,-2.0710402,-1.514076,-1.6475194
ZC3H15,-0.22443984,-0.22069386,-0.31278846,-0.36967054,-0.29815316,-0.20389156,-0.20687518,-0.2805304,-0.26963156,-0.14850621,0.008886638,-0.16843541,-0.240444,-0.23669802,-0.3287926,-0.3856747,-0.3141573,-0.21989572,-0.22287934,-0.29653454,-0.2856357,-0.16451037,-0.00711752,-0.18443957
MAP2K4,-0.05075959,0.012533409,-0.047534883,-0.103911825,-0.06960154,-0.09408462,-0.2108728,-0.02954557,-0.20085359,0.30613685,0.12438504,0.14722168,-0.03303874,0.03025426,-0.029814031,-0.08619097,-0.05188069,-0.07636377,-0.19315195,-0.011824718,-0.18313274,0.3238577,0.14210589,0.16494253
PACC1,-0.33904123,-1.1553272,-1.0069757,-0.7022225,-0.47849366,-0.49249515,-0.47201613,-0.8525875,-1.18542,-0.44066238,-0.45303985,-0.9051031,-0.41824162,-1.2345276,-1.086176,-0.7814229,-0.5576941,-0.57169557,-0.55121654,-0.9317879,-1.2646204,-0.5198628,-0.5322403,-0.9843035
SLK,-0.2702777,-0.24596193,-0.07199133,-0.089163184,-0.28930578,-0.27696314,-0.5343391,0.0030847348,-0.33892465,-0.08233938,0.008330652,0.08622506,-0.34828842,-0.32397264,-0.15000203,-0.16717389,-0.36731648,-0.35497385,-0.61234975,-0.07492597,-0.41693535,-0.16035008,-0.06968005,0.008214362
CYB5R4,-0.14391214,-0.17560855,-0.018271878,-0.29171878,0.07602541,0.24392845,-0.70473206,-0.08717127,-0.5831787,0.09776499,0.32841688,-0.33971846,-0.23512624,-0.26682264,-0.109485984,-0.3829329,-0.015188694,0.15271434,-0.7959462,-0.17838538,-0.6743928,0.0065508857,0.23720278,-0.43093258
GSTO2,0.20308581,0.6188997,0.48679477,0.30952197,0.27360204,0.25636902,0.01942255,0.5309151,0.5696325,0.23527747,0.051630717,0.46288347,0.20783441,0.6236483,0.49154335,0.31427056,0.27835062,0.2611176,0.024171144,0.53566366,0.57438105,0.24002607,0.05637931,0.46763206
SEC61A2,0.113341615,-0.043992512,0.31612423,0.32401544,0.12325563,-0.3198327,-0.091360666,0.057964865,0.108737536,-0.01859997,-0.12117684,0.13633901,-0.0016554594,-0.15898958,0.20112716,0.20901836,0.008258559,-0.43482977,-0.20635775,-0.05703221,-0.0062595382,-0.13359705,-0.23617391,0.021341935
TLE2,-0.0011846053,0.35102054,0.09431129,0.03674655,0.15654749,0.44942382,0.2543765,0.051206235,-0.0708911,-0.024645137,0.23522386,0.118666515,-0.006027735,0.34617743,0.08946816,0.03190342,0.15170436,0.4445807,0.24953337,0.046363104,-0.07573423,-0.029488266,0.23038073,0.113823384
