,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
SPG21,0.26386768,0.18892533,0.3713431,0.19148974,0.12751503,0.20635584,0.2983761,0.1510846,0.3446266,0.5060626,0.33226112,0.19245718,0.3962649,0.32132256,0.5037403,0.323887,0.25991225,0.33875307,0.43077335,0.28348184,0.47702384,0.63845986,0.46465835,0.32485443
FETUB,1.6076463,3.142102,2.6640158,2.7354336,2.2396774,3.1697142,2.3821156,2.2402997,2.1834111,3.1007156,2.6108632,2.960096,1.6909026,3.2253582,2.747272,2.8186898,2.3229337,3.2529705,2.4653718,2.323556,2.2666674,3.183972,2.6941195,3.0433521
DNAJB11,-0.0135613745,-0.14998062,-0.063637346,-0.1460397,-0.16390538,-0.005418121,0.02376855,-0.094254464,-0.11333509,-0.13369611,0.062032398,-0.16280541,0.47362307,0.3372038,0.4235471,0.34114474,0.32327905,0.4817663,0.510953,0.39292997,0.37384933,0.35348833,0.5492168,0.32437903
P3H2,0.076105244,0.057187606,-0.4126786,-1.283686,-1.0096419,-0.48328894,0.9946736,-1.1809129,-1.1380756,-1.2379329,-0.66080886,-0.7975144,-0.124631144,-0.14354879,-0.613415,-1.4844224,-1.2103783,-0.68402535,0.7939372,-1.3816493,-1.338812,-1.4386693,-0.86154526,-0.9982508
THPO,-0.21014124,-0.33670464,-0.04497768,-0.26371577,0.58082956,0.2290889,-0.013035684,-0.27772552,-0.34742853,0.83954793,0.07522465,-0.19005913,-0.2455252,-0.3720886,-0.080361634,-0.29909974,0.5454456,0.19370495,-0.048419643,-0.3131095,-0.3828125,0.804164,0.039840695,-0.22544308
CHRD,-0.15847838,-0.35715163,-0.107194334,-0.0035637312,-0.24700667,-0.11970948,-0.12732638,0.3326433,-0.6090782,-0.4799241,0.2923955,0.19802067,-0.16397382,-0.36264706,-0.11268978,-0.009059173,-0.2525021,-0.12520492,-0.13282183,0.32714787,-0.61457366,-0.48541954,0.28690007,0.19252522
FLT3LG,-0.7309443,-0.28704932,-0.5637789,0.1320655,-0.2867327,-0.22130401,0.06327677,0.20989662,-0.32096562,-0.024682082,-0.08695181,-0.3707502,-0.6822297,-0.23833476,-0.5150643,0.18078007,-0.23801814,-0.17258945,0.11199133,0.25861117,-0.27225107,0.024032477,-0.038237248,-0.32203564
GNPTG,-0.015290449,0.11453169,0.16629449,0.0059722876,0.11525969,0.1346998,0.42300132,-0.12357629,-0.40986517,0.20447752,-0.10275711,-0.13484895,-0.011925939,0.1178962,0.169659,0.009336798,0.1186242,0.13806432,0.42636582,-0.12021178,-0.40650067,0.20784204,-0.0993926,-0.13148443
ZNF268,0.1351156,0.34570116,0.34828964,0.25392285,0.054728933,-0.088640906,-0.56234455,-0.028649775,0.04362752,-0.052647706,0.28830457,0.070402235,0.1370291,0.34761468,0.35020316,0.25583637,0.056642435,-0.0867274,-0.56043106,-0.02673627,0.045541022,-0.050734203,0.29021809,0.07231574
GOLGA3,-1.263005,-0.27099591,-0.0042359456,-0.6206859,-0.7929619,-0.50074524,0.033485826,-0.5834458,-0.90027815,-0.83324045,0.027841933,-0.8395167,-1.209906,-0.21789686,0.0488631,-0.56758684,-0.73986286,-0.4476462,0.08658487,-0.53034675,-0.8471791,-0.7801414,0.08094098,-0.78641766
PABPC4,-0.49575743,-0.24305697,-0.2836668,-0.67532545,-0.40415314,-0.44772577,-0.53840137,-0.31777954,-0.65857387,-0.41415337,-0.21387243,-0.55124676,-0.45948315,-0.2067827,-0.2473925,-0.6390512,-0.36787885,-0.4114515,-0.5021271,-0.28150526,-0.6222996,-0.37787908,-0.17759815,-0.5149725
CERS4,0.2110166,0.46195972,0.56678724,0.77509826,0.78662664,0.7831605,1.0794306,0.5768062,0.41124597,0.63196194,0.43646437,0.81884784,0.54809815,0.7990413,0.9038688,1.1121798,1.1237082,1.1202421,1.4165121,0.91388774,0.7483275,0.9690435,0.7735459,1.1559293
MCOLN1,-0.3356327,-0.17528784,-0.27283397,0.09751956,-0.25491014,0.41538954,0.50482064,-0.31509084,-0.16405559,-0.23546627,-0.29161048,-0.26318577,-0.35529032,-0.19494547,-0.29249159,0.07786194,-0.27456775,0.39573193,0.48516303,-0.33474845,-0.18371321,-0.25512388,-0.3112681,-0.28284338
USP48,-0.017168114,0.13047053,0.08454455,-0.38427788,-0.22719988,-0.25892532,-0.13570997,-0.2563208,-0.25780237,-0.25024977,0.01504587,-0.13106118,-0.011299912,0.13633873,0.09041275,-0.37840968,-0.22133169,-0.25305712,-0.12984177,-0.2504526,-0.25193417,-0.24438158,0.020914072,-0.12519298
EFNB1,-0.5109081,-0.45269707,-0.48078808,-0.5022989,-0.51499516,-0.1984777,-0.2977765,-0.0051454813,-0.6951731,-0.58254623,-0.2865851,-0.82666177,-0.6328694,-0.5746584,-0.60274935,-0.6242602,-0.63695645,-0.32043898,-0.4197378,-0.12710677,-0.8171344,-0.7045075,-0.4085464,-0.94862306
PDPR,-0.6742917,-0.11996619,-0.15599933,-0.435087,-0.3166101,-0.2294686,-0.16432479,-0.24579324,-0.84241486,-0.8239129,-0.15860613,-0.55187124,-0.7210016,-0.16667616,-0.20270932,-0.48179698,-0.36332008,-0.2761786,-0.21103477,-0.29250324,-0.8891249,-0.8706229,-0.20531611,-0.5985812
AARS1,-0.2731297,-0.09045046,-0.05094878,-0.2508225,-0.056001958,-0.016119834,-0.26477903,-0.18038543,-0.123898186,-0.26797092,-0.009743114,-0.1794984,0.13163242,0.31431165,0.35381335,0.1539396,0.34876016,0.38864228,0.13998309,0.2243767,0.28086394,0.1367912,0.395019,0.22526371
GLG1,-0.6753255,-0.23939179,-0.11357884,-0.59049183,-0.52172744,-0.582103,-0.4587656,-0.13880555,-0.92609596,-0.77711356,-0.43770275,-0.5120988,-0.57607305,-0.14013931,-0.014326364,-0.49123937,-0.42247498,-0.48285055,-0.3595131,-0.039553076,-0.8268435,-0.6778611,-0.33845025,-0.41284633
PLEKHG2,-1.6923789,-0.98589957,-0.23708852,-0.6899126,-0.6804597,-1.1017792,-0.6481941,-0.076379545,-1.7295966,-1.0798572,-0.7459304,-1.6423639,-1.584558,-0.8780787,-0.12926763,-0.58209175,-0.5726388,-0.99395835,-0.5403732,0.031441346,-1.6217757,-0.97203636,-0.6381095,-1.534543
PITPNM2,-0.15868911,0.32491904,0.23622727,0.40739885,0.40959895,0.40596604,0.4940885,0.26905754,-0.17820719,-0.06943065,0.16690673,0.24800296,-0.2703509,0.21325725,0.12456549,0.29573706,0.29793715,0.29430425,0.3824267,0.15739575,-0.28986898,-0.18109244,0.055244945,0.13634118
EXOC1,-0.08488935,-0.34889004,-0.17858684,-0.8962708,-0.21552025,-0.5891062,-0.3055069,-0.29051724,-0.30278584,-0.34327364,-0.10696956,-0.48648915,-0.049318682,-0.31331936,-0.14301617,-0.86070013,-0.17994958,-0.5535355,-0.26993623,-0.25494656,-0.26721516,-0.30770296,-0.071398884,-0.45091847
RBM27,0.044310294,0.04768563,0.12568288,-0.11048671,-0.013548475,-0.07759602,-0.2506027,0.08332144,0.21344858,-0.14576499,0.057142787,-0.06995131,0.13578229,0.13915762,0.21715486,-0.019014716,0.07792352,0.013875969,-0.15913069,0.17479342,0.30492058,-0.054293,0.14861478,0.021520682
OSBPL8,-0.25015485,0.16775793,-0.029820746,-0.33525056,-0.32467726,-0.42166847,-0.38326278,-0.21338038,-0.4327781,-0.82087165,-0.32541457,-0.41962397,-0.2982403,0.11967248,-0.0779062,-0.383336,-0.3727627,-0.46975392,-0.43134823,-0.26146585,-0.48086354,-0.8689571,-0.37350002,-0.46770942
PUS7,-0.49226463,-0.020307269,-0.27917895,-0.09149298,-0.3659712,-0.2170464,-0.5337565,0.46549258,0.3412233,-0.3877077,-0.16578022,-0.45935604,-0.30727822,0.16467912,-0.09419255,0.09349342,-0.18098481,-0.032059997,-0.34877008,0.65047896,0.5262097,-0.20272131,0.019206181,-0.27436966
NRCAM,-0.83613217,-0.21474959,-1.0314842,-0.6631715,-0.9277636,-0.64364207,-1.1491104,0.09929316,-0.97033024,-1.1451187,-0.6885276,-1.1545984,-1.0861039,-0.4647213,-1.281456,-0.9131432,-1.1777353,-0.89361376,-1.3990822,-0.15067855,-1.220302,-1.3950905,-0.9384993,-1.4045701
LAMB1,-2.081058,-0.72303766,-0.50981194,-1.542489,-1.3318286,-1.6566893,-1.334772,-0.46922913,-2.1409216,-1.0992491,-0.7655547,-1.5008087,-1.929949,-0.5719287,-0.35870296,-1.3913801,-1.1807196,-1.5055803,-1.183663,-0.31812012,-1.9898126,-0.94814014,-0.61444575,-1.3496997
DLD,0.33305082,0.29883042,0.25348857,0.214935,0.21073312,0.20017855,0.0134361135,0.011745816,0.60414857,0.16350384,0.18014014,0.25429145,0.375108,0.3408876,0.29554576,0.2569922,0.2527903,0.24223574,0.055493295,0.053802997,0.6462057,0.20556103,0.22219732,0.29634863
WDR7,-0.21658443,-0.03504389,-0.010038374,-0.07547648,0.023546794,-0.19580673,0.17320462,-0.29902485,-0.35962796,-0.26731864,-0.03270412,-0.22301488,-0.10634363,0.07519691,0.10020243,0.03476432,0.1337876,-0.085565925,0.28344542,-0.18878405,-0.24938716,-0.15707783,0.07753669,-0.112774074
TXNL1,0.035637587,0.19622116,-0.018872425,0.025313556,-0.16360188,0.1031043,-0.043735113,-0.034417298,0.19617143,0.25651994,0.13287771,-0.17337821,0.029415647,0.18999922,-0.025094366,0.019091615,-0.16982381,0.09688236,-0.049957056,-0.04063924,0.1899495,0.250298,0.12665577,-0.17960015
CMTM6,0.35726428,-0.11540524,0.023831801,-0.059978742,-0.07377127,-0.29354382,-0.29814562,-0.12202368,0.19510113,-0.06270253,-0.07422906,-0.11698271,0.4936483,0.020978756,0.1602158,0.07640526,0.06261273,-0.15715982,-0.16176163,0.014360316,0.33148512,0.07368147,0.062154934,0.019401282
ITGA6,0.015621914,0.27645618,0.40228045,0.006757243,-0.15165883,0.23128033,0.24244687,-0.03582607,0.025113164,0.1283615,0.31102446,0.122932896,0.40322036,0.66405463,0.7898789,0.39435568,0.23593962,0.6188788,0.6300453,0.3517724,0.41271162,0.51596,0.69862294,0.51053137
RAPGEF4,0.4455997,0.9184841,1.0268902,0.92212737,0.8710144,0.7952185,0.52397877,0.7661182,0.748964,0.7663994,0.9173591,0.99231595,0.50877035,0.9816547,1.0900607,0.985298,0.934185,0.85838914,0.5871494,0.82928884,0.8121346,0.82957,0.9805297,1.0554866
MAP3K20,-0.034953803,0.40884572,0.48247927,0.050401032,0.13074368,0.38510573,0.2106933,0.09629931,0.27867854,0.08284815,0.33658376,0.111510314,0.061927393,0.50572693,0.5793605,0.14728223,0.22762488,0.48198694,0.3075745,0.1931805,0.37555975,0.17972934,0.43346494,0.20839152
FH,0.39815482,0.2710607,0.3594897,0.4430896,0.3098596,0.3740143,0.36794615,0.34705237,0.5775209,0.40820655,0.37380815,0.43687034,0.55398697,0.42689282,0.51532185,0.5989217,0.46569175,0.52984643,0.52377826,0.5028845,0.733353,0.5640387,0.52964026,0.59270245
SEL1L3,-0.49600995,-1.0123684,-0.9085349,-1.296228,-1.0494665,-0.682608,-1.2853525,-0.72147983,-0.9253526,-1.3079083,-1.1087483,-1.3752881,-0.13539112,-0.6517496,-0.54791605,-0.9356092,-0.68884766,-0.32198918,-0.92473364,-0.360861,-0.56473374,-0.94728947,-0.7481295,-1.0146693
TF,1.8767592,1.7178713,2.1444545,1.8603144,1.7302905,1.9735258,2.2292767,2.130417,1.8479123,1.8312737,1.9445181,1.9995418,1.994247,1.8353591,2.2619421,1.9778022,1.8477783,2.0910134,2.3467643,2.2479048,1.9654001,1.9487615,2.0620058,2.1170294
CDV3,-0.536765,-0.47903234,-0.29536697,-0.64221984,-0.49798858,-0.6301096,-0.6566442,-0.4947901,-0.38800716,-0.5339418,-0.45275125,-0.5320334,-0.6651459,-0.60741323,-0.4237479,-0.77060074,-0.6263695,-0.7584905,-0.7850251,-0.62317103,-0.51638806,-0.6623227,-0.5811322,-0.6604143
MYO15A,-0.03305752,-0.054740436,0.051731788,0.17652074,-0.22106485,-0.3255991,-0.049711246,0.06905013,-0.21993273,-0.33261162,0.13150051,0.048199076,0.113862254,0.092179336,0.19865155,0.3234405,-0.07414508,-0.17867933,0.09720853,0.2159699,-0.07301296,-0.18569185,0.27842027,0.19511884
ALKBH5,-0.20014545,-0.3038344,-0.18292953,-0.22396077,-0.1648705,0.16201375,0.27856117,-0.15051532,-0.45924833,-0.20852497,-0.18644293,-0.24000745,-0.060247973,-0.16393693,-0.04303205,-0.08406329,-0.02497302,0.30191123,0.41845864,-0.010617837,-0.31935084,-0.06862749,-0.046545446,-0.100109965
APOH,1.2808319,1.55083,1.5885123,1.772736,1.5619025,1.5876855,1.7074605,1.5274677,1.5934818,1.7690645,1.7246115,1.8893228,1.5371287,1.8071268,1.844809,2.0290327,1.8181994,1.8439822,1.9637573,1.7837646,1.8497787,2.0253613,1.9809084,2.1456196
NLRP1,-1.302509,0.14953855,-0.040585004,-0.60196304,-0.41814625,-0.93330574,-0.20129378,0.10551681,-1.3027653,-0.26132354,-0.2039448,-0.59036946,-1.2970175,0.15503004,-0.035093512,-0.59647155,-0.41265476,-0.92781425,-0.19580229,0.1110083,-1.2972738,-0.25583205,-0.1984533,-0.58487797
PITPNM3,-0.04244132,-0.4728403,-0.5530711,-1.0316238,-0.8578354,-0.123454235,-1.1796646,0.18393572,-0.95722544,-1.2531879,-0.70253724,-0.97208565,-0.73688805,-1.1672871,-1.2475178,-1.7260706,-1.5522821,-0.81790096,-1.8741114,-0.51051104,-1.6516721,-1.9476347,-1.396984,-1.6665324
SPAG7,-0.029713012,-0.19582525,-0.02515203,0.002544795,-0.08212515,0.07233404,0.15988775,0.112000786,-0.06383053,0.088099964,0.11070984,-0.024417317,0.05627103,-0.109841205,0.060832016,0.08852884,0.003858894,0.15831809,0.24587178,0.19798483,0.022153512,0.17408401,0.19669388,0.061566725
ORC6,-0.20378865,-0.4628668,-0.047824096,-0.07670338,-0.67904943,-0.6203345,-0.2567007,0.22508708,-0.23196097,-0.55676335,-0.25160825,-0.45603976,-0.109804675,-0.36888283,0.046159882,0.017280601,-0.5850655,-0.5263505,-0.16271672,0.31907105,-0.13797699,-0.46277937,-0.15762427,-0.36205578
ZFHX4,-0.34354815,-0.10095961,0.23955424,-0.39563417,-0.58396465,-0.4767781,-0.093156524,0.20825845,-0.62016326,-0.34248927,-0.29897004,-0.31361437,-0.59383273,-0.35124418,-0.010730341,-0.6459187,-0.83424926,-0.7270627,-0.3434411,-0.042026132,-0.8704479,-0.59277385,-0.54925466,-0.5638989
ZC3HC1,0.021342188,-0.131198,0.037026163,-0.19524594,-0.24152759,0.21417598,0.4015012,-0.027675662,-0.04078575,-0.28162977,0.010759463,-0.09640302,-0.11939749,-0.27193767,-0.10371351,-0.3359856,-0.38226727,0.073436305,0.26076153,-0.16841534,-0.18152542,-0.42236945,-0.12998022,-0.2371427
ESR1,0.54250956,2.3813167,0.9268004,2.3397005,1.4615245,1.9314404,1.9346132,0.5610005,0.8219149,1.2434314,1.1947296,2.6499627,1.2573407,3.0961478,1.6416316,3.0545316,2.1763556,2.6462715,2.6494443,1.2758317,1.536746,1.9582627,1.9095607,3.3647938
RGS17,-0.65186155,0.4964868,-0.024790138,-0.026464684,-0.41329852,-0.17352867,-0.6534061,0.7078025,-0.90707666,-0.12868859,0.68903756,-0.14563985,-0.7193461,0.42900223,-0.09227471,-0.09394926,-0.4807831,-0.24101324,-0.72089064,0.6403179,-0.9745612,-0.19617316,0.621553,-0.21312442
ANGPT2,-0.7386366,-0.11416703,-0.117117815,-0.20997074,-0.16139615,-0.4692656,-0.7575874,-0.03126389,-0.41264263,-0.2859975,0.21876985,0.33919927,-0.5179012,0.106568374,0.103617586,0.010764658,0.059339255,-0.24853021,-0.536852,0.18947151,-0.19190723,-0.06526211,0.43950525,0.5599347
TMEM101,0.034130313,-0.10156556,-0.20837255,-0.18828082,-0.014799618,-0.044762634,-0.047442093,-0.07617802,-0.0029836553,-0.29968977,-0.13399315,-0.023728775,0.001787182,-0.13390869,-0.24071568,-0.22062396,-0.047142748,-0.07710576,-0.07978523,-0.10852115,-0.035326786,-0.3320329,-0.16633628,-0.056071907
CCDC80,-1.864811,-1.3366116,-0.75901455,-1.5638121,-0.85857755,-2.2599607,-2.1048868,-0.7795894,-1.7690473,-1.3416061,-1.1313475,-1.7886221,-1.0424588,-0.51425946,0.063337624,-0.74145997,-0.03622538,-1.4376085,-1.2825346,0.042762756,-0.9466951,-0.51925397,-0.30899537,-0.96626997
PPP2R3C,-0.09049767,-0.2737707,0.09520159,-0.10682489,-0.63225216,-0.7825161,-0.2664579,-0.23938262,0.018253198,-0.32195553,-0.4090426,-0.14924352,-0.17002326,-0.35329628,0.015676,-0.18635048,-0.71177775,-0.8620417,-0.34598348,-0.3189082,-0.06127239,-0.40148112,-0.4885682,-0.22876911
HAUS4,-0.28881645,-0.22218624,-0.14610296,0.29006973,-0.037218988,0.22386508,0.2688391,-0.1508902,-0.0021968314,-0.0042237025,0.16395141,0.050952572,-0.36713934,-0.30050912,-0.22442585,0.21174684,-0.115541875,0.14554219,0.1905162,-0.22921309,-0.08051972,-0.08254659,0.085628524,-0.027370315
SLC7A8,0.2906208,-0.5565683,-0.32441014,-0.73523766,-0.6619526,-0.3830612,-1.1990315,-0.6414236,-0.28162804,-0.36269534,-0.48556265,-0.8422251,0.097774625,-0.7494145,-0.5172563,-0.92808384,-0.8547988,-0.57590735,-1.3918777,-0.83426976,-0.47447422,-0.5555415,-0.67840886,-1.0350713
OSGEP,-0.20279445,-0.044934586,0.052614458,-0.05193359,-0.15486816,-0.006632851,-0.04431713,0.2055295,-0.17745957,-0.03787927,0.14654002,0.21888259,-0.16639516,-0.008535303,0.08901374,-0.015534308,-0.11846887,0.029766431,-0.0079178475,0.24192879,-0.1410603,-0.001479987,0.18293929,0.25528187
SLC22A17,-1.4926736,-0.48170102,-0.6554732,-1.0155098,-0.47890744,-0.92056435,-0.6802696,-0.17702283,-0.89457464,-0.8635102,-0.8001607,-0.89827675,-1.4609021,-0.44992948,-0.62370163,-0.9837383,-0.44713587,-0.8887928,-0.64849806,-0.14525127,-0.8628031,-0.83173865,-0.76838917,-0.8665052
SCFD1,0.083748415,-0.14310446,-0.07112046,-0.1823926,-0.21201427,-0.12941891,-0.38402727,-0.34338397,0.043396987,-0.04624393,-0.04804315,-0.19398148,0.25108832,0.024235457,0.09621946,-0.015052676,-0.04467435,0.03792101,-0.21668735,-0.17604405,0.2107369,0.12109599,0.119296774,-0.026641563
G2E3,-0.0031100872,0.45706776,0.49180275,-0.7115421,-0.36875513,-0.004448884,-0.8007415,-0.13161269,-0.30180806,-0.4344683,-0.6548452,-0.07952442,0.114764936,0.57494277,0.6096778,-0.5936671,-0.25088012,0.11342614,-0.68286645,-0.013737664,-0.18393303,-0.3165933,-0.53697014,0.038350604
HECTD1,0.2539198,-0.20036173,0.26094112,-0.0324717,-0.45232368,0.01215313,-0.010874554,-0.13420318,-0.19546911,-0.030946044,-0.10138672,-0.33780777,0.11855546,-0.33572608,0.12557676,-0.16783606,-0.587688,-0.12321122,-0.14623891,-0.26956755,-0.33083346,-0.1663104,-0.23675108,-0.47317213
HNRNPC,0.20243156,-0.03617661,-0.036787756,-0.17320529,-0.06100715,-0.15171759,-0.1362466,-0.06550127,0.08301499,0.0064143175,-0.081550874,-0.08805639,0.3160672,0.07745902,0.07684787,-0.059569657,0.05262848,-0.03808196,-0.022610977,0.048134357,0.19665062,0.120049946,0.032084756,0.025579236
SUPT16H,-0.05018806,-0.12525098,0.113432616,-0.26110956,-0.40734425,0.003905083,0.036859345,-0.048960764,-0.20722902,-0.026788529,-0.022661673,-0.26262292,0.06544006,-0.009622864,0.22906074,-0.14548144,-0.29171613,0.119533196,0.15248746,0.06666735,-0.0916009,0.08883959,0.092966445,-0.1469948
TOX4,-0.25424212,-0.12400926,-0.2901792,-0.38571963,-0.058133546,0.06519225,-0.12369812,0.009253163,-0.25822073,-0.44531873,-0.22422683,-0.22700495,-0.22139262,-0.09115976,-0.2573297,-0.35287014,-0.025284044,0.09804176,-0.090848625,0.042102665,-0.22537123,-0.41246924,-0.19137733,-0.19415544
GEMIN2,-0.23307613,0.059230655,-0.14518653,-0.075981796,-0.15088099,0.17606519,-0.27925697,0.008477978,0.27024087,-0.0035796387,-0.3006757,-0.20452355,-0.2883467,0.003960073,-0.20045711,-0.13125238,-0.20615157,0.12079461,-0.33452755,-0.046792604,0.21497029,-0.05885022,-0.35594627,-0.25979412
TBL1Y,0.32288197,0.2767612,0.09702546,0.15547568,0.5133062,0.67625374,1.2944666,0.45839065,0.5393138,0.17354654,-0.017223982,0.3920971,0.3169919,0.27087113,0.0911354,0.14958562,0.5074161,0.67036366,1.2885766,0.45250058,0.5334237,0.16765648,-0.023114042,0.386207
SEMA6A,-0.66992325,-0.52103746,0.19292255,-0.11921218,0.13098623,-0.60086554,-0.070960216,0.38029695,-0.66146004,-0.56000555,-0.38451192,-0.20678799,-0.80426526,-0.65537953,0.058580503,-0.25355422,-0.003355816,-0.73520756,-0.20530227,0.2459549,-0.7958021,-0.6943476,-0.51885396,-0.34113002
TRPM7,0.46857998,0.18690257,0.39837554,0.24297655,0.24239466,0.15114027,0.25030744,0.009996052,0.24440491,0.20533033,0.2459787,0.4181539,0.5860411,0.3043637,0.51583666,0.36043766,0.35985577,0.2686014,0.36776856,0.12745717,0.36186603,0.32279146,0.36343983,0.535615
TYRO3,-1.1129785,-0.6296295,-0.9843448,-0.80452865,-0.6501506,0.060245864,-0.5301212,-0.32218245,-0.8912972,-0.37712765,-0.85730064,-0.72370815,-1.0815854,-0.59823644,-0.9529517,-0.7731356,-0.61875755,0.09163892,-0.49872816,-0.2907894,-0.85990417,-0.3457346,-0.8259076,-0.6923151
WDR76,-0.41041365,-0.31003526,-0.078544416,-0.22156702,-0.438586,-0.71942466,-0.88397515,-0.17611693,-0.08572339,-0.3479556,0.07372638,-0.5080684,-0.2619658,-0.16158742,0.069903426,-0.07311918,-0.29013816,-0.57097685,-0.7355273,-0.027669087,0.06272445,-0.19950777,0.22217423,-0.35962054
CAPN3,0.078568965,-0.20717402,0.7188276,-0.24629322,0.040512122,-0.53829527,0.5400634,0.14624225,-0.7869212,-0.29031152,0.20858477,0.041949105,-0.14266632,-0.4284093,0.49759233,-0.46752852,-0.18072316,-0.75953054,0.3188281,-0.074993044,-1.0081565,-0.5115468,-0.01265052,-0.17928618
SNAP23,-0.12928192,0.013194748,-0.1308862,-0.3973092,-0.12303403,-0.20726687,-0.4072198,-0.013867004,0.33079758,-0.17651157,0.48501995,-0.57478136,-0.13442093,0.008055737,-0.1360252,-0.40244824,-0.12817304,-0.21240588,-0.41235882,-0.019006014,0.32565856,-0.18165058,0.47988093,-0.57992035
TBX15,0.43656862,0.13258928,0.34856224,-0.13755728,-0.13822836,-0.022980114,-0.3922036,0.11336684,0.26989177,0.065413,0.40379763,0.06595726,1.055587,0.7516077,0.9675807,0.48146117,0.48079008,0.59603834,0.22681484,0.7323853,0.8889102,0.68443143,1.0228161,0.6849757
PHGDH,-0.576811,-0.5254551,-0.28456676,-0.40487567,0.021395925,-0.7151453,-1.0435878,-0.2311288,-0.054340303,-0.23190247,-0.23318854,-0.43084344,-0.68811315,-0.63675725,-0.3958689,-0.5161778,-0.0899062,-0.8264474,-1.15489,-0.34243092,-0.16564244,-0.3432046,-0.34449068,-0.54214555
COL9A3,0.35143632,0.47959828,0.5364761,0.23911272,0.45499906,0.7986947,0.52513874,0.34871238,0.33494166,0.5948816,0.5461105,0.31722492,0.6627512,0.7909132,0.84779096,0.5504276,0.76631397,1.1100096,0.8364537,0.66002727,0.64625657,0.9061965,0.85742545,0.6285398
EZR,0.27017042,-0.0281819,0.1815077,-0.19046678,-0.09350896,-0.20531335,-0.001755839,0.051717747,-0.06683071,-0.1107367,-0.022171361,-0.24486223,0.64152837,0.343176,0.5528656,0.18089114,0.27784896,0.16604456,0.36960208,0.42307568,0.30452722,0.26062122,0.34918657,0.12649569
MYL6,-0.052711666,-0.36510882,-0.09422792,-0.2982963,-0.12798347,-0.27779984,-0.062621854,-0.11338459,-0.06452298,-0.27131775,-0.09849666,-0.22402504,0.043345347,-0.2690518,0.0018290952,-0.20223929,-0.031926453,-0.18174283,0.03343516,-0.017327577,0.03153403,-0.17526074,-0.002439648,-0.12796803
AGO1,-0.51040965,0.014693593,0.013310174,-0.33033735,-0.14932847,-0.029343257,0.15756229,0.046608627,-0.35493028,-0.5943384,-0.38278362,-0.05690379,-0.6973194,-0.17221616,-0.17359957,-0.5172471,-0.3362382,-0.21625301,-0.029347464,-0.14030112,-0.54184,-0.78124815,-0.5696934,-0.24381354
CLSPN,-0.76292896,-0.031351037,0.6756795,0.8220607,-0.94353753,-0.052386604,0.015170984,0.08321098,-0.13930275,0.41624746,1.5510148,-0.11477356,-0.7851897,-0.05361175,0.6534188,0.7998,-0.96579826,-0.07464732,-0.0070897304,0.060950268,-0.16156346,0.39398673,1.5287541,-0.13703427
