,control0,perturbed0
TRADD,-0.43229541182518005,-0.3800186553038657
HSF4,-0.18806932866573334,-0.6116629252831141
CORO1A,0.45724546909332275,0.2920031157632669
MAPK3,-0.0744408518075943,-0.007333100059380135
GDPD3,-0.0026940656825900078,-0.10186755151177446
ELMO3,-0.6115343570709229,-0.7745542022089164
MT4,0.0,0.0
PHKB,0.07945249229669571,0.2086391835163037
LYRM1,0.07343770563602448,0.09339868939326455
NUTF2,-0.19535663723945618,-0.2771873987590273
NUP93,-0.35072144865989685,0.24821414773662887
CENPT,-0.4113132655620575,-0.5894435739687954
TSNAXIP1,-0.08226758241653442,-0.23691105097532272
NFAT5,0.19196435809135437,0.3757727801799774
LONP2,0.028780782595276833,-0.08417239300906658
N4BP1,0.02806445024907589,-0.529722248390317
CBLN1,0.03948351368308067,-0.15016389501591523
ARL2BP,-0.0788152888417244,0.05440408991028864
PLLP,-0.05612114071846008,-0.18404131623489473
ZNF423,-0.27949094772338867,-0.335234698598894
CCL22,0.12231185287237167,-0.40872539132833485
DHODH,1.1469355821609497,0.6729910622040431
CCL17,0.00037509328103624284,-0.109117763293519
CTCF,-0.24017348885536194,-0.17207369363556307
ACD,-0.40031805634498596,-0.3643405778061909
POLR2C,-0.20976465940475464,-0.07712104171514511
PARD6A,-0.2040327489376068,-0.249558594597814
ZNF821,-0.19988518953323364,-0.18989020302833523
MMP15,-0.8825731873512268,-1.2443817421793937
USB1,-0.24397018551826477,-0.308226379348586
CYB5B,-0.040569450706243515,-0.1759068729976813
CCDC113,-0.10490899533033371,0.16133720401364066
PRSS54,0.007926026359200478,-0.004316550483539079
NME3,-0.4377673268318176,-0.6464404160156846
NDRG4,-0.26123273372650146,-0.02231368602563938
PSMD7,-0.19819572567939758,-0.23269622145065416
SETD6,-0.15101757645606995,-0.362685776129365
SLC38A7,-0.4571814239025116,-0.32072118086119494
VAC14,-0.5092737078666687,-0.4378404541562001
HAS3,-0.49244070053100586,-0.7947649781281749
TANGO6,-0.04478738084435463,0.1400536149740219
COG4,-0.19685621559619904,-0.367392306899031
SMPD3,-0.6187196373939514,-1.1583999300996464
SLC7A6OS,-0.11728066951036453,-0.22870199467676383
SLC7A6,-0.295328825712204,-0.3300906101396928
PLA2G15,-0.37716352939605713,-0.5729251730566224
ESRP2,-0.4397153854370117,-0.4826540404930711
FA2H,-0.7079911828041077,-0.8001173340405027
WDR59,-0.03822135552763939,-0.2595906733224789
MON1B,-0.11012966930866241,-0.11965021848591277
CMC2,-0.1646174043416977,-0.21352404095232486
AXIN1,-0.3414571285247803,-0.5001973452667395
HCFC1R1,-0.17956049740314484,-0.26640290948562323
NPRL3,-0.15755555033683777,-0.6956644594669342
MLYCD,-0.3006056845188141,-0.13946489828328293
MPG,-0.2839251458644867,-0.0859627179801464
NECAB2,-0.08070222288370132,-1.1084233686327933
HSDL1,-0.25293707847595215,-0.14193613827228546
TAF1C,-0.389048308134079,-0.6252572268247605
NAGPA,-0.4704144299030304,-0.3494183034946521
WFDC1,0.1619035005569458,0.11930130454711615
SEC14L5,0.013672013767063618,-0.09246991463005542
COTL1,0.11964623630046844,0.2808198346445958
USP10,-0.07827629894018173,0.08944629517694314
CRISPLD2,-0.09494643658399582,-0.09297479415933291
TSC2,-0.17847152054309845,-0.6938139975070954
ZNF500,-0.3955398499965668,-0.4383887333717818
NME4,0.12821704149246216,0.09839426579031472
LMF1,-0.44219836592674255,-0.638856767428418
FOXF1,0.4031541645526886,0.2886207486813267
MTHFSD,-0.25967058539390564,-0.3344550268879781
CLCN7,-0.45147162675857544,-0.6917022092888753
HAGHL,-0.4834457039833069,-0.1421795057753722
SLC7A5,-0.1233026310801506,-0.052257263621625805
METRN,-0.4474995732307434,-0.3896775510782997
FBXO31,-0.01011938601732254,-0.45124744474887846
STUB1,-0.3641326427459717,-0.4134140338069604
RHBDL1,-0.029498599469661713,0.11522717401385307
NUBP1,-0.2209072858095169,-0.2579342931198577
UBE2I,-0.1841273307800293,-0.37343303225934504
MEFV,0.010569754987955093,-0.023431558224062128
CRYM,-0.5408583879470825,-0.46638445121546585
PIEZO1,-0.591685950756073,-0.5471654937369749
GSPT1,-0.049172352999448776,-0.043741729365622935
ZNF174,-0.044609881937503815,-0.10974792403479418
CLUAP1,0.028091076761484146,-0.15415521288911502
UBFD1,-0.019346505403518677,-0.10440927128788643
PRSS33,0.0,0.0029057109146378934
EARS2,-0.12356283515691757,0.1562823244680961
GGA2,-0.18990428745746613,-0.6879492397109668
AQP8,-0.017029820010066032,-0.056454478111118075
CPPED1,-0.23459506034851074,-0.014381427814563114
USP31,-0.07814861088991165,-0.11427512787049636
SALL1,0.037153854966163635,-0.0037655935273505775
TOX3,0.2494526207447052,0.13818839446951947
RRN3P2,0.03671366721391678,0.09722972757493456
RBL2,0.19198349118232727,0.4050831742584705
QPRT,-0.09112827479839325,-0.18916891360034543
PYCARD,-0.3145958483219147,-0.10102512526015442
RPGRIP1L,0.06492073833942413,0.07704378307486574
MAZ,-0.312595933675766,-0.41758425688991946
STX4,-0.2863306701183319,-0.5250019300729036
CDIPT,-0.33632153272628784,-0.15156969043115776
BCKDK,-0.0683869868516922,0.08222241786619028
KAT8,-0.1817672699689865,-0.5288592765728632
IL21R,-0.4638333022594452,-0.4267944749444723
SYT17,-0.20430324971675873,-0.10860608170429865
TMC5,0.8991824388504028,1.2641721948981286
CCP110,0.24215853214263916,0.6162476822733879
SLC6A2,0.005736283492296934,-0.3620134470053017
RNF40,-0.21351321041584015,-0.2664221342405654
KNOP1,-0.18266534805297852,0.005176795522371935
AQP9,1.0985485315322876,1.0546931475226302
AAGAB,-0.03528710454702377,-0.10758528285659849
IQCH,0.06509929895401001,0.020447588545115046
LACTB,0.01669718325138092,0.09479202153161168
CORO2B,-0.17340561747550964,-0.2303869792454255
CSK,-0.08019370585680008,-0.23349751122295856
HERC1,-0.08232727646827698,0.1808793722341458
TRIP4,-0.1807250678539276,-0.21184168223214025
MTFMT,-0.16136591136455536,-0.07299081807335218
RASL12,0.09551959484815598,-0.14100293678541978
AP3B2,-0.14965496957302094,-0.02630273674925168
ACSBG1,-0.019120125100016594,-0.28387534647675544
IGDCC4,0.6944255828857422,1.0773789826780558
RAB11A,-0.1170162484049797,0.08566283791636428
CTSH,-0.20961187779903412,-0.41201317235827445
GOLGA8UP,-0.014551558531820774,-0.01254931722251058
TTC23,-0.36726030707359314,-0.6755933361748854
CD276,-0.3820751905441284,-0.6310478016734123
FAH,-0.35645362734794617,-0.2287742004186536
CEMIP,2.2954208850860596,2.1534283864001433
RPAP1,-0.3232351243495941,0.1382437437772751
HOMER2,-0.3922017514705658,-0.17129918945332367
EHD4,-0.3478943109512329,-0.331135489186272
TMEM87A,-0.1371288150548935,-0.17831621067598463
ZNF106,0.3139062821865082,0.27461165307710567
CEP152,-0.17228755354881287,-0.20384988200773174
ATP8B4,0.2354777604341507,0.15148204969009385
DTWD1,0.20407508313655853,0.39607535960773627
TGM5,-0.04395792633295059,-0.02669272519973068
GABPB1,-0.05430576577782631,-0.004776954029997192
BMF,-1.0746971368789673,-0.8872187482813993
DMXL2,0.16400788724422455,0.7165378632644812
SCG3,-0.02499333955347538,-0.07012136381429931
DNAJC17,-0.38808897137641907,-0.6382120988021294
EIF3J,-0.014081323519349098,0.24190670140087606
SPG11,-0.012465626001358032,0.6188053841392199
RHOV,-0.1350487619638443,-0.2545134635021289
VPS18,-0.5242820382118225,-0.6460472473253807
OIP5,-0.11421073973178864,-0.11557968517687793
SLC30A4,-0.04985961318016052,0.3844145899017652
BLOC1S6,-0.020295115187764168,0.022780383040662856
MYEF2,0.14351290464401245,0.0020972339417009433
SGK3,0.11198825389146805,0.28614990928520756
PDGFRL,0.29416006803512573,0.22388369645923376
CSPP1,0.07025189697742462,-0.1658423601339261
ZDHHC2,0.03374982252717018,0.001991066348758369
BRF2,-0.212178573012352,-0.2201358537732934
TRIM35,-0.19269905984401703,-0.12868355403964718
ZFAND1,0.20735037326812744,0.43975175867478056
RP1,-0.036513641476631165,0.1377096445610126
CA2,-0.6012904644012451,-0.299535824606816
FZD3,-0.01715751364827156,0.22708088432749113
INTS9,-0.16368745267391205,-0.1592994444615518
RIPK2,0.062132686376571655,0.03954672496765852
EYA1,0.07378822565078735,0.051864038827140274
NBN,0.01004306972026825,0.3054587015882134
TRPA1,1.253646731376648,1.0157667306562264
CPQ,0.15139135718345642,0.4385339078803857
DECR1,-0.11177895963191986,-0.10752361517418953
CALB1,-0.006652947515249252,0.02143081057195862
SFRP1,0.8043419718742371,0.8017482561373375
LAPTM4B,-0.2648167312145233,-0.21378928686414533
UBE2W,0.07255574315786362,0.2581791002303362
POP1,-0.210341215133667,-0.4947859381635984
NIPAL2,-0.45714160799980164,-0.16955115931729475
IKBKB,-0.07117243856191635,-0.26891973937551183
PLAT,0.545741617679596,0.29600635915994644
JPH1,0.024681316688656807,0.34485826765497524
DKK4,-0.00110391597263515,0.004254384283558466
STK3,-0.002415560884401202,-0.06448493173035483
GDAP1,-0.16910408437252045,-0.060246394139539916
RAB2A,-0.0343489907681942,0.2643053819735845
EIF3E,0.16814640164375305,0.4053295473257701
EMC2,-0.01602921448647976,0.11441621681054434
ESRP1,-0.5235710740089417,-0.6255287395324558
NDRG1,-0.37360191345214844,0.14951896518468855
ZC2HC1A,0.023904183879494667,0.02378222312690923
IL7,0.0012846789322793484,0.185950808506459
STMN2,-0.037575602531433105,-0.22270927398155133
ARMC1,0.09080903977155685,0.5119784951210022
TRPS1,0.11085030436515808,0.40463524907827375
SPAG1,-0.0533304400742054,0.002525890509908396
CHRAC1,-0.07350420951843262,-0.101570344894814
NCALD,0.11684917658567429,-0.20471097777287167
SNX16,-0.11688258498907089,-0.2085228432280322
GML,-0.001027519116178155,-0.003680091342054463
UBR5,-0.18786528706550598,0.2502462908625603
ANXA13,0.2914518415927887,0.15236084759235383
SQLE,-0.12287411093711853,0.10243542024400085
SH2D4A,0.1695612072944641,0.16334409071447833
INTS10,0.1141897663474083,0.2839174078156551
ERI1,0.031153738498687744,0.030390160427001926
SLC39A14,0.23864609003067017,0.5058152784903844
LEPROTL1,-0.21083664894104004,-0.12042246103907625
DCTN6,-0.07868674397468567,0.1599501279493173
R3HCC1,-0.17202617228031158,-0.37536365576088426
GSR,-0.35034841299057007,-0.376504708682963
TNFRSF10A,-0.2588580250740051,-0.38851918739577135
UBXN8,-0.09922431409358978,0.09640690647065639
PPP2CB,-0.25591447949409485,0.2397379110256831
NEFM,0.055995840579271317,-0.008564641588600347
TUSC3,0.0483410619199276,0.25692293482522166
KLHDC4,-0.1921198070049286,-0.42308129407465456
MCM4,-0.37719160318374634,0.3284154042601586
KCTD9,-0.030744310468435287,0.08388654915615916
FGL1,1.7389392852783203,1.675646092183888
ASAH1,0.005092631094157696,0.08656865819357336
BNIP3L,0.26473039388656616,0.8305019194881121
MAN2B1,-0.05747998505830765,0.11597632616758347
KCNN4,-0.5864557027816772,-0.41299953845640025
TULP2,0.061338163912296295,0.061662974134863664
NUCB1,0.018436791375279427,-0.15168070755898952
DHDH,-0.026482954621315002,-0.09318653732188978
GYS1,-0.1373143494129181,-0.39106673789598667
CGB2,-0.011712437495589256,-0.0662980986138185
LHB,-0.04563676565885544,0.02451675403863192
CGB3,0.018619565293192863,0.0266313574250186
TUBB4A,-0.1697453409433365,-0.5699605263769627
KCNA7,-0.07275304943323135,-0.05851562667327623
SNRNP70,-0.39160236716270447,-1.0913357431689898
CLPTM1,-0.20883645117282867,-0.15490230750292538
RELB,-0.16012734174728394,-0.28151442147791383
CLASRP,-0.3722832500934601,-0.5914340206421912
LIN7B,-0.25356757640838623,-0.47400969316562014
PPP1R37,-0.47446054220199585,-0.5195609394383306
FCGRT,0.012832513079047203,0.2529991019517183
PIH1D1,-0.2699676752090454,-0.3105436952978683
CKM,-0.008448050357401371,-0.03649088858316342
ARHGEF18,-0.49103161692619324,-0.7284591843684515
PPP1R13L,-0.7289842963218689,-0.9822328078250091
PEX11G,-0.20393405854701996,-0.1589344966535767
ERCC2,-0.3523901104927063,-0.5456395784082512
DOT1L,-0.5823772549629211,-1.3108332445224127
PLEKHJ1,-0.44020265340805054,-0.4022771984804422
SLC17A7,-0.10240352153778076,-0.05401099237302939
RNASEH2A,-0.239335834980011,0.021213826785484946
KLC3,-0.451969712972641,-0.2601596682022015
CD37,0.2812976837158203,0.05355888704458872
SF3A2,-0.3254663944244385,-0.8483914278447628
AMH,-0.047891803085803986,-0.08699085627110131
DKKL1,-0.05884580314159393,-0.007974393231173355
LYL1,-0.033936478197574615,-0.3663221923013528
OAZ1,-0.26214608550071716,-0.2138628197290624
TRMT1,-0.5166538953781128,-0.8451914865523577
STX10,-0.16155777871608734,-0.24943520361945654
RETN,-0.0010188596788793802,-0.02306305046658963
FCER2,-0.0045707011595368385,-0.1389748082185785
DMPK,-0.44513601064682007,-0.6625457960937637
CLEC4M,-0.03074834868311882,-0.012039121814693014
RSPH6A,-0.009828048758208752,-0.018008822076565897
TBC1D17,-0.22129303216934204,-0.5382326439023017
IL4I1,0.393237829208374,0.3069624154518048
TLE6,0.00896586012095213,0.17357937892278036
PTOV1,-0.36739227175712585,-0.5711757826308409
NOVA2,-0.12027434259653091,-0.40415745551387466
SGTA,-0.25126907229423523,-0.41145061136533817
MED25,-0.26276326179504395,-0.542509717742602
SNAPC2,-0.3485831618309021,-0.3594605429408451
C19orf53,-0.170340433716774,-0.17423764924606075
TIMM44,-0.29513049125671387,-0.3142030218596725
CCDC61,-0.42231181263923645,-0.5519022725522518
TNNT1,-0.25406718254089355,-0.1671905641754468
VRK3,0.017225369811058044,-0.15304367144902548
FAM32A,-0.16730627417564392,-0.20410025418192768
PPP6R1,-0.3078753352165222,-0.40280367257461575
C19orf44,-0.12386820465326309,-0.21497075439741214
MED26,-0.2509515583515167,-0.3148080622253474
OLFM2,-0.07000885903835297,0.17556509375572205
RASAL3,0.05692384019494057,-0.8926631170014541
AKAP8,-0.28504326939582825,-0.5175011441111564
EPHX3,0.00486459955573082,-0.015598556104426581
ILVBL,-0.3027682900428772,-0.16059936297436556
ZNF419,0.029819350689649582,0.026286973227979616
SYDE1,-0.14203815162181854,-0.22159302510942022
CASP14,-0.006793273147195578,-0.009615996966992195
SLC1A6,-0.12112695723772049,-0.13437121760410567
AURKC,-0.025295134633779526,-0.29198087081313134
POP4,-0.18281827867031097,-0.2816468083920578
CCNE1,-0.16651426255702972,-0.13932673129311296
URI1,0.09225580096244812,0.21192498107751212
PDCD5,-0.08612094074487686,-0.16600673403590918
ANKRD27,-0.18475477397441864,-0.25390982083044944
RPS16,-0.16906368732452393,-0.2543018155110379
TIMM50,-0.3873573839664459,-0.37266818384814543
LGALS13,0.0,0.0
CLC,0.0,0.14894293444231152
AKT2,-0.23830658197402954,-0.2530865387658802
PLD3,0.10380280762910843,0.23349734755853813
PRX,-0.21620534360408783,-0.04158008943001429
PIAS4,-0.3398195505142212,-0.5131820765634378
NUMBL,-0.13804864883422852,-0.6098916354278723
EBI3,0.18178097903728485,0.3775251604616642
SHD,0.0018966405186802149,-0.37437976165674625
TBCB,-0.26052823662757874,-0.3418610705450798
FSD1,-0.33465737104415894,-0.1104568502555291
POLR2I,-0.1244748905301094,-0.16767349859680203
OVOL3,-0.000981255667284131,-0.0024038317506589616
CLIP3,0.37051546573638916,-0.32675901552041375
ZFR2,-0.1593356877565384,0.029909479866425198
SLC1A5,0.4064849019050598,0.6998731330037117
PRKD2,-0.32837966084480286,-0.5829459261149168
TJP3,-0.2905908226966858,-0.3243984785270489
APLP1,-0.5880758166313171,-0.06489858925342562
CACTIN,-0.48055484890937805,-0.7238359696542224
CCDC9,-0.26176074147224426,-0.4030578111822251
HNRNPUL1,-0.09915900975465775,-0.12220800910145044
FZR1,-0.358415424823761,-0.6887528710067272
BBC3,-0.17389366030693054,-0.04236016397674877
TGFB1,-0.5259385108947754,-0.5303756520170282
DENND3,-0.2553052008152008,-0.2890062644379213
PLIN3,-0.20860148966312408,-0.04000017642974854
MYH14,-0.4629276394844055,-0.6058158170431852
MRPL4,-0.3183501064777374,-0.3912791996456993
SIGLEC8,-0.0023165547754615545,0.01593655770023664
CD79A,-0.02121744491159916,-0.09501636338730653
LIM2,0.0,-0.002238049997777125
ICAM4,-0.08651994913816452,-0.009987657579282924
RPS19,-0.2688648998737335,-0.12421479932963847
NKG7,0.03787092864513397,-0.03321694899350405
ICAM5,-0.12297781556844711,0.3868623072902362
ETFB,-0.07506398856639862,-0.29647410064935686
CD33,0.132013201713562,0.23467986161510151
CEACAM5,-0.018437201157212257,0.06309673547123869
CRX,-0.0900360569357872,0.038037286077936494
BABAM1,-0.21433015167713165,-0.30253471850107116
TYK2,-0.3196314871311188,-0.23494419551764925
SULT2A1,0.6139439940452576,0.5630756452990074
CDC37,-0.16780857741832733,-0.34957544070978963
NAPA,-0.21375016868114471,-0.38503001915911833
RABAC1,-0.5290167331695557,-0.3207805261015892
ATP1A3,-0.06895200163125992,-0.08555535465032638
MEIS3,-0.14846907556056976,0.00014367848634719294
PTPRS,-0.12413444370031357,-0.6194304796556631
CNFN,-0.2195103019475937,-0.15400468794008096
ZNRF4,-0.018985074013471603,0.004844385137160619
MEGF8,-0.17914658784866333,-0.3257960831125577
KDELR1,-0.18808084726333618,-0.26046570129692553
CYTH2,-0.5495792627334595,-0.61646391111038
GRWD1,-0.37287354469299316,-0.5464992521951596
GRIN2D,-0.2360941618680954,-0.19175884968911608
SYNGR4,-0.0007008413667790592,-0.0400588766244861
CLEC11A,-0.3169182240962982,-0.18003686144948006
CARD8,-0.0693068653345108,-0.1899099619438251
LIG1,-0.47463327646255493,-0.49318964870180937
SIGLEC6,-0.0004387188528198749,-0.001010751371116688
ZNF175,-0.02236187644302845,-0.4443757671862841
PLA2G4C,-0.05089523270726204,-0.10853634164016815
CABP5,-0.010886386036872864,0.0032324851490557194
HAS1,0.0025771926157176495,-0.014678481065978608
RAB3D,-0.09130372107028961,-0.1807382047176361
DBP,0.2637758255004883,0.16459434789915878
TMEM205,-0.042573992162942886,-4.6683785816035994e-05
CAPS,-0.6267966628074646,-1.4930529341101646
PLPPR2,-0.3347546458244324,-0.5327611666172742
FAM83E,-0.03946967050433159,-0.15105582773685455
RASIP1,-0.12763796746730804,-0.3092589949568113
THEG,-0.0012930415105074644,-0.0018203927701203309
FGF21,-0.45239683985710144,-0.10837790432075661
BCAT2,-0.38387957215309143,-0.5635334100574255
MIER2,-0.31586846709251404,-0.5498061006267866
PLEKHA4,-0.0014173546805977821,-0.1929522820437948
PPP2R1A,-0.4195304214954376,-0.4048849803026921
TNPO2,-0.24921464920043945,-0.2501958131353604
WDR83OS,-0.37093859910964966,-0.22687722245852152
CACNG7,-0.43536055088043213,-0.06123587166269623
GCDH,-0.07878032326698303,0.05747105466822783
KLF1,-0.004298072308301926,-0.035764309018850325
DNASE2,-0.3216727674007416,-0.11940390691161157
MAST1,-0.12863267958164215,-0.3019423807660738
JAK3,0.02133025787770748,-0.4449836903562148
RPL18A,-0.2803403437137604,-0.16521626537044842
SLC5A5,-0.01914866268634796,-0.04766799278052834
KCNN1,0.012990319170057774,-0.015360448385278384
ARRDC2,0.003375415923073888,-0.2380399922064195
PIK3R2,-0.1523819863796234,-0.406293303022782
RAB3A,-0.19492463767528534,-0.23861668761819602
PDE4C,-0.060546137392520905,0.04039503981669744
ISYNA1,0.21058717370033264,-0.24664209137360255
ELL,-0.32036152482032776,-0.39275723845494215
CRTC1,-0.3551064133644104,-0.7430432103574276
COMP,-0.7382692694664001,-0.3586805858028432
UPK1A,-0.0034302847925573587,-0.00450011774446466
COPE,-0.45192423462867737,-0.3873077088346084
DDX49,-0.3599579334259033,-0.24174717602630458
ETV2,-0.22841155529022217,-0.21984848395125786
ATP4A,-0.004432159475982189,-0.006138269378425321
ARMC6,-0.708583414554596,-0.39290964951117835
TMEM147,-0.48567265272140503,-0.2220042899250984
GAPDHS,-0.00010588849545456469,-0.0037053642270620914
MAG,-0.0011094312649220228,-0.06400702230942747
TMEM59L,-0.6485577821731567,-0.5168864625195662
HAMP,0.5512271523475647,0.8902417792472989
USF2,-0.16989624500274658,-0.14333197815188517
LSR,-0.2353164255619049,-0.21895560376578943
KXD1,-0.21415793895721436,-0.2222063333697103
FKBP8,-0.13893109560012817,-0.1942336265075331
SUGP1,-0.1877841353416443,-0.46730470235149063
HPN,0.020209919661283493,-0.006621575099416077
ZNF14,0.16934329271316528,0.3164202919850747
SCN1B,-0.3155018985271454,-0.0941214514275392
PBX4,-0.034637898206710815,-0.17892000650366147
ERF,-0.3380940556526184,-0.4416334621262649
GSK3A,-0.3141593635082245,-0.36242030359183747
ATP13A1,-0.3310081362724304,-0.7295032660166423
ZNF574,-0.3841801881790161,-0.5066220314862827
GRIK5,0.031867917627096176,-0.1321668542921543
SIPA1L3,-0.22255127131938934,-0.41086527084310853
ETHE1,-0.2157546430826187,-0.005191196377078683
CADM4,-0.5543642640113831,-0.14575415576497713
SMG9,-0.36798474192619324,-0.38062710538797545
AVL9,-0.1105596274137497,0.11183970520893732
RUNDC3B,0.3160582184791565,0.5707205853114525
CFAP69,0.17871391773223877,0.5896510124206543
GTPBP10,0.028675105422735214,-0.16433237716555596
RASA4,-0.13247445225715637,0.015421808014313393
CDK6,0.17911085486412048,0.07969952213267485
PMPCB,-0.08137162029743195,0.03164054354031881
DNAJC2,0.05189052224159241,-0.2210280699034532
TFPI2,-0.0974908173084259,0.6528778453667958
BET1,-0.05137825757265091,0.0442486549106737
NAMPT,0.86018306016922,1.219151553635796
PIK3CG,0.32283973693847656,0.23996352702379226
PON3,0.03221067041158676,0.0873077046397763
PON2,-0.2710368037223816,0.02983180359005927
ITGB8,0.6108782291412354,0.43183040589404603
SP4,0.097147136926651,0.43202297774453957
WDR91,-0.15591442584991455,-0.11584833152592182
DNAH11,0.13625827431678772,-0.16371421168247857
CBLL1,0.030016647651791573,0.14341781102120876
DLX5,-0.015101342462003231,0.0008762685737262153
MTPN,0.08238750696182251,0.5198659387727578
STEAP1B,0.024030130356550217,-0.19494954603724182
PTN,0.4961393475532532,0.5182799173907067
ATP6V0A4,-0.07720320671796799,-0.11568925592388647
ZC3HAV1,0.03751979395747185,0.04988930881760704
TTC26,-0.10198938101530075,-0.03131281317619142
OGDH,-0.3453686833381653,-0.40218789484351875
NPVF,0.0,0.0
ADAP1,-0.31890949606895447,-0.6162655129407844
TFEC,0.5468737483024597,0.8264966175891459
CAV2,-0.22991468012332916,0.2464519386490186
CAV1,0.5081310868263245,0.7642149947583675
MET,0.3691233694553375,0.46721072286988297
RNF32,-0.1166679635643959,-0.1572121745130668
LMBR1,-0.019966263324022293,0.07744301799684764
NHP2P1,-0.0020384439267218113,-0.004966535513328077
WNT2,1.7286938428878784,2.255319544672966
HOXA1,0.14321193099021912,0.23853328544646502
DNAJB6,-0.22295646369457245,-0.2991642151027918
HOXA2,0.18843387067317963,0.15956822882095972
HOXA3,0.16653241217136383,0.08063597157597542
LFNG,-0.4857032597064972,-0.47688918180295636
HOXA5,0.2841624915599823,0.505160350104173
HOXA6,0.06702316552400589,0.17589476973128815
BRAT1,-0.5924767851829529,-0.6720948502848235
IQCE,-0.2742529809474945,-0.2823499886379068
ANKRD7,0.03507038950920105,0.03958955852819296
VIPR2,-0.01801871880888939,-0.16956385485827924
TSPAN12,-0.14193028211593628,0.24781919854382672
HOXA13,2.818472967192065e-05,0.0503253233833675
CPED1,0.17457830905914307,0.5918466972808043
EVX1,-0.001629321719519794,-0.000661000298714498
HIBADH,0.21231068670749664,0.35663935399303837
TAX1BP1,-0.015248975716531277,0.05338180055841804
CPVL,0.4255623519420624,0.9894864318271478
CHN2,0.04266053065657616,0.11319059029531976
GRB10,-0.3635662794113159,-0.4968434094761809
ABHD11,-0.35324814915657043,-0.3542473574104709
COBL,0.15559352934360504,0.0061311974888667575
FKBP14,0.171524316072464,0.17123812147280357
PLEKHA8,-0.08028601109981537,-0.02796479190389315
STX1A,-0.33205437660217285,-0.23480368951956432
NOD1,-0.28223714232444763,-0.20975451357662678
CRHR2,-0.009468252770602703,-0.014286606307238495
GHRHR,0.0024890077766031027,-0.03181953468980889
NSUN5P2,-0.38651713728904724,-1.0306117554505665
CASP2,-0.14506635069847107,-0.2083177171026667
CHCHD2,-0.3475458323955536,-0.3304450148277586
CCL24,0.0166819766163826,0.3716783414284388
HSPB1,-0.7774648070335388,-0.9649584492668509
NPTX2,-1.5527653694152832,-1.652819832142753
PDAP1,-0.1341305375099182,-0.30346440225839616
BUD31,-0.03391621261835098,-0.288711822219193
PTCD1,-0.23653216660022736,-0.2816227617285525
CYP3A5,0.35690030455589294,0.47080545748273533
ZKSCAN1,0.18050596117973328,-0.12629638190070785
EIF3B,-0.23999230563640594,-0.4193614795183142
SNX8,-0.43595457077026367,-0.14136769697070123
NUDT1,-0.27228960394859314,-0.2693078363828439
PTPRZ1,-0.022228607907891273,-0.15144015999200444
TAF6,-0.25278350710868835,-0.3301884797324116
WASL,0.07839330285787582,0.14030202928212626
HYAL4,-0.04604993388056755,-0.04218601026247294
SPAM1,0.02093399129807949,0.004709662046904366
AIMP2,-0.32415318489074707,-0.2868492984523376
TFR2,0.7300359010696411,0.7625497004288869
FSCN3,-0.02620106004178524,-0.04277499014472899
MOSPD3,-0.2829887270927429,-0.2185491394251585
PAX4,-0.003910338040441275,-0.008172046440813574
PCOLCE,0.13440930843353271,0.02312766580531994
FBXO24,-0.05934814736247063,-0.24966192742188772
PPP1R17,-0.0007347952341660857,-0.006355328909315479
RBM28,-0.13868731260299683,-0.3531805479278167
USP42,0.019308174028992653,-0.154007759069403
IMPDH1,-0.1408042162656784,-0.10598198667139513
AGFG2,0.2961008846759796,0.06598016877348226
LSM5,0.08334127813577652,-0.041698934013644856
SERPINE1,-0.5693360567092896,-0.06897268866499262
AP1S1,-0.25828713178634644,-0.19658679667239387
MOGAT3,-0.26741108298301697,-0.5077335596084595
C1GALT1,0.06217285618185997,0.24888707945744196
PLOD3,-0.2678704559803009,-0.22753187283039247
RPA3,0.0987415462732315,0.08610189025348518
ZNHIT1,-0.1157560795545578,-0.39124265337983766
CLDN15,0.07098414748907089,0.3446672680477301
GLCCI1,-0.13856202363967896,-0.06327633534868558
MYL10,-0.1687503308057785,-0.21250000754371284
PHF14,-0.14751608669757843,-0.0035356933251023404
NRF1,-0.1660180389881134,-0.5130112136403719
TMEM106B,0.1803564727306366,0.7621737457811832
EZH2,-0.2732236683368683,-0.681538106004397
CEP41,-0.10519025474786758,0.04197474805017312
ZNF862,-0.32990649342536926,-0.3322911452948271
SFRP4,-0.768645167350769,-0.78463060229163
MEST,1.1069233417510986,1.6642616147796314
MEOX2,-0.0575457438826561,-0.04147448932441572
ANKMY2,0.055549729615449905,-0.06350502291073402
ACTR3C,0.0005262531922198832,-0.16091479355236515
POU6F2,0.15510782599449158,0.2652272579881052
TSPAN13,-0.4431334137916565,0.09295614237586658
RARRES2,0.7615177035331726,0.5982126692154756
AGR2,0.0850818008184433,0.02608232707716525
AHR,0.5268532037734985,0.6828518201286594
CHCHD3,-0.06879835575819016,-0.003836117001871267
GIMAP2,0.18403103947639465,0.32141984530414147
TMEM176B,0.33026301860809326,0.20175411080320677
GLI3,0.35941189527511597,0.3621423725101825
PSMA2,-0.05879887193441391,-0.0415370103699388
MRPL32,-0.057931043207645416,-0.16146915076921384
COA1,-0.08018328994512558,-0.17189061930403113
BLVRA,-0.09214139729738235,-0.09544714974084248
URGCP,-0.18619310855865479,-0.6573902880152067
TMEM248,-0.03224090859293938,0.051877634661893046
STAG3L4,-0.16415035724639893,-0.37092811403175197
RHEB,-0.10276884585618973,-0.15841606967151164
PRKAG2,-0.011235002428293228,-0.08084269819470744
