"",p1,p2,p3,p4,p5,p6,p7,p8
KRTAP4-2,0,0,0,0,0,0,0,0
RPL34P29,0,0,0,0,0,0,0,0
ODCP,0.000852362189175769,0.00114284767267789,0.00117138267377921,-0.000172892784134367,0.0022465789434758,0.00191631060027382,0.00379251415545362,0.000659547735713882
RPL30P11,0.000464654017349675,0.00023410313762918,0.000320884336155006,0.000394324857592997,0.000702147400993793,0.000242040586661596,0.00100570663532732,0.00114536642065502
RPL21P120,-0.000208940739726168,-0.000683623323155071,-9.83297889181869e-05,0.000139084680236055,-0.000264150813698393,-0.000460214125726252,0.000170013217712384,-0.000121818410613739
RPL12P33,4.95235963874616e-05,-0.000445977067931301,-0.000102464430773433,4.19518070064503e-05,-0.000817491236170619,5.05624636662195e-06,0.000522501394018183,0.000233229773959729
RAD21L1,-9.9602684603533e-05,-0.000327857807427167,-0.000163905465478002,-8.92421113336359e-05,-0.000142749322012816,-0.000203738115662107,0.000365372423238955,0.000290939573932804
CCDC13,0.00428348397985754,-0.00304529780232746,0.000703759301029408,0.000444918937684554,-0.000608473872320772,-0.000449262431164421,0.000159922895661625,-0.00352783170886036
PSPC1P2,1.57071043955098e-06,1.46347977866538e-05,2.94929378148024e-07,3.28927707321714e-05,0.000120307093562577,6.57910193157743e-05,2.38242730051866e-05,5.22046178144378e-05
ASPRV1,-0.000768209020720661,-0.00312299640513609,0.00553141186388789,-0.00117803605955995,0.00792608371508801,-0.00707159592550629,-0.00468766403028574,-0.00534423797048438
RPS17P11,0,0,0,0,0,0,0,0
OR2AE1,-1.43872739737677e-05,-5.3019659806426e-05,3.01926911528012e-05,1.61629795803031e-05,-1.06746167445038e-05,0.00024639237197288,0.000392022059018133,5.56048441352749e-05
KRTAP20-1,0,0,0,0,0,0,0,0
RPS26P43,-6.29356668174366e-05,-7.92684892923176e-05,-1.93207476031409e-05,-6.10891582903273e-05,-9.82719112157039e-05,2.13309484819515e-05,0.000129836163486903,0.000135455487052176
UBFD1P1,0,0,0,0,0,0,0,0
SNRPCP3,-0.000198749403836781,-0.00054338259955804,0.00019057152990444,-0.00142067138524847,-0.00125381647453756,-0.000894004691410009,-0.00159799392016449,0.000473611690646472
MTHFD2P1,0.000654819538194611,-0.00154337095599167,0.00169114649707521,-0.00188082671369381,0.00270118680152482,0.00105626817642776,0.00200499116251534,0.000605071364181638
FCGR2C,0.0168636412373867,-0.00225374194733805,0.00490837499115602,0.00384634634541128,0.0160840321019907,0.0151380488346921,0.0141779188816514,-0.00113745512280677
UBE2V1,0.00475047614213677,-0.00492289229689943,0.00208411737932804,0.00345400823029728,0.00430221755363525,-0.0035709556050542,0.0017668834365816,0.000846628453229822
RPL10AP1,3.77744528970972e-06,-0.000149125691834263,-0.000109306069994179,-6.56865329002177e-05,-0.000244910437821714,-0.000156669111303301,-0.000115739779315278,1.16574636328212e-05
PTCHD4,0.017665303683708,0.00863254097630228,-0.00412457713851239,-0.0346996264847095,-0.0268314705904806,0.00271461636620592,-0.00385006636338731,0.000174683520173774
CD46P1,-0.0001087819375883,-0.000121905775836675,-7.71669874187311e-05,-0.000224649854395602,-0.000156636089343655,-3.30841059265681e-05,7.22895778519816e-05,0.000111361705031218
RPL23P10,-1.39653173332913e-05,7.08017203359978e-05,2.29349023585491e-05,-6.77250244174768e-05,-0.000114825723935302,-8.41515608988108e-05,0.00020810139699957,0.000158280830006056
RPSAP29,-0.000243113635161034,-0.000324799475561622,-0.000126540379938811,-3.81500959379794e-05,-0.000311682100339623,-0.000326080396987373,-0.000519322004742544,-7.2394434525769e-05
ASLP1,0.000429690307662006,-0.00199752315037441,0.00211137198607105,-0.00130018903786836,0.00183887537474339,0.00202706822809756,0.00545758462849167,0.00306877515848514
HBB,0.00362392506741652,-0.0151219844295386,0.00238661676234673,0.0328740431821703,0.00320547859306523,-0.00792440121714475,0.0400654745840641,0.0403726378892849
CRYBB2,0.000212736332685139,-0.000277138488750443,0.00242791231696823,-0.00186697400388401,0.00216425374627455,0.000338017479437284,-0.000783973738017654,0.00312705134744011
RPL15P21,0.000186704419961324,0.000391750700983082,0.00029011589955203,-0.000335754344640053,0.000285286505486502,-0.000310327231239324,0.000326435794292341,-0.000553261037097627
N4BP2L2,0.000696343335795286,-0.00928061528160348,-0.0046867438340412,-0.00848864432006494,0.00714231792754106,-0.0125747800484688,-0.00070826988314291,-0.0067106638354608
MTCYBP18,-0.00289710285330169,-0.000376951192197693,0.000484350652921355,0.00778650813742876,0.00844687973372502,0.00678252863265883,-0.00185313693505092,0.000519250396597557
EEF1A1P4,-0.00106487513054414,-0.00116605345093177,-0.00134138349185877,0.000824073284567386,-0.00222020367117035,0.000516455252245904,-0.000553489294947347,-0.00106875187870423
ZNF585B,0.00897335597958253,0.00249916693746322,-8.47312656414119e-05,-0.00937777387549628,0.000140104696559492,-0.00427517176634561,0.00112272707390051,-0.00558268013778996
CEBPA,0.00775376783590353,-0.000176412303231497,0.00321237121540306,0.0273106112601021,-0.00673385751242662,-0.0105379269909349,0.0205681773322024,0.00154558243584292
SUPT4H1P2,2.3670290327514e-05,4.31358633159116e-05,2.55477968595664e-05,1.83987919570051e-05,5.30511182855981e-05,3.115921551481e-05,8.59771457201741e-05,0.000109237962227027
UBAP1L,0.00692941831658378,-0.00848081693873876,0.0172511843015416,-0.00432169086022425,0.00671386108253016,-0.0114618363770894,0.0168203100250826,-0.0080115722855902
PGAM5,0.0101577497674323,-0.00238805594577553,0.00211356921312216,0.0130864725831643,-0.00652619502294101,-0.011041002958517,0.000705083687034771,0.00443827424906293
ZCCHC3,0.00325030540483595,-0.00734897406403284,0.00329072282653829,0.00345406474401984,0.00521356447303846,-0.00357888033976844,0.00529379726158612,-5.80607253201413e-05
SDCBPP2,5.69113255522265e-05,8.49733088174515e-05,-3.30440639744619e-06,8.57705862982235e-05,3.48079401064242e-05,-1.02328802752854e-05,-0.000171903326630651,-7.29439650399923e-05
TWF2,0.00612554389776387,-0.00426447432838587,0.00584658980504976,0.0117308271813997,-0.00254856832311642,0.00270717627251601,0.00383699900481686,-0.00968724040445202
MARS2,0.00919067732012861,-0.00307181764459585,-0.00872175628447617,0.00454977562198959,-0.0180963929960047,-0.00530648720159532,0.00475207268782947,0.00108175026981535
MTND4P12,0.00108457963029707,-0.000930183396998839,0.0190989771629727,-0.0289928674878004,0.0408014755795787,0.0496225424687231,0.0601038298400054,0.0367535622935164
USP51,-0.00016283157130796,-0.00367172268497022,-0.00271102488546785,0.000869603620592213,0.000572104408313587,-0.00209542796705436,0.00596718874280837,0.0183214180897594
SPCS2P3,-2.1172196930428e-05,-6.07941682837855e-05,-9.99796851952949e-05,-3.45671940346837e-05,-0.000287008945132466,-0.00025434536070153,-0.000291148479861072,-0.000293083895560019
BCKDHA,0.00279768414089678,-0.0062500028744824,0.000195108776464883,0.0133271430733552,-0.0115176820170858,0.00379352051547439,0.0170669782807959,-0.00040207776439587
INSL3,0.000957356266238562,-0.000283783040025764,0.000462673259524079,-0.000224008864953036,0.000538525549825266,0.000371720282508346,0.00135270575480794,0.000282525491824529
TARS2P1,0,0,0,0,0,0,0,0
SMURF2P1,0.000200326706180623,-3.071684345882e-05,-0.000142774323867118,-1.24332538753834e-05,-0.000229227696749915,0.000169348365306715,0.000168651144340158,-0.00054040419827952
APOOP4,0,0,0,0,0,0,0,0
RRN3P1,-0.00105152914945121,-0.0179328528846757,0.00517331272888452,-0.0089992541442053,0.00817464701331146,-0.0179686989499909,0.00842613890879832,-0.00844773769701848
MTND4LP22,0,0,0,0,0,0,0,0
MTND6P8,0,0,0,0,0,0,0,0
CUL4AP1,7.78604653573498e-06,2.28947245209277e-05,1.50394549580964e-05,4.82068895545323e-05,7.69640415738556e-05,5.16029261623095e-05,9.60253594270151e-05,9.89931169997463e-05
ADH1C,-0.0089565269178655,-0.00779283370831461,-0.00342520222541415,-0.00778740216873533,-0.00278943280063716,-0.00385528111999474,0.00594044153897536,-0.00633990684808763
BTG4P1,0,0,0,0,0,0,0,0
HSPA8P11,0.000308344405347703,-0.00030564101345622,0.000135319479398943,-0.000241304158642157,0.00084604111623235,-0.000369065172741919,-0.00271660895378857,-4.6521184639138e-05
TRIM39-RPP21,8.62466515780754e-05,0.000125005448710522,6.81470798973806e-05,-0.000282023184716821,-7.99933937257176e-05,0.000129423991448396,0.000495704466320382,0.000602837082916333
GAPDHP60,-0.000312293336854514,-0.000316237041268038,-0.000107336699134315,0.000972753985214001,-6.32693198282379e-06,-9.7132316618353e-05,-0.00024934763130915,-0.00103714898318407
PES1P1,1.74307037862862e-06,1.01622662916537e-05,2.16368960341059e-05,5.07826476660129e-05,4.12930401849139e-05,2.2458113322079e-05,3.4131215614958e-05,7.51822353732521e-05
CICP16,0.00115968118711989,-0.00185604059956873,-0.00081951184794938,0.0019065826957757,-0.00257818607542283,0.00264988302715652,0.00395831336446193,-0.00144011641709089
KCTD9P5,5.01930190014663e-05,2.2437056575689e-06,4.96524165563277e-05,-1.29240991939893e-05,2.94796652706249e-05,6.76393014760886e-05,0.000108255551913616,7.86363743771549e-06
KRT8P4,-6.98388090980164e-06,-0.000117396629832006,-9.53071898892197e-05,-0.000144331882141223,-0.000254524540038939,-0.000164985523927968,-0.000322435379964369,1.45754342149106e-05
PSG10P,0,0,0,0,0,0,0,0
MTND4LP31,0,0,0,0,0,0,0,0
PGAM1P1,-2.29326393934994e-05,-3.11486139113842e-05,-2.71914954774689e-05,-3.1572051253873e-05,-9.34916426256516e-05,-4.60559181125362e-05,-0.000138976527912182,-9.49271865947482e-05
SUMO2P17,0.00106518660259339,-0.000467371021751925,0.000156584131937072,-0.000884451083181925,-0.00126505417705022,-0.000110850306065231,0.00102730070235733,-0.000426232428658532
CCNL2P1,-8.87329398526052e-06,-2.94925753385086e-05,2.05128521525711e-05,3.37828597554377e-05,7.28351389983232e-05,7.64984596319802e-05,6.32629625721543e-05,3.30910703983576e-05
SCGB1D5P,0,0,0,0,0,0,0,0
DDX43P1,0,0,0,0,0,0,0,0
BNIP3P41,-0.000128467878969962,-0.000105310814528431,-3.79128992581338e-05,0.000161717151733239,-6.9776764833149e-05,-0.000177278576207744,-0.000437030029593589,-0.00030265323599907
CYP4F27P,0,0,0,0,0,0,0,0
MTND4LP2,0,0,0,0,0,0,0,0
THAP12P9,0.000215643859936349,-0.000383490321425093,0.000171784760238731,5.59227153738469e-06,-0.000422762875487538,0.000376097783151916,0.000660151417848228,7.45752678446586e-05
NOL8P1,7.23792992736338e-06,1.01810794996266e-05,2.97109146940986e-06,-2.20628912806828e-05,1.04979692947252e-05,-1.95102888318435e-05,6.19379224456193e-05,4.79067284251659e-05
MTCO3P28,0,0,0,0,0,0,0,0
APELA,-7.6764515176425e-05,-0.00107006712480994,-0.00032648937006818,-0.00132300099453353,-0.00148114905963438,-0.00092790782338114,-0.000556819956185171,-0.00162094326081062
CDK11B,0.00762814342329849,-0.00434892996132372,0.00750247271340909,0.00631904710816905,-0.00733870914229188,-0.00178526709509987,0.00242446045615164,0.00167196392558377
HMGN1P11,2.6679686335986e-06,1.03134698083296e-05,4.43550840798581e-06,-3.88858999887395e-05,-4.0785254095544e-05,-2.7295305497957e-05,-9.25293565446842e-06,1.32252410004669e-05
HSPD1P18,5.15762211070276e-06,-3.76595069090044e-05,-2.06377525879971e-05,-0.000157706688067422,-0.000135404637698833,-1.29083558475434e-05,7.64589552087443e-05,0.00014148803158136
ARL2BPP6,0,0,0,0,0,0,0,0
OR7E86P,0,0,0,0,0,0,0,0
POU5F1P7,0,0,0,0,0,0,0,0
TRAJ51,0,0,0,0,0,0,0,0
HMGN1P9,-0.000323503491016859,-0.000412056567595891,-0.000186139123791444,0.000243972118579841,-0.000168477140327932,-0.000351280043189011,-0.000395437636535889,-0.000420622418270539
PCDHAC1,0.0002612085573829,-0.00214072356876071,-0.00395999087832919,-0.00389346847773941,-0.00899443292686901,0.0026190274054239,0.00233046858046494,0.0164574255158225
FOSL1P1,-8.89991127264006e-05,-0.000205483053047274,4.28908093473446e-05,-2.05815854036845e-05,7.01050352986934e-05,-0.000140962503185707,0.000127611691612304,-0.00020866920984168
TOMM22P4,0,0,0,0,0,0,0,0
ST13P12,-0.000139932751653055,3.97327407281667e-05,-1.62723977359401e-05,7.55038388421536e-05,5.43830601352726e-05,6.87079612083729e-05,0.00015693040275711,0.000210183507817918
NACAP6,8.50314809737543e-06,1.39928000024143e-05,-1.30445427684214e-05,5.38351431661507e-05,5.8672416424184e-05,2.24214484670142e-05,-6.61539299520914e-05,-4.53192125533354e-05
PRR5-ARHGAP8,-0.000289095382347053,-0.00191827102349598,-1.07826428504282e-05,-0.00187895853727349,-0.00472149744514196,0.000264015357886333,-0.00181353443897549,-0.00156466195580048
GAPDHP61,0.000436795810655291,0.000174604327657241,0.000189802083747428,0.000481250532372599,0.000214529214873964,0.000230989321949525,0.00058584207453592,0.000428161214788871
UBL5P1,0,0,0,0,0,0,0,0
MTATP6P9,0,0,0,0,0,0,0,0
OR51K1P,0.000123482617120757,0.000171373945488673,0.000138458428414604,2.1225955024074e-05,0.000223007899533122,1.07425981659525e-05,0.000110933238850077,1.26416473071724e-05
HMGB3P16,0,0,0,0,0,0,0,0
RPL23AP94,-0.000100849002910438,-0.000216648117037498,-0.000164972146815825,-0.000169166414080859,-0.000322766697414451,-0.000142526897804831,-0.000240176070693102,-0.000217755743853864
OR10J7P,1.97834026990359e-05,4.90071754691526e-05,4.75453188283275e-05,6.92946432766633e-05,0.000178497721435009,-4.44352527322327e-06,-0.000118257463253541,2.30098390063507e-05
HNRNPA1P65,-3.4040906760861e-05,-2.30303826046892e-05,1.98910551315209e-05,6.16714790910213e-05,1.69565770131265e-05,1.64338496652944e-05,-1.37234745422465e-05,3.28424206423166e-05
COX5BP1,-2.86868417063261e-05,-3.91240875594901e-05,-2.07010051262709e-05,4.08261533647763e-06,-6.02486938802463e-05,-5.41330515778044e-05,-7.38931658359951e-05,-6.94962293050082e-05
PCDHGB8P,0.00122748369567306,0.000378683281422805,0.000738677741012541,0.00153334922877615,0.00321842814223284,0.00180814962285208,0.00348344447021885,0.00230876737254704
NENFP3,0,0,0,0,0,0,0,0
POU5F2,0.0038031053716921,0.00146378942719419,-0.00174247109853491,-0.000223299895838799,0.00453162539389298,-0.00069783794526124,0.00269037988097164,0.0052487763870655
PCP4L1,0.00435961342227007,-0.00581522934427178,0.000542598598559761,0.0034316143882333,0.000704719281451293,0.000938343166902896,0.00859726400896351,1.60905419799279e-05
ABHD14A,-0.00113636937206681,-0.0102272327249591,0.00695099675440063,0.00752516352036329,0.00378517779903512,-0.00163588255583502,0.00861407559169147,0.00169634020900541
PGAM4P2,0,0,0,0,0,0,0,0
ASNSP1,-0.000159312470432622,0.000309886047823429,-0.000213617152656364,-6.62029077111943e-05,-0.000879125695319328,-0.00058427710862425,-0.000652979205087666,-0.000509193058841003
OR5H4P,0,0,0,0,0,0,0,0
SBF1P1,2.10877533586524e-05,1.19502684358362e-05,5.14916262731453e-06,-3.47132383335548e-05,2.88617943061513e-06,1.22943618991365e-06,4.46111528100308e-05,-0.000122176598018161
MTATP6P1,-0.0108498739677752,-0.0126916798934499,0.0045973478336249,0.000200059487215338,0.0142300474082038,0.00140543023505118,-0.00437882300410723,-0.0188610122644903
BCL2L12P1,-3.10570217390406e-05,-8.44514838859884e-05,-0.000108414623895911,-0.000226222758231423,-0.000558894111836561,-0.00019657923315888,-0.00025206429024703,-6.49583230368327e-05
NDUFA5P12,-4.71669822565733e-05,-1.10980218002195e-05,-2.22152101549452e-05,9.15453873222769e-06,-4.66369244125806e-05,-2.63074345217649e-05,7.05582852684567e-05,-0.000123689719064379
NPM1P41,5.67201340681929e-05,0.000161978181508873,8.57204745395319e-05,0.000116541829881517,0.000203501303088428,0.000108298844317172,0.000223201610987615,0.000303300502521238
ANP32C,1.91771299879614e-05,1.63172060009588e-05,-2.3718970974741e-05,7.58795450877435e-05,0.000119504636141277,8.24945984067116e-05,-9.43455125647445e-05,-0.000155546819351851
MTND4P8,2.1579786534771e-05,2.04274252705683e-05,1.11154862066312e-05,4.1994041403435e-05,7.11560650408435e-05,4.88596975721502e-05,5.73822398560475e-05,-1.19861782864585e-05
OR52H2P,3.84396617348443e-05,2.96986382473993e-05,-3.32490072991607e-05,-1.93024285702449e-05,-7.58949274924014e-05,-1.0280765653408e-05,3.29742523476354e-05,-2.01249272922778e-05
TECRP2,-1.34883945595212e-05,4.84041706359447e-05,2.81528372068306e-05,5.20066789633976e-05,2.1707880134088e-05,0.000103191719541852,0.000224586188822535,8.37671972506352e-05
KRT8P48,0.000255578015827212,-1.38818966022744e-05,-5.75480584294259e-05,0.00053167253325165,0.00019431801755538,0.000115062116587759,-0.0001252509716613,-0.000274845433383837
PRYP6,-3.4869805034657e-05,-4.34833543271237e-05,-3.3910819224613e-05,-5.6381412643944e-05,-0.000119512326159076,-4.37184292808906e-05,-2.46002378727875e-05,-2.21084748053395e-05
ADAM20P2,1.95555804946067e-05,3.24674328148278e-05,2.66514046226662e-05,3.59145064612138e-06,5.61684988320106e-05,2.19836126573781e-05,0.000112702805206703,8.47216698566347e-05
NPM1P21,4.82370443780996e-05,0.00011046374787234,3.20079486790153e-05,0.000168808697039759,0.000139010511806542,-5.98657578537998e-06,0.000122310686755178,0.000240710806550815
GLDCP1,0.000291509545916563,0.000170840900818389,0.00015737727631551,0.000906469395957042,0.000478079945281319,0.000655519860813347,0.00094217003118101,0.000521274214380857
DSTNP2,0.00728668613868521,0.00248231482546599,0.00149397625368051,-0.00156749908199795,0.00442773858128567,-0.00233471622357755,0.00504922574463367,0.00280537586299995
HSPA8P4,0.000274604932521657,-0.000393401490183383,-0.000382904644363669,0.000323221044555257,-0.000247209921085373,-0.000227218125090379,7.21315188536782e-05,-3.88255649702003e-06
ENPP7P3,0,0,0,0,0,0,0,0
GAPDHP40,0.00125458471818779,0.00148101595868035,0.000755345816688502,0.00138467664135789,0.00157112348536046,0.00197987636643566,0.00423120000577898,0.00186641941713715
HNRNPA1P56,-6.20284966406382e-05,-0.000143258277311158,-7.1366259643241e-05,-8.88621042913671e-05,-0.000177379399232828,-0.000103486914943036,-0.00025454038517094,-3.76314546801828e-05
HMGA1P2,0.000425543155642446,0.000250115276054225,9.39156650866036e-05,-0.00042340420105194,-0.00162299556168399,-0.00197293689207607,-0.000704688693531557,-0.00275590330490336
OR10J2P,0,0,0,0,0,0,0,0
RBM14-RBM4,0.00159057164177056,-0.00291254735760526,0.00162422353027716,0.00249344390779868,-0.00436335220291165,-0.00869104374297247,0.00898628407314956,-0.00476390845142198
GCSHP1,5.68022619405208e-05,4.63015217659254e-05,2.95312920010463e-06,5.40216370570835e-05,8.36392555328428e-05,2.69166401847449e-05,6.56469497677618e-05,0.000110613709014802
MTCO3P44,-1.59523048720082e-05,-7.51010760512705e-05,-4.10134125198752e-05,-7.36991048738109e-05,-6.48368445850619e-05,-2.12781389525014e-05,4.22130505453415e-05,4.11239142135678e-05
SRIP1,0,0,0,0,0,0,0,0
LY75-CD302,-0.00221397592883897,0.00157019388913444,-0.00937768782887481,-0.00483217622631052,-0.0165881295021788,0.012495033914937,-0.00474934157700464,-0.00168140632132697
RBBP4P6,0,0,0,0,0,0,0,0
BIN2P2,0,0,0,0,0,0,0,0
TOX4P1,-2.01111880265158e-06,-1.23548967695004e-05,-5.12454418162197e-06,-1.65061730544816e-05,-4.26799081912172e-05,4.15064612937061e-06,1.30246357461479e-05,2.132444102772e-05
MTND4P2,0,0,0,0,0,0,0,0
THUMPD3P1,-0.000176747169395196,-0.000416080576675141,-0.000105454378647843,-0.000127887158391422,-0.000456342972743137,-0.000513592844376117,-0.000731021919862266,5.75671250748022e-05
CCDC153,0.00271829863301329,-0.00220550156898733,0.00301797856468618,-0.0015896551853064,0.00219804618711826,0.00100369398114891,0.0034568696767738,0.00269253544413457
RFPL4AP5,0,0,0,0,0,0,0,0
AK3P4,-2.44232190077084e-05,-1.86059479021738e-05,-1.50537977401346e-05,-9.89656128192975e-06,-2.18143706237504e-06,3.61815300222603e-05,8.5808965389101e-05,5.51645357199921e-05
MTCO1P30,0.000280022802369773,0.000247378942115135,4.34808890074072e-05,-2.8532554214612e-05,0.000277910885327428,6.9503301985355e-05,0.000813421324604828,0.000443016598763739
R3HDM2P1,-2.77965942589524e-05,-4.06020736052844e-05,-4.32881529282701e-05,-9.74465282630829e-06,-0.000110872500490941,-0.00010385607573106,-0.000164533627025166,-0.00012077415975342
NMNAT1P4,0,0,0,0,0,0,0,0
ACTN3,7.52943481366654e-06,-0.00175062250338006,-0.00021325121560718,-0.00147692643825208,-0.00374347069648889,-0.00225406282625754,-0.00123438545057087,-0.00119027714416367
MTND5P9,-1.39738895723174e-05,5.83177548760136e-05,-2.61208026338409e-05,-0.000155955038454262,-9.59615142655128e-05,0.000100597783252123,-2.33421564889345e-05,7.42363335330481e-05
ARL4AP2,8.78579376900355e-05,0.000151145460312144,0.000206616372226625,0.000130476742885892,0.000468109636270355,0.000188787283714215,0.00115561542983756,-0.000231779437684249
PSMC1P4,-0.000252989041468778,-7.12849230802593e-05,-5.93776072921416e-05,0.000174355514132901,-0.000161598100140993,-6.28308672504519e-05,-2.44055807433405e-05,-5.95885013226605e-05
HIGD1AP14,4.4748495145425e-05,-4.70518361253165e-05,-8.67588080124213e-06,-0.00024076787157914,-0.000240781651843579,-0.000116050676913079,-2.44025752224593e-05,8.26907428558415e-05
MED15P8,-2.88154177012627e-06,-1.42066294677353e-06,-1.27948617159444e-05,5.04405688217054e-05,1.27438097304444e-05,-3.61967008274274e-05,-4.65110109136072e-05,-0.00010580734085584
PMPCAP1,-1.01820740743872e-05,-3.89444719631428e-05,-2.33829645327625e-05,2.01656309492572e-05,1.00326829509837e-05,-1.5642471523954e-05,-3.43283318298576e-05,-0.000114282063613467
DYNLL1P6,1.74307037862862e-06,1.01622662916537e-05,2.16368960341059e-05,5.07826476660129e-05,4.12930401849139e-05,2.2458113322079e-05,3.4131215614958e-05,7.51822353732521e-05
APOBEC3AP1,-9.63847966056528e-06,-2.11221155433392e-07,4.82156434037438e-06,4.27534494091661e-05,5.22191220497933e-05,-1.11917840369241e-05,-6.94084512682734e-06,-7.84999737951352e-05
PCBP2P3,-1.74655198044827e-05,4.18529185711102e-05,2.28347479627349e-05,-3.57600947281181e-05,-6.75951526024068e-05,9.36186889828566e-05,9.5023281576989e-05,-1.22709352276096e-05
MARK2P5,0,0,0,0,0,0,0,0
PGAM1P13,0,0,0,0,0,0,0,0
PPBPP2,0.000429149424079522,0.000311046700511985,0.000115722821379131,-0.000682834887991738,-0.000879573474193467,-0.000456326206409358,-6.07136790971766e-05,0.00041761994620097
HNRNPH1P3,1.7307938887736e-05,2.93853630691043e-05,7.14091950606002e-06,0.000137500856343458,8.41296983433553e-05,-1.29808760102632e-05,0.000121024589323462,4.37967454131733e-07
TNFSF12-TNFSF13,-0.00485183471913877,-0.0113506536589574,0.0046793316726222,-0.00767534868113838,0.00119070055902848,-0.00815370889446561,-0.0131899452894952,0.001850494194375
SERBP1P6,-0.000545871942496607,-0.0013187816534018,-0.00106061609286889,0.000209047549336592,-0.00280754164034353,-0.000782948993489666,-0.00168444735845707,-0.00246774335760316
PGBD4P4,0,0,0,0,0,0,0,0
B4GALNT2P1,0,0,0,0,0,0,0,0
UGT2A3P7,3.35331558452507e-05,0.00112966885639857,-0.00220443332538869,0.00507677994621514,0.000299017563074791,-0.00186938246610246,0.00388862784817987,0.0010857380051094
FMN1,0.00977001979594026,0.00136731279636458,-0.00209222488136603,-0.00361045607904024,0.00349674795920586,0.0078285214103484,-0.00328986547910984,-0.00645547953686755
MTND2P33,0,0,0,0,0,0,0,0
HMGB1P21,-0.000158068441571898,-0.000237674324595255,-0.000108810036684923,-0.00036207441559618,-0.000402031507288055,-0.000170673647466517,-0.000288832924123967,-0.000218495034230115
ACTR6P1,0,0,0,0,0,0,0,0
NUP210P3,-0.000126773685665891,-0.0008552340435825,-0.000108359763006713,-0.000952444841411854,-0.000755212504282728,-0.000525244740815772,-0.000400759826399162,-0.000356605541603509
USP17L19,0,0,0,0,0,0,0,0
MTND5P11,-0.00577071791700791,-0.00424164718215053,0.00474301709821056,-0.00938620917197458,0.00963994484183282,0.0064180615800147,0.00697019659682312,0.0225150455104888
HIGD1AP3,7.01743881863676e-05,8.31493533506895e-05,9.27913494003898e-06,1.2141360264902e-05,-2.16321519729084e-05,1.21982391644299e-05,-7.8879307912719e-05,-8.27483945553751e-05
USP17L22,0,0,0,0,0,0,0,0
LDHBP3,0,0,0,0,0,0,0,0
HMGB1P44,-3.15324274566439e-05,-0.000224115597482919,-0.000168401955768017,-9.90489505549995e-05,-0.000312364407876456,-0.000278841044775768,-0.000316936383074257,-0.000142596746349489
ZSWIM5P3,0,0,0,0,0,0,0,0
BCLAF1P1,5.3901367943124e-05,-0.000310416972756274,-0.000205487825044873,-0.000517260418071718,-0.000758888840262511,-0.000422525749480012,0.000130697798397166,-0.000443725394648294
KRT8P46,0.000966502349278573,0.000384294322572411,2.67873038995903e-05,0.000415452749296203,0.000631597463632723,0.00168420892625186,0.00429826571680441,0.00200326486335405
LAMTOR3P2,-0.000209850106603194,-0.00036458203681098,-0.000294996923332951,-0.000290246888794092,-0.000663665136649544,-0.000489700762680762,-0.000561677863497002,-0.000276684249705345
PRDX4P1,0,0,0,0,0,0,0,0
CLUHP4,0.000105065827386566,0.000113906577411448,0.00013553555178482,-0.000199368585316099,0.000156587140599269,0.000281530304101203,0.000656215764091307,0.000174614668442898
PRMT5P1,0,0,0,0,0,0,0,0
FAM90A4P,1.4202652123313e-05,-6.4576356012128e-06,-8.83849792270436e-06,1.67407452380709e-05,1.30077078592049e-05,-5.69781496587698e-06,-4.12636755417307e-05,-3.40918537809335e-05
FTH1P21,-3.62290926669454e-05,0.000126128475023073,-4.47475289747339e-05,9.67111589962268e-05,-0.000129480530912272,-0.000243789540578669,-0.00026216249665123,-0.000338708651982394
HMGN2P4,-3.85774108810867e-05,-0.000174085923161487,-3.6052055027138e-05,-0.000442799018997594,-0.000493388783066355,-0.000232536095144324,-0.00064945611474312,-0.000799436224594976
GAPDHP56,0,0,0,0,0,0,0,0
ZNF519P4,0,0,0,0,0,0,0,0
SUMO2P6,-8.38445150929874e-05,-0.000268496321998063,-0.000163468025235137,-0.000226013676081621,-0.000284767912780796,-0.000121817733189702,-0.000209675476672091,-3.08947290540965e-05
MTND3P24,0,0,0,0,0,0,0,0
COX6B1P5,0.000176111489799653,-4.81081636450699e-05,-8.59206403718718e-05,-7.50617107178763e-05,0.000114685304662765,-0.000156023678191473,1.46506950838274e-05,-0.000148131035851667
TRAV31,0,0,0,0,0,0,0,0
TBCAP3,-8.21844292685243e-05,-0.000149245430532487,-0.000101903067851992,-0.000214940344467473,-0.000263630305280054,-0.000175512388357842,-9.12863438325599e-05,-0.000118918245265878
KRT18P25,-0.000380405282679294,-0.00152090657880912,0.000455662859285712,-0.0014482075787299,-0.000591277242574453,-0.000368590233200575,-0.000842879502333069,-0.0017033290069436
PCNAP1,0.000252783443191595,0.000344715303753757,0.000154101335518068,3.81841825909142e-05,0.000648193934063187,0.000211019999953591,0.000514154980511238,0.000240504589624137
NDUFB2P1,9.677428504467e-05,0.000293232189011598,0.000155693557136276,0.000487550940175,0.000727515340544461,0.000223016515958798,0.000268989036083191,-0.000123759129891234
OR5M14P,0,0,0,0,0,0,0,0
AIG1P1,-6.92735475860259e-05,-0.000255653080028681,-0.000220061466372696,-0.000167360169114839,-0.000438073896213232,-0.000380575039127883,-0.00052137868560262,-0.000308150192052304
USP17L17,0,0,0,0,0,0,0,0
