,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
19,0.0003192926640231936,0.023174560966026964,-0.017485187979964387,0.062179168588197636,0.019562779192525505,0.036585613332699836,-0.027039332494291385,0.0033982293814340935,-0.014320995210463566,-0.0018786708919382113,-0.03458189203895564,-0.04653406631733059,0.034498877033113134,0.01651944995020778,-0.047859413674073314,0.02555274893475997,0.007001771552092282,0.030625435416883326
20,-0.04723454790056172,0.04242751491606962,0.04639022908868089,0.008622191329015172,-0.060127433001777454,0.029944122541341798,0.010294491880537259,0.016397309881788908,0.03431985798536999,0.0001535597291490845,0.03910107936090628,-0.028103796070043704,0.0177463570889155,-0.02651153805998397,0.022640939641246877,-0.01526464890134702,0.001164917955730642,0.012876799199680796
21,0.055019771058731196,0.057565879533165276,0.012767918358696112,0.039366688739110714,-0.010810113822898808,-0.029056342600112993,-0.022009413567154815,-0.03516725723456282,0.028221918813590936,-0.032904496858599586,0.03702090261901368,-0.03616254786538953,0.0016703734790765362,0.04669120659607003,0.03149589496608313,0.022680113860745588,0.018411179254544413,-0.0342393111681964
22,-0.07495269930743122,0.13084331112821282,-0.007309161837193002,0.0166878521323732,-0.030494370412722575,0.04716052774043907,-0.03267295313548774,-0.030462907280811115,-0.025595786432304507,0.029416737217751832,0.03685276937242609,0.031920023952720034,0.00034125639979244504,0.013856432643750286,0.04571859349929133,0.0409065198684459,0.025331202995892785,-0.05259994879272523
23,-0.034387923993570706,0.09697149599005059,0.034471041935541714,0.03471570829641656,-0.057651823425864626,0.029887996022201713,0.04585687588659728,-0.008955850484028024,0.0214745374263716,-0.01466139996787548,0.048877911041894026,-0.0332685382241956,0.005276610287165685,0.022749668885376204,0.01027087410508445,0.007412115737211155,0.003397086142160781,-0.047110057826943844
24,-0.028462698290482334,0.009204829219113551,0.05332598607815067,-0.008873268048085739,-0.020929290456741138,-0.030779198267377406,-0.037686395922150874,-0.002068318982493511,-0.009149243144654552,0.023170436644678768,-0.01716687924941022,-0.019069778196244568,0.0019076829797775462,-0.016889166205980726,0.021158084744619627,-0.00028632580742181434,0.009173559185669969,0.008353013895020987
25,0.013872776944203186,0.03927203842362905,-0.042977461967087884,0.042080183923722696,0.12549180538411267,-0.07061240502942573,-0.008522293012430411,0.04382789749308218,-0.000887442094672131,-0.024432814912853353,-0.042396754911929055,0.04708595483889987,-0.011997990934445386,-0.003006375279799614,-0.046640197709504325,-0.02276862043368606,-0.028363061039828837,0.1051457075680915
26,0.034534899397814074,0.03725118818174221,-0.0900516381629201,0.0415550896490879,0.0892028196355041,-0.04674574598204874,0.018692577952978774,0.06190392005800732,0.011034325099897472,0.040326782023281105,-0.1124710055517808,0.019452124554757644,-0.013555202278136799,0.003541597219741667,-0.0706391460200671,-0.07213235169141834,-0.043224964299272084,0.17745445899068643
27,9.428963252038695e-06,0.0029601800745547523,0.0015149536041446688,0.05560839671682852,0.012798548336631493,0.01901635216994204,-0.04136251880265172,-0.019055943802195465,-0.0063940907800640765,0.028047270536058013,-0.026748515815535924,-0.0187682994411701,-0.012370020936463047,0.024063024097593203,0.004727462364155962,0.007117176875270922,0.023844847168741846,0.045075362269795374
28,0.027384126402990303,0.06178918334099069,-0.023476867634022246,-0.03380967442298961,-0.028373387527454465,0.016499420024728127,0.0006405923758827935,0.009127161268391712,0.005298830933660493,-0.02769512793349423,-0.020866039136997732,-0.001820921741545589,-0.006844334398643826,-0.007106275913113558,0.004848276647765174,-0.007062452987428871,0.011380658984650646,0.04181045511680551
29,-0.014109021103759181,0.032297490551510995,0.012306421922421497,0.008145251627603607,0.02137779782485427,-0.015211453832503066,-0.0042005154040030855,-0.007593698031433337,0.018092970522618223,0.018914436288315312,0.009324336550711907,-0.011644924458987722,-0.007907025881507278,0.03316247166664357,-0.01634226617947321,-0.02342030976004784,-0.011273443756357892,-0.021663924427933155
