"",V1,V2
B4GALT5,-0.00280028681669047,0.00272812392413643
CD1D,0.0202095838667365,0.00459032493305237
CD1A,0.00120127885490552,-0.00206753540405447
SPATA2,-0.00413253917587262,5.86948717725633e-05
CD1C,0.0195355689508952,-0.0174867921557582
SNX29P1,0.0026552417980297,-0.000906525869161421
CD1B,-0.000957934453257812,-0.004079654951725
DNAH3,-0.00425300475292101,0.00134213476939594
CD1E,0.00731914095895149,-0.000152199834042522
HMHB1,0.000162885597032681,-0.000179726636407078
CPA2,8.37067637490661e-05,0.000307851296035397
NCF1,-0.00853495796700663,-0.0121368586736399
CPA5,-0.00014806406947806,-0.000161868218501355
TSR2,0.0037820084130963,-0.00226786754276995
PPP1R9A,0.0055347581624815,0.00483546294906931
ZC3H18,-0.00184813813444119,-0.00634137346732776
ZFAND2B,0.000612923120865439,-0.00011621993543517
POM121L2,0.000153425175766414,-0.000549104337459762
GDPD5,0.0199087700056687,-0.00925507252009625
DYNC1I1,-0.00309652773364694,-0.00191029645831955
PFKFB1,-0.00124785966351133,-0.00119300707013414
ALAS2,0.00934341358667612,0.00435559211730091
TMED4,-0.00508681579774413,0.00326301349722004
PPP1R15B,-0.00302656837038208,-0.00354076630628875
COPG2,0.000112055721014526,-0.000410160526828901
EMSY,-0.000813629697750498,0.0129378008719355
PAGE5,-0.00484276018714741,0.00148275985064576
GPAT4,0.00943970346009869,0.0048091991034653
PKD1L1,-5.9465118604284e-05,0.00703771955379127
ZSCAN12,0.00220872152830989,0.012496741158459
TAGLN2,-0.00202039924275655,-0.00494134882415735
ELK4,-0.00291114930298196,-0.00647101098377759
SLAMF8,0.0149477183265907,-0.0109210323700792
SLC45A3,0.0131731281838646,-0.00520344332623567
DUSP23,-0.0099596549430113,-0.00055890982415215
RNF166,0.00247988683090268,0.0022308427309785
OR10J6P,-0.016372098717505,0.00602103901107354
NBL1,-0.0037854475208727,-0.00186321437272783
HTR6,-0.000913182822223933,0.000309238586401546
ITLN2,-0.000434086601216948,-0.00140290810189493
F11R,-0.00816192849472632,0.00296550092223741
USF1,-0.000947978287085653,0.00360619862660032
PLA2G2F,-0.000176711758881435,0.000147339629580663
SPATA2L,0.00094304996627982,-0.00132843626066162
NIT1,0.000536863027496321,0.00353483692560746
DEDD,0.000515667061154278,0.00358153017704099
ZNF276,-0.000120926686581322,0.00147270263673732
NPM2,0.0198352001605237,0.01205994486197
EDA,0.00208717370969894,-0.00153558088746913
FGF17,0.00868163531308102,0.00322940733245563
VWA5B1,-0.000638506227423416,-0.00254710672292699
CDA,-0.00629044700007465,-0.0073573809458715
PINK1,0.00743715251836929,-0.00227763583926368
B4GALT3,-0.00124782763304372,-0.000200489994827134
DMTN,0.0180595678101059,0.000209992563532012
ADAMTS4,-0.0110203667122723,0.00571287271709428
NDUFS2,-0.00458545909153815,0.0050619583583569
FCER1G,-0.00292405904221797,0.00318468984803117
APOA2,-0.00572520602715835,0.00105041064155608
TOMM40L,0.00809530221640542,0.00503399956247463
MPZ,0.0143085041037155,-0.0107383466518198
WFDC8,-0.00149912117575223,0.000394792889212894
CCAR2,0.00331543950585019,-0.000810185002897034
CACHD1,0.0035877107906345,-0.00105588989574737
CDC42SE2,0.000878061919979791,-0.00239420846497057
RAPGEF6,-0.00832226028539847,0.00715940090708523
EPB41,0.00271236747676007,0.00243338879397608
MIS18A,-0.000992465793328836,-0.00347723016489431
ALG8,-0.0123717158007703,0.000749280893729836
FBXW5,-0.00293356358061529,0.000642664808694948
SYNJ1,-0.001621443608076,-0.00537721601366482
IFNAR2,-0.00247709099503763,-0.000312803324987438
MRPL10,0.00244150868616069,0.00115857130858279
SON,-0.00365720745400075,0.0021462190465533
DONSON,0.00801883538831427,-0.0102628997825373
SV2A,-0.00108270199864098,0.0108204949887895
LAD1,0.0212523244021121,0.00042061252045455
STC1,-0.00589328173634045,0.0191769675361357
TNNI1,0.0185161378708317,-0.00761335000280878
CSRP1,-0.00200880261639525,-0.00145998077406298
PRAC1,4.1579623206633e-05,2.2910143597422e-05
HOXB13,0.000709571976963171,0.000154453319583518
C1QC,-0.00716612310145801,0.0111288119584898
KCNE2,0.000967327922124891,-0.00066830295657649
RCAN1,-0.012043142416558,-0.00165912645351042
UBE2Z,0.00495582594177619,0.00427682236591494
CIART,-0.001137740801302,0.000262589690255226
SNF8,-0.000475719072375259,0.00184111395265295
CLIC6,0.00748573887478634,0.0310427730730984
CCDC24,0.00162207132358822,-0.00461677798030812
RUNX1,0.00266503377719524,-0.0159937624950301
IGF2BP1,-0.000374783755548996,0.00254234790355098
GIP,-0.000136026201704913,6.26288120829507e-05
CBR1,-0.0161720874055468,-0.0109228957403117
CBR3,0.00410841219227178,0.00485161916765183
TUBBP5,0.00116171529306117,-0.00494325788756185
GJD2,4.57892936325202e-07,0.000157354890529614
ACTC1,0.00249642234561431,0.00235668453839602
MORC3,-0.00235272882199282,-0.00581982533662818
CHAF1B,-0.0028615993249376,-0.00118338899398467
CLDN14,-0.0108621035196336,-0.00440018405840435
SIM2,0.000420877863833052,0.00154509707390778
HLCS,-0.00130518947956948,0.00233744068365518
GOLGA6A,-0.00106437032520682,-0.0106091227016678
SCUBE1,-0.00903408541355265,-0.026785476647914
ADPGK,-0.00306759791541477,-0.000806108347829869
PTMS,0.0028949813954534,-0.0109076409427258
PLA2G4D,-0.00292477641479287,-0.00118422986234187
ADIPOR1,-0.00390871420475314,0.00439334516428264
CYB5R1,-0.00787585259347633,0.00130374972331077
PSMD4,-0.00286173608975034,-0.0003921169163837
ATP13A2,0.00260822486404313,0.0024766114770847
M1AP,-0.000390372486577578,0.00276768191209045
PSMB4,-0.00459991964235655,0.00246001177420389
IRX6,0.00028479533891213,6.0498718211226e-05
BTG2,0.0103435549424521,0.0161538567545444
HK2,0.00754497890954309,-0.0119852486049904
CELF3,-0.00102413102389743,0.000612310368722264
ALDH4A1,0.00257142148235829,9.92053927060725e-05
STARD9,-0.00261767791656142,0.00736487788221445
THEM4,-0.0105524703913729,-0.00512492534970368
TCHH,-0.00234292005536693,8.67164298013703e-07
LCE2B,0,0
UBR1,0.00518124756480111,0.00646487809104346
AMFR,-0.00180545459904435,0.000110797387265105
MED8,-0.00159454921396247,0.00345466909923192
TGM7,-0.00117544234504511,-0.000332118554669748
RGL4,-0.00571902293318786,-0.000233478847009507
SPRR2G,-0.000122895768961886,0.000306539766546571
PGLYRP3,0.00218641741915603,0.00627533524351736
ISL2,-0.00120590455881121,0.00102985024025326
RSPRY1,0.00383492577737553,-0.00173019255967439
CCDC17,0.00616482452044298,0.00379713072495975
GPBP1L1,0.00378359894716963,0.00133127180046243
NAE1,-0.00827819646998192,0.0004090036661665
TMEM69,0.00414433995873527,0.00204016379346963
ADGRG5,0.0117144750114372,0.00590188477158947
DRC7,-0.000423646177976491,-9.32060240541002e-05
ACE,0.00192933197585628,-0.00227208373984183
TEPP,-0.00404623473277321,-0.00162563308628171
UROC1,-0.000539606731308062,-0.00383067410310875
EFCAB14,-0.00253802673595546,0.00211056341532519
SPON2,0.00454599379801179,0.0083584385994934
CHCHD6,0.000201475632144513,-0.00259340303301939
CTBP1,-0.00025662509160222,-0.00233353548001319
LRRC36,0.000398531348680408,0.00103414831038721
ANKRD18CP,0.00139871823663721,-0.000365576246272839
TPPP3,0.00466958938488195,0.0232131988054649
ZDHHC1,-0.00455643960760654,0.00454120316638368
ATP6V0D1,0.00696287732367077,0.00145126090069377
AGRP,-0.000918042464799819,0.000197447356149235
ZFYVE28,-0.00579253531033918,-0.00590519481659399
CARMIL2,-0.00733971585244576,-0.00308945004507821
C16orf86,-0.00498577898194228,-0.00341581610735104
PIP,0.000167136625319672,0.000144102569755588
FAM131B,-0.00501844214718123,-0.0058760390476826
RGS12,-0.00700072405483809,-0.00111203027920976
PSKH1,-0.00762438447127411,8.38987626967474e-05
LYPD5,0.00190308706264957,0.00224789760733115
CCDC117,0.00055090786641756,-0.00175672018066598
ZNF230,0.000584517528838479,-0.00467988991925969
CCDC107,0.00151178767986565,0.00458092546071117
ZNF222,-0.00690195538878271,0.00149410837449878
NPR2,0.00436009964145566,0.00365327411102196
ZNF890P,-0.00266192993893299,0.00608521484366396
ZNF221,-0.00353335731248742,0.000718906909788572
ZNF233,0.000817441940425263,0.0014566525856099
ZNF235,0.00196156468001638,0.00519663576640876
GNE,0.00378539681033271,-0.00268345894780877
TNFRSF13C,-0.00617533214180058,-0.00103847571615607
OR3A3,0.0032800625396694,-0.00137477090776428
ARHGAP35,0.00216980855686522,-0.00247185253646689
PTGIR,-0.00494938971667617,0.00419159103917641
CALM3,0.00717995695400621,-0.00563382763313232
DFFA,-0.00197272224906296,0.00142610123322529
CCDC28B,0.00292714711838293,-0.00282625569100894
IQCC,0.00235470683471527,-0.00079072140816901
TMEM234,0.00246782568459692,0.00226593716058583
BSDC1,0.00529512164354819,0.00275487817926974
ZBTB8A,-0.00163004303979115,-2.0828662220628e-05
ATAD3B,0.00600660284383653,-0.00234929468985325
SSU72,-0.000418121396730086,0.0015249649528733
UBE2J2,0.00572640886500101,-0.00277510196052209
ZNF362,0.00373828705181917,0.00306818542891775
FNDC5,-0.00409965699244443,-0.023048690038929
CPAMD8,0.00553155676103055,-0.0161473588108574
NR2F6,-0.00475381706391714,-0.00690303130955704
ANKLE1,0.00301008650673996,0.000395505584089743
VMA21,0.00662652418165803,-0.00298676572749534
KALRN,-0.00744747368599459,0.0152282002593734
CILP2,0.000397061571659077,-0.00122728421752272
FAM86C2P,-0.0061856152974303,0.00367501561687426
ABCG1,-0.0235814815587749,-0.0136408610605393
TFF3,-0.0100106118023223,0.012278224721256
TFF2,-0.0175357204963676,-0.00644293216779306
TFF1,0.00458972727650495,-0.000482258243663154
TMPRSS3,0.0103484186795023,0.0322971680221254
UBASH3A,-0.00446736493379267,-0.00459607696504084
RSPH1,-0.00370957374640479,0.00404896114792951
SLC37A1,-0.0074069436553859,-0.00251324222732463
PDE9A,-0.00565393399668014,0.00360078881432476
WDR4,0.00639280770102192,0.00543794686424157
NDUFV3,-0.00564540569936925,0.00432295164337563
PKNOX1,-0.00356766821084185,0.00300131109359228
CBS,-0.00106809816312915,-0.0023156474217181
U2AF1,-0.00441637414880095,0.00147578783287097
CRYAA,0.0047978304493448,-0.0231553152309427
HSF2BP,-0.00550052050702972,-0.00125810728868024
RRP1B,-0.00760946049510592,-0.00718070379133731
PDXK,0.00488794797281412,-0.00772004558356589
G6PD,0.00398335252758124,-0.00919118829406711
CSTB,0.0082545565944491,0.00770519701084724
RRP1,-0.00221462576053937,-0.0033482316966466
AGPAT3,-0.00023247475004364,-0.00662890600726386
TRAPPC10,0.00548671931566031,-0.00163216009186715
GAB3,0.00210783150333418,0.00152662298783971
ICOSLG,0.0068883078599025,-0.00820573891641255
AIRE,0.00228422285862679,0.00122237646829851
LRRC3,0.00418705071823538,-0.00252742933171295
ITGB2,-0.00237287102469762,-0.00970411402081666
RALGDS,-0.010603629694294,-0.00467201057263072
VAV2,-0.00209901447074084,-0.00419469495952073
MCM3AP,-0.00146828579350669,0.00214303736841716
C21orf58,-0.00247160318537352,-0.00385639977751564
PCNT,0.00046290356394532,0.00372209968138203
DIP2A,0.00253263110310411,0.00203121877401016
S100B,0.00839107575812495,-0.00336909344268743
PRMT2,0.0071607481645967,-0.000337397179718675
CLDND2,0.00300439250287207,-0.000257282227289911
ZNF208,0.000323289993192521,-0.00235881895628042
ZNF761,-0.00256637824368556,-0.00434116293597493
FCN2,0.00337450157677969,-0.0415054492387131
LCN1,5.67537357517568e-05,4.75007317398924e-05
ZNF714,0.00145983013483884,0.000222747020528165
GPSM1,-0.0106402289796047,0.00722930203805981
C19orf47,0.00112756227996475,-0.00210972908185592
HIPK4,0.00212452277524513,-0.00115458732654627
CFAP157,-0.000849864597972078,0.00395857567524453
TOR2A,-0.00428849488937409,-0.00196464628337457
ST6GALNAC6,-0.0075151129968413,0.00675243443030309
SHKBP1,-0.00361053775119003,-0.00828890752663691
ZER1,-0.000408780799491386,0.00564927378677926
ZDHHC12,-0.00334227339560725,-0.00213677201197602
PKN3,0.00378760463835857,0.0129424746630987
SPTBN4,0.000632629149135609,-0.00447710532589636
BRSK1,0.000905561636692371,0.00322984646547594
COX6B2,-0.00170968188529022,0.0012789019766947
TMEM190,-0.000437515570103905,-0.00119895776825494
NLRP4,-0.000235899279540311,-0.00029767601806766
PLPP7,-0.00470544157288857,0.000300716406077036
TAOK1,0.000701272834697966,0.00255520754208047
MED27,-0.00545598684050769,0.000933592564411141
DEDD2,0.0058220652233126,1.35750203602385e-06
SIK3,-0.00896741026832292,0.000558456309932522
MPZL3,0.00776183635402904,-0.00133262241802419
JAML,-0.000577406520780391,0.0024407269944404
NEK8,0.00616822375554001,0.0133050129468338
TLCD1,0.00581397152490628,0.0117693679500379
PCSK7,0.00555486965830243,-0.00309526403805531
SAFB,-0.00356605441713449,0.000596780301406082
CD3G,0.0096533910571652,-0.00250526660715789
S100A1,-0.00783000281244964,0.000350819891246894
CHTOP,-0.00388370652808791,0.00117040508248644
CXCR5,-0.0149534724816573,-0.00851347910926079
ZBTB7B,0.0048772210312656,0.00227393264948015
FLAD1,0.00186252084918771,0.00100591500468935
SHC1,-0.00449765209423266,-0.00059535422655734
NLRX1,-0.00226915719282907,0.00348074409290383
ADAR,-0.00401450977348931,-0.00130665585088067
IL6R,0.0163428609775525,-0.0125036516523941
UBE2Q1,0.000999388858040706,-0.00472569612498374
CHRNB2,-0.00531891983580011,-0.00179901690363293
CRTC2,-0.00197770854916339,-0.00219678557671196
ANO10,0.00532096588127361,0.00180417792277053
FDPS,-0.00525196760400898,0.0222079149510571
RUSC1,0.0166893387518836,-0.00244980683418431
GBAP1,-0.00927293854025815,-0.00221057116647429
PAQR6,0.0076300480560104,0.0142697199259633
PMF1,-0.00692205959483225,-0.00259142662326186
SLC25A44,0.00187952479889143,0.00616705159295777
LMNA,0.00207097342096163,0.00642856785474126
CCR5,0.0122902749775428,-0.00649067856816952
NBEAL2,-0.00580863927555249,-0.00138819859688851
CCDC12,0.00284861941644514,0.00378362235154544
PTH1R,-0.00235072991050452,-0.0327866796472601
UBQLN4,0.00759584764060524,-0.0034908832577109
MYL3,0.00440936995025818,0.00311795915417347
PPP1R35,0.00346389259034119,0.00736024895543035
GPATCH4,0.00610046868525266,0.00211186588871543
LRRC71,-0.000197692571695206,0.000644933330858891
FCRL3,-0.012939019063995,-0.0102930341368308
AZGP1,-0.00145990105212438,0.00437929918431744
FGFR4,-0.00189818536515472,-0.0053347050059728
CYP3A4,0.0179580591906118,0.00788306784735286
CYP3A7,-0.00168366063821333,0.0443377143204115
NACC1,0.00185794925424444,-0.00573566034946609
CYP11B1,0.000237461643069918,0.000258112201461036
HK3,-0.00784156076513729,2.58354066350189e-05
LY6K,-0.00833334041797203,-0.00796747240367496
IER2,-0.0117469207026033,0.00231556125917993
ZNF394,-0.00262840061476139,-0.000789781665180418
CPSF4,0.000549000962621255,0.000142371585477352
TONSL,0.0024885951805897,-0.00537178425264018
PTGER1,-0.000974918976241485,0.000355338245942634
RECQL4,0.00409936431996723,-0.00534552360088954
LRRC14,0.00889119533509294,-2.51393506640236e-05
ZNF333,0.00248535240213717,0.000297328982122756
COL26A1,0.0258929904598025,0.00112958081630323
PPP1R16A,-0.000339973850469054,-0.00525390504296412
FOXH1,0.00133169602216911,0.00834837227277641
ORAI2,0.000797500416830632,0.00494476907778575
ALKBH4,0.00507032498612969,-0.0054970201295556
CCDC105,0,0
SH2B2,0.00414981004207484,-0.00166797530537046
SQSTM1,0.0125553453365844,0.0011969602714804
RPL8,-0.00416655264784192,-0.00290529918583773
PGLYRP2,0.00310209767649509,-0.00458670270951183
LRWD1,-0.0091027850368786,-0.0119194650130064
FBXL13,-0.00432553285727064,0.000417054996515011
SCGB3A1,0.00793172785581712,-0.0147153109468146
PSMC2,-0.00384111236685446,0.00224121371851264
CELF5,-0.0235613638330092,-0.0116239440760861
MFSD12,-0.00474012134641652,-0.00581032949796148
USP41,-0.000270303337458675,-0.00189096913981487
TUBA3FP,0.00146504964279836,0.00282553666956952
YDJC,-0.00820084579195624,-0.00258178475915926
CCDC116,0.00108822550490615,-0.00146991260695615
DVL3,0.00241927420042751,-0.00513933040835182
AP2M1,-0.00280047257164745,-0.00440940548483391
ABCF3,0.00384297548688663,-0.00121653476877818
PCYT1A,-0.00664778073439249,0.00272937707297714
FBXO27,0.0151335267310144,-0.00107549327578134
DMKN,-0.0076092220959931,0.00924387041696433
U2AF1L4,0.0193634267917258,0.00359313036467287
NPHS1,0.000149396494083676,-0.00114448994242974
THAP8,0.00491471190603454,-0.00363654465795083
COX7A1,-0.00325948510490296,0.00541667656808294
ZNF382,-0.0064364627695602,0.00424977731438529
PLXDC1,-0.00706120246228109,0.013088194749099
PGAP3,0.000324986015875202,-0.00437745125242955
IKZF3,-0.00509918342522858,0.00168525319296548
GRIN2C,-0.00682160997187755,-0.00275660430306999
FDXR,0.00738365260403742,0.0128352427856312
SAP30BP,0.00173563950633387,0.000705981127388943
ACOX1,-0.00308812549093183,-0.00179554818098841
PRPSAP1,-0.00372511267713252,-0.00248371153860502
CYGB,0.012691125851068,0.0182095812919545
SRSF2,0.000225686775586732,0.000988417554184493
ZNF577,-0.00632286585746477,-0.00900676194848597
TMEM143,-0.00691209849538874,0.00825089744667154
KLHL10,-0.00219356542081763,-0.00169849847329881
HCRT,-0.000752184892372097,-2.76700363632152e-05
ALDH16A1,-0.00595099269686999,-0.00706925707220129
DCD,-0.000491313566609589,0.00207860851076162
ITGA5,-0.00182302038223527,0.00568551121020245
SIGLEC11,-0.00612924588929828,-0.0107609558303656
ZNF385A,-0.00405176374120112,-0.0127770059451597
SIGLEC16,-0.0115107592296643,-0.0154965503767862
MPP3,0.0142428045987008,0.00496227728783864
CD300LG,-0.0162829121738973,0.0120233278263965
IZUMO2,-8.15105944398959e-05,-0.00270131688242691
NAGS,0.00653933187219672,-0.0102650714529186
LSM12,0.0024237270616501,-0.00220094107047096
ASB16,0.00119662233253123,-0.000240443985850955
EMC10,-0.0034503709492212,-0.00380774439630429
JOSD2,-0.00235168863126423,0.000851911748132924
SHANK1,-0.00109419345180471,0.00216176944789482
FAM171A2,-0.00318656914783964,-0.000602402999228249
DBF4B,-0.00178416269447962,0.0026658421434201
PLCD3,0.00565701490365921,0.00887001074708341
FMNL3,0.00233268534147773,0.00704859345394282
AQP5,0.00131412195738802,0.00155966505388244
RACGAP1,0.00655241246539168,-0.00343656805004181
OR7G1,0,0
LARP4,1.08345226089926e-05,-0.00264224305392543
RAVER1,-0.00144551933176818,-0.00940433309576617
KRT84,-3.97512073879228e-05,0.000101807805932882
KRT82,0,0
SYCE2,0.00254808814226931,-0.00305485038711039
SPC24,0.0113972258971234,-0.00946744218010905
IP6K3,0.0160760707600534,-0.0201454451309162
LEMD2,0.00286932095948785,0.00262280642363414
ALOX15,-0.00245913517766281,0.00656546030861101
TREML1,0.00503334543596923,-0.00150100619759236
ADCY10P1,0.00759645117587642,0.000318144971318953
ZNF653,0.000555229387605573,-0.00465285732230268
MED11,-0.00556195419312328,0.00263641675886309
CXCL16,-0.00239153430795914,-0.00531361799335819
SCIMP,-0.00415638360607585,0.00501326689918992
RNASEK-C17orf49,-0.00197208706482471,0.00120926270518918
BCL6B,-0.0138381533779849,0.00432395289388907
ASGR2,0.00415957354218685,-0.00188675206856929
TNFSF13,0.0114807570048441,-0.000226477971497554
SENP3,0.00258813099704035,0.00167043833906708
EIF4A1,0.000340267025036012,-0.0012134886094226
RPL26,0.00282027386100282,0.00475268251567055
CCDC42,-0.000708898594475423,0.000169890488118352
POLR3K,-0.000708481358212398,0.00838619635242184
SNRNP25,0.000254981022688403,0.000786284818924659
PRR35,4.37460120282952e-05,-5.77881752444765e-05
WDR90,0.00614150470341777,-0.005696523630603
JMJD8,0.00921918416671565,-0.0039210653830835
CCDC78,0.0011545731114811,-0.00191798666087521
MSLNL,4.91724012859342e-06,3.60493000104642e-05
SSTR5,-0.0034512020629287,-0.00178643819598167
SPSB3,0.00728461485002183,0.00387338206646289
CCNF,0.0129874040832454,0.00336686926245522
TBC1D24,0.00724329586345406,-0.00215673387582946
AMDHD2,-0.000764269056371212,-0.00922473995731568
NTN3,-0.00851847302234808,-0.00630415881660982
BICDL2,0.0127577667071084,0.00493935720701145
PAQR4,0.0150044171659282,-0.00283549416740106
FLYWCH2,-0.0162590555790491,0.0057335510144461
ZNF75A,0.00242348216725553,-0.0066629771364529
ADCY9,-0.00956381406508371,0.00252889139373328
SHANK2,-0.0026125454533236,0.00496806948043133
CLPB,-0.00145042735956859,-0.00136668932348006
NEU3,-0.0140188263835924,-0.0104076211176744
CYB561A3,0.00238213916330756,0.00759805741783614
PPP1R32,-0.00408373777330247,-0.00827955871500857
ASRGL1,0.0107949733645433,0.0149422686856168
GNG3,-0.00204454765509736,-0.00096120327003204
UBXN1,0.00048388934773692,0.000220265874219335
LBHD1,0.0059527436725179,0.0236033391631961
TTC9C,0.00360950483465205,0.000646739025809515
TAF6L,4.12460355759302e-05,0.00124968858822085
NXF1,-0.00286686727723488,0.00805672008662777
STX5,-0.00141046005765978,0.00387398924809094
SLC25A45,-0.00163893943400793,0.002872753322944
RPL29,0.000464356169338931,-0.00138362590936027
ITIH3,-0.00902573077762324,0.0137567237117199
SYVN1,-0.00236332184958496,-0.00289737537608628
ZFPL1,7.40960621866156e-06,-0.00699518941973196
RPS6KA4,0.00352512803703995,-0.00739414495863124
LRP5,-0.0025862708407424,-0.0082707898297055
TPCN2,-0.00810284816622377,-0.000436394741304384
FGF19,-0.00508254163042468,-0.00154636018407748
CYP4A22,-0.00103104385020167,-0.0145259244396142
PDZK1IP1,0.0193593927615162,0.0118960600081739
TAL1,-0.000175548334714679,0.00326391821469429
CMPK1,0.00582803856059739,-0.00607719254966349
BEND5,-0.00304910984055793,0.000179241959930057
ELAVL4,0.00273099855378597,-0.0031969647218898
COA7,0.00665861215406545,-0.00125929295949774
ZYG11B,-0.00324966058495112,-0.00854969954665591
SLC1A7,-0.00057156834724983,0.0210555601196662
MAGOH,-0.00625734714374795,0.0049880380970513
ACOT11,0.00691669987255681,0.00555921418827194
FAM151A,-0.000411082321038277,-0.0238746728388699
PARS2,-0.00257525286061691,-0.00300523187046526
LEXM,0.00682732929460676,-0.005216020641181
BSND,0.000267128970269351,0.000276391118649201
USP24,0.00265436719804848,0.00228486179254603
PLPP3,-0.00250244111964797,0.00370581086151642
NOL9,0.00200542962909515,-0.00264159647925659
PRKAA2,0.00586803269187011,-0.00160427300382849
KLHL21,-0.00301238906540835,0.00574537149419482
ZSWIM5,-0.0128083650177047,0.0127790374169022
GMEB1,-0.0020970232685499,0.00454633571640672
SLC45A1,-0.0033497926627376,0.00133057987260623
AK4,-0.00162108400303475,-0.000146362474896341
JAK1,-0.00215472950466998,-0.000940145567172327
RAVER2,0.0186381596462911,0.0130788036126127
CTRC,0.00273411686879219,-0.000727900529121002
LZIC,-0.000653452874601136,-0.00471070082399666
RBP7,-0.0190484896687312,0.025418093089858
KNCN,-5.75153306713053e-05,-0.000277151078583798
FBLIM1,0.0044847280074867,0.0130222859900203
TMEM82,-0.00996717810941981,-0.0127885872212236
SLC25A34,0.00270480087416677,-0.0113997763439131
AKR7A3,-0.000129939159440742,0.00140244289361456
DRAXIN,-0.00137060830589383,0.00207219289049436
PDPN,-0.014729496622652,0.00130499076985626
LRRC38,-0.00196888802520239,-0.000736657743658687
DHRS3,0.00239576107618402,0.00271397692317132
MATN1,-0.000575429762053304,0.00118774020328521
LAPTM5,0.00157292547489562,-0.00538522998868991
SDC3,-0.000263554561476294,-0.008121165575136
PEF1,0.00512538741322796,0.00485030460768925
SYNC,0.0119190314006192,-0.0144113170787125
RBBP4,-0.00432561479820917,-0.00254717156581392
KIAA1522,0.00626712010903231,0.00992705801309683
TSSK3,-0.00813771068606877,0.00155239024441961
TMCO4,0.00363962375532552,0.00160700472808235
UBXN10,-0.0149909269654217,-0.00196601175835205
CAMK2N1,0.00930803708499423,0.0010346583194104
ALPL,-0.00719131117144026,0.00218693802375764
WNT4,0.0219199735579723,0.010766205203846
TTLL10,0.000180732858647076,-0.000722276595927938
SCNN1D,0.00220384255220936,-0.00054221443096427
MXRA8,0.00494471267396484,0.00514689738103241
FAAP20,-0.000242240517032484,0.000124038091256646
MEGF6,-0.00123573013294941,-0.00352536686409742
CCDC27,0.00114793538692586,0.000739775339533279
IL23R,0.00320591811681593,-0.00198831609660838
DIRAS3,-0.0149530573430336,0.000960798361609571
C1orf87,0.000374897306768357,0.000164570599100565
NFIA,-0.00109853349954296,-0.00761305351177662
OMA1,-0.00470629713202452,-0.000855349469800696
MYSM1,-0.00496173413475926,0.00555685351548695
TM2D1,-0.00412962736665871,-1.39099102540121e-05
USP1,0.00184568942122037,-0.00665125654586721
FUBP1,0.00158899466236802,0.00394716028942919
NEXN,0.002165006919224,-0.00630643907389536
DNAJB4,0.0100695434034106,-0.00196252976594894
ADGRL4,-0.0190098951297843,0.00865520248704139
LRRIQ3,0.00821864622176104,-0.00350249742396882
LRRC53,-0.000376926428928088,-8.33554526424124e-05
TYW3,-0.00271625570140073,-0.00412391785803444
LHX8,-2.93686962992288e-05,1.82371739022331e-05
SNX7,0.00493158942276936,-0.00196461565933091
B3GALT2,0.00666758524820971,-0.00876481944698077
NTNG1,-0.00573074921254678,0.0023103637044736
HENMT1,-0.0057042317788672,0.000529705863345531
AKNAD1,-0.00051458532372416,-0.000427589007453104
C1orf52,-0.00228533637636042,-0.00860821742416912
GBP2,-0.00169164380936407,-0.00183216706012354
ATXN7L2,-0.00753309137455415,-0.00787774060763746
GBP4,0.000916081493352926,0.00343321561088494
ZNF326,0.000274003563628754,0.000307338673278035
HFM1,-0.00213875065530434,0.00176194766972063
BRINP3,8.76791448250516e-05,0.000997496660794842
GFI1,-0.00846694726462013,-0.000387136688275392
LSP1P3,-4.33895997715909e-05,8.61383204844897e-05
KCNT2,0.00201993618914072,-0.00333101465965045
AGL,0.00606563022468636,0.00221647177198716
VCAM1,-0.0136610950394234,-0.0092242638457349
EXTL2,0.0071007052414625,-0.00114881317287008
SLC30A7,0.00468322551013394,-0.0021110086017288
DNAJA1P5,9.71200142324782e-05,0.000139516098174124
ZNF281,8.91189062512716e-05,-0.00707163982035117
ARPC5,0.0111712690867825,-0.00621150555757372
CADM3,-0.0100336718932138,0.00784245113114958
NLRP3,0.000176155627770125,0.00167528215291228
ZNF496,0.00129042899505641,-0.000667777573232987
TRIM58,0.00393194641685836,-0.000683956299859158
SLAMF9,-0.00692198086667016,-0.00865553844361545
OR2M5,0,0
KCNJ9,-0.00064128450355553,-0.000434865224683359
IGSF8,0.0035030390103022,0.00109599289770563
DDR2,-0.00995554915286101,-0.00165596095590718
PEA15,0.00957370904996412,-0.000684120296415079
PEX19,-0.00543347475301435,0.00133230697374231
NCSTN,-0.00154772025244871,0.00476058056850467
VANGL2,0.00231494185865896,0.00716857294265985
SLAMF6,-0.0061206010196047,-0.00338485695549754
OLFML2B,-0.00384042248418365,0.00245421347967954
FCRLB,-0.0106928503583811,-0.00267670124137104
FCGR3B,0.0029765139546653,-0.0011840065971288
SLC9C2,-0.00289216008604806,-0.00255079668189675
KLHDC9,0.00322338882058983,0.00491561387361216
C1orf74,-0.00794160568830955,0.000594284549761412
LMX1A,-0.00158556391384,0.000210803519738863
LRRC52,-0.000531956444820312,0.000138508541482614
FLVCR1,0.00162352696944761,0.0102320711569735
ATF3,-0.00262810639386336,0.00249403344117287
RBM15,-0.0110479535174216,0.00333488687365802
DENND2D,-0.0135258949335629,6.14608939141353e-05
AXDND1,-0.00272435667255276,-0.000408202511317998
TDRD5,-0.00207102829125906,0.000911857502772176
