PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
0.011593677010059481 -0.014462245028845456 0.016149329878256992 -0.0033207603000747882 0.003703595092812305 -0.006363094197377423 -0.0021530642197356404 -0.0028384472244822948 0.002477295280356882 0.002103832563512045
-0.009458498984873406 0.004668453892669928 0.003730289526521537 -0.006550356342542678 0.015557150729691794 0.01915770268892075 -0.009060119706613296 1.73908751638809e-5 0.014095921261846748 -0.004737786210530866
9.273556015424179e-4 -0.006613442121548817 -0.010755985914726082 0.002938135616705294 0.003369773094203817 0.016028635813704867 -8.457917590266958e-4 -1.64170307556889e-4 0.0014868122500962602 -0.0051261439566918175
-0.0017128383498000376 0.005539141988158386 7.610852596848391e-4 -0.007288432256674981 -0.007808816302824783 0.0023236554019472485 8.45609373955086e-4 0.003366533527746033 9.12451428911256e-4 0.0014659211662999664
4.7010655271134704e-4 0.0023175146557208185 -0.005931998894352289 0.01688968585811057 -0.036320518039961114 -0.016524963948781245 0.0028247684329512197 -0.011448166675123765 -0.002244968795476072 -0.00717914833247733
-0.0036869337095878224 -4.950546300326955e-4 -0.006481876540478333 -0.011105887447573192 -0.002640543497102214 -0.006444871680117159 -0.0012654241790809766 -0.009244839766104924 2.2859408075069556e-4 -0.006657711211644935
0.009244546918059912 -0.03708023814129483 0.0011213306771434952 0.007557214223957066 -0.028851616845127683 -0.009126198536857786 0.0031989164113460007 -0.002208105471343334 -0.0016957280213795783 0.0022445638614351417
9.742427006198861e-4 0.0012578838942034402 -0.006908037434895851 0.00199589944406813 -0.0017990849007482595 -0.0020284358343619557 -0.004058136779267604 0.002115674437450096 0.0015844482763414409 -0.0010032052894072237
-0.008750090182284545 -0.004041440368387727 -0.0011806037640163089 0.007048652111047465 0.004072332713493715 -7.90803848754029e-4 0.006680023721565353 6.434040672487746e-4 0.0013721288587156067 -0.0017828928976320792
-0.00935459949636344 -0.00295361238000151 0.0010813940513670936 0.004732592107606877 0.005965859421689516 -0.005950976762063986 3.6633941076953213e-4 5.208397701885338e-4 -0.003512479577820477 0.0012699311351185196
-1.71757915726026e-4 0.0047935158133602515 0.009860790391086002 0.009608048648373288 0.009725090870738032 -0.007293240213925063 -5.722691379968305e-4 -0.0037680906008346923 -0.006520279161937822 0.0017896242068954399
-0.003641956911635536 0.0013160191100486224 6.013933718877549e-4 0.0011639798199792523 -7.287528246749066e-4 -0.003336441352481873 0.006561555718911172 -0.001242318138829883 0.0012030504349912056 0.011091862797798857
-0.001503512034317229 -0.0015832354277455728 -0.001698289435181786 -0.006064638942589647 -0.0030752974225675806 -0.003574760868435647 0.006311065717394105 0.004434627962044136 3.7401205726780986e-4 6.846779802756148e-4
0.011043997674798266 -0.0014774161109334424 -0.010852244804355378 0.00492990298629367 0.009157220065006645 -0.008344870218025588 -0.004683785674599883 -0.008883054465167893 -0.006826014738275044 0.003834992087390124
0.0016603085599441742 -0.011507007476653055 -0.0035780925932265245 -2.2632837706372056e-4 -0.002945532598892074 3.145536653112088e-4 0.0033901598432691292 -0.0023468908283478416 0.015537398109462273 -0.014926982550223414
-0.009860836325091646 -0.007067128402523136 0.0012038447459441837 -0.01130453461742136 0.005334333577307564 -0.01906374033937803 -0.009218496914402437 -0.003067480945889572 -9.63926291474675e-4 -0.002894132481865402
0.0075483030918636375 -0.007999690400405535 0.0015838879712629058 0.007878144577084287 -0.005643023293103833 0.005522084983854769 1.7559061067961892e-4 0.015608443442399604 0.009332973983762892 -0.008585127366845436
-0.008381828311691639 -0.019278542588597337 0.017500511235323996 -0.00880560973563791 -0.002999990702240614 0.0010767544630743743 -0.010575574470973589 -1.391488523419505e-4 0.002350200175308837 0.013959273302955282
0.0018279189895411977 -1.425074497491077e-4 -4.69078636847839e-4 0.0014084962158516158 -0.010570842357351437 0.008323542262481427 0.0029178347129593537 -3.73089230297863e-4 0.0042135682469233975 0.004205255901821008
-0.01813749929409205 -2.0144898473528034e-4 -0.003914730242198195 0.004842173785051758 7.626212316991085e-4 -0.002494682056162778 0.002823134489323199 -0.004570578295265765 -0.0011476808378140945 -0.004821295201649228
0.006049078186216445 0.00165006874467694 0.007469145510937832 -0.003069715124826291 0.004375122984966848 0.004528869790085743 0.009504264578120385 0.003263641998962324 0.006127383152812853 -0.0042316715144071725
0.003258446012322833 -0.0033260419015126294 0.0033351902262685426 -0.005723219511280862 -1.172495629965662e-4 0.002867137406663425 0.0023433332449547856 0.014343144905743552 0.00789949622360843 9.006116291350993e-4
-8.635816279044465e-4 -0.0034197748677092933 -0.005817476707883769 -0.0049574455598694785 -0.006044912219345981 -0.005131005775622817 0.0067297915748895515 9.511545033663576e-4 0.002003886364025635 -0.004772735277809794
-0.01977304915060161 1.0606837157273214e-4 0.010711457958651024 0.008015178461549779 -0.0025149760373954846 -0.01316619699884201 0.011886517488009406 0.00845359874535945 -0.009863299847593222 0.01674808659517547
0.004427680707374375 0.0047589700785742265 0.001741040994196104 0.0014309572679909808 -0.0018460293952994482 -0.007865951012027219 -0.009405561659871896 -5.791245633576837e-4 -3.8389671679710203e-4 -0.0027620564289240336
-0.002781661746062303 0.007507342747323477 -0.0021161775313248295 -1.4551610839493077e-4 -0.0012213151509497544 -0.002850786687386461 0.002865622831327404 0.004843909420819669 -0.0037715731196067614 -0.0015387023900016344
-0.009399914766021426 -0.018805910726978566 -0.008718067778918056 0.02643142701146268 -0.010691650175159205 -0.010094378713647918 -0.005024217367069281 -0.0025136726117596466 -0.01515902238073027 0.006933700469354045
0.002682092329349395 -8.645851558227415e-4 -0.0021034444262266368 -6.721628100701193e-4 0.0043450466659024686 0.008593666292631655 -0.0048245542262533156 -0.0016891296548163645 7.683949875474348e-4 -0.0020737598987709345
-0.016975191590021897 -0.0043225863302172405 -0.018267903641361095 -0.020069310714832707 -5.581008104671559e-4 2.0751587366033304e-4 -8.714133082593094e-4 -0.006661509857409119 -0.011255267364054532 0.004397438070586406
0.003852019731318701 -0.0028987294030453975 -0.00995438813764363 0.0024438775002977283 -0.00789367037744342 0.0010530896042381442 -0.009394591637992968 0.0019463054471824512 0.003687994875887231 0.004045548274911082
-0.0020383123493241733 0.0022233771994382805 -0.0033447878997535196 0.0010825865588879463 4.3283386187444885e-4 0.006531115006651053 -0.004719565550080338 -0.002862742382599905 -0.002716454748134637 -0.0028088433658452826
-6.266271649222113e-4 0.007673188009370051 0.0027317507786430014 0.003086942748783281 -5.893087505747687e-4 -0.004632162769174605 -0.004323732310669665 0.0018806402434215855 -0.003402152645385989 -0.007681910469521748
0.0018772242704704813 0.003949878014562272 0.006893608026063771 0.007350881633447739 -0.01305688208535125 -0.0017234180875157481 0.005620095020737419 -0.0012559940576875863 -0.0025707079637605954 0.0013572360818280929
-0.004761234899829374 -0.015488130024280141 -0.0025585542814767206 0.0012675048487205156 -0.0038862142189609373 -0.006227856209593302 0.016746600036882556 0.007068705631759147 0.009046400255718401 -0.0062648895969225045
0.008772975619680068 -0.016946938679650816 0.0017554416801565612 0.004982335670992296 -0.010072729178488832 -0.002499157667024638 -0.005303705788303328 0.016860502565759026 1.777692536474722e-5 -0.003401214424334313
-0.006121342999997368 0.003540263629605732 0.007151947714953981 -0.010656259422653008 -0.00961045928869417 0.0016564793926535544 -6.945807705463662e-4 -0.011991560601115298 0.01082555265090134 0.007269428600418302
0.0037006593508115875 0.0014857677617436415 0.0036923920079292823 0.003918720886950804 -0.009251753177031016 0.009040164296450959 -0.006822266309673768 0.0012935122352214449 0.0028020013532376858 0.004268082921072742
0.003311851948107348 -0.004540610549142143 1.2874821273469445e-4 0.0032323083008258834 -0.010908620164097464 -0.003805852462199918 0.004563650580358724 0.006060547590487782 0.003201525085523827 -0.005499575775096385
-0.0038095691141993046 -5.835647243725877e-4 0.0024281106958387116 -0.0034847097646482253 -5.969820992866452e-4 0.006912267214790548 0.004193799571148601 -0.010315401863145512 0.012542982399034671 0.005511095288792121
-4.8201968755075877e-4 0.007670505565825651 -0.008422969912583438 0.005038615172964807 0.001169239627715973 -0.011408958866060926 -0.011018231537927985 0.00701786564059412 0.013336264410777867 -0.004462962178969379
-0.0024408812363774053 -0.0011548650094360853 0.0032527073356617368 -4.009666415314695e-4 -0.003675911132682212 -0.007829202100329025 -0.0020811626155157843 -0.006036545979049094 0.013327450529168528 0.0035068272375237334
-1.8889857295249638e-4 0.00623882573414336 0.0014471237788928895 -0.009318408523806327 0.0019914945741134824 -0.0062649650079718575 4.161605949564717e-5 -0.0014882264273365783 -0.005122204022784739 -0.0015900492026796743
-0.005209284214117336 0.0024004378980025695 -0.011768795043449062 0.007892402771026123 -0.006460909678415406 0.004697560449688399 -0.007631777143119747 -0.005906435567171728 0.0018006047424459694 0.008320054756587722
5.910997386131449e-4 -1.3134410067367557e-6 -0.00487088974689205 0.001974805073307656 -0.009195885658689024 -0.002341199587146595 0.002576475696451343 0.0010738996526771225 0.0025165623634358083 -0.001500206701123185
-0.0030405393724715316 -0.01931580634823465 0.00871913021297171 0.0033948820941393835 0.005098944048281319 -0.012446194888919867 -0.007971181645537739 -0.0017710686481106261 -0.009801016564701854 -1.190048394803451e-4
6.927941912199949e-4 -0.0031152587008726057 0.0024634427795953186 0.0034337403177866037 0.01254455865949477 0.007678408482702428 0.012655664677492684 -0.0029948738259689147 -0.0017804272909860653 -0.012937624833828118
-0.005921410834698388 -0.0018420109389424809 0.01465974759199936 0.011483528916933479 -0.008375986204496923 -0.017061252305104423 -0.0163043065440684 -0.018113196306945238 -0.01749044480907359 -0.005569109035045777
-0.0020978249613928667 0.003078321788117765 -0.002427520220803109 0.0016437450605398811 -0.003610603732543025 -0.009387052313469956 -0.002289594214780817 -3.300373879301673e-4 -0.0016543352672364502 2.4464349464936065e-4
0.002495906385639068 -0.01318136339815352 -0.004045068206933251 -0.004804129419206173 -0.004216264326096753 -0.01079704190807181 -0.003543156111227552 -0.003377815697285817 -0.003415152523955498 0.0010653576282065053
-0.0200174196800141 -0.012387501020009559 -0.008833656057509812 1.5822246316267373e-4 0.0015756376828394418 -0.012251693076076637 0.012266159685573343 0.0016144925682344594 0.0021452619528975763 0.002934000035996574
0.008999108067526178 -2.421569396249699e-4 -0.01617336273492741 0.003333156213317395 0.0016442681980361653 1.585042705994808e-5 0.0022488785525096176 -0.009776759078589072 0.0011415659789182782 0.005864957362575636
3.083328186882455e-4 0.002373874298985383 6.993713407697579e-4 -0.004503773563142436 0.001051021080337469 -0.005300083563514773 -0.004611328071686235 0.001837597568854957 -0.0015662252193683343 -0.007281690044121466
-0.015767729848538557 -0.001590232768184525 -9.530036761714434e-4 0.013728866318600446 0.006898612481632433 -0.004997350148880023 -0.008980628963060374 0.003786665362120364 0.025441671100379724 -0.021810513933852645
0.004844460577705081 0.008773467374216509 0.006368407654747229 -0.0021846745885658325 -0.009206810311311481 -0.016130426104484327 0.00604871295680156 0.004523026340361573 5.265257191049568e-5 -0.004804960697053796
-0.006362384150698959 -0.02643397624035553 -0.03832369680222774 -0.017418282861218007 -0.006138102693973055 -0.008454328788440255 0.0037665517450000824 -0.002746521082485454 -0.008255150647449857 -0.0015615344625251196
-0.002220358045156589 -5.340181688722883e-4 -0.006906291194064513 -0.01737472835673496 -0.0015661531935014092 -0.008553852271634287 0.004327767845882825 -0.01243998733985447 -0.0010486306171929335 -2.697298428486584e-4
0.009226140249815381 -0.01183976286301158 8.582309921967713e-5 -1.6840244793323142e-4 0.008245033066680577 0.006844063031017039 -5.7588344845307886e-5 -0.010429295052115439 0.02322376121392644 -2.2924424347139442e-4
0.0025455773243684885 4.93721972778171e-4 0.00370064185544016 -0.010069628734018718 8.154337327917088e-4 -0.009953546294355542 -0.003952619730813668 0.002155684611461107 0.00446373840712828 -2.2523238965391475e-4
-0.004625133513686881 0.00567388070218429 -6.002954450313824e-4 -0.0018856794923593264 -0.0050471405779614785 -0.010862507947678112 0.0013282349387656995 0.0059663423885010615 -0.0037762457084984744 0.004734629536465857
0.0027712828620205096 0.002604903635531351 0.0027763694210395464 -0.001993691134819747 -3.416864698842167e-4 -0.002968022967878632 -0.002641486480877388 0.003558067564977283 0.0015767977385385055 0.0025797371618251057
0.001173503759521956 0.002091350884492188 -0.005133159540216356 -0.013590554086498638 -0.004177136502671197 -0.012780377694320461 0.005922172937178726 0.006350700070717858 -0.009730170596482237 0.005161854123048348
-0.01630338062132367 -0.005167141444608653 -0.011365416372249842 -8.290994244906692e-4 0.007605784223278771 0.010471513173757158 -0.03242221055248594 -0.0017626781649374432 -0.0049863308249024855 -0.006486308345600471
-0.0013759137265235393 -0.011255668051912623 -0.002587514620578708 0.014492063514469562 0.0021452264846739807 -4.482426280179881e-4 0.00207837348705661 0.007879251543145692 0.001860101707205527 -0.011538252391652763
0.005189073299646406 -0.008279000792846021 0.04493894620351228 0.010839444737970758 -0.0030828449666947737 0.019950611221853903 0.013877168591635188 -0.0024928504357829124 -0.01849718028950422 0.0029001901576945705
0.001957137572061359 0.0033163919325228997 -0.004100008962543952 -0.00669353784271742 -0.005139122156534435 -0.004269613041380392 0.004063556556308025 0.004100478020560472 0.003260359311377978 0.003629268384637966
-0.0020146038427142268 -0.0026847076319058364 -0.014315079429414629 -0.006848063542398689 -0.008964156104689704 -0.005359377622673696 0.0030855999996292917 0.002970044669760082 0.0015240789565096123 -0.0023276655247700113
-0.009731973074580465 0.001470004596828296 0.001050270746523976 0.012859438259733746 0.015591733531559683 -0.004885053996624906 0.0029430013454421586 0.005902518868071462 -0.006628783917838636 0.0037672296810699188
0.002647952562264874 0.004580929517650214 0.004606753691011707 0.004727333238304169 -0.003351435873818023 0.0010662251415767816 -0.0043243917652614145 -0.006050811656555256 -0.011778640407312645 2.59315319689291e-4
-0.01586071339512388 -0.002496268679762731 0.006118517647698193 -0.011818027311815926 0.009814990066187307 0.017194594295145308 -0.009329775737218552 -0.00174001298209955 0.006537820817645409 0.005187371542438473
-0.015198776402708112 5.508135897816416e-4 0.011008275543360401 -0.002962371172555996 0.003999962614725504 -0.018539468383815583 -0.007599054258596017 -0.008725601658758382 -0.027699788936492716 0.02618880980290576
-0.00262984094470517 0.004372084298320666 -0.007297083105527404 0.013406539692963008 -0.010337398796487603 0.012501521477960452 -0.002891293535027615 -0.004267717313620592 0.005888319519079234 0.0022427799439003774
-0.014225974572960019 -0.005764606422810764 -0.00115777502096364 0.008787154148293053 -0.0020029240296864413 -0.006673904051748796 -0.015235167964896257 0.0081027854159917 -0.0048789816295680254 -0.0233507548388344
-0.014204725783793903 -0.007350014306549171 0.01391661510850199 0.003446186872950948 0.00467500336607381 -0.002557641101204745 -0.005501933288599097 0.0017878658006113077 -0.00683202789310573 0.010705778367837749
-0.0105671188448374 -0.0028983481252191764 0.017741249661607925 -0.0022504036118606682 -0.021671713285523864 0.017407343401350632 0.020920402916752304 -0.012410078322555378 -0.002192046362197767 -0.013075721366601938
0.0011645023519164504 0.0047505970532998225 0.005122229350158088 -0.003274586586926163 -0.0028918325063762747 0.0028498699688345136 -0.006625200564749679 -0.001090470538717402 0.005524402903628478 -0.0029056129764588384
0.0030796091768450513 -0.012403750535783352 -0.0017907175997311962 0.010014464150867132 -0.010091754061303863 -0.005763047783154799 0.005251549146932589 0.008137977706888956 -0.005982011750505015 -0.004985729098303294
-0.00700788429381375 -0.011297768015485942 0.009592471463487757 -7.966403471024871e-4 -0.006970994017310422 0.0040016105159890476 0.006432775915685756 0.003097425413140227 4.914528530251972e-4 -0.01021129323128017
0.008700941469591758 -0.016286437974794864 0.010384466492380262 0.0026139420624134626 0.002014305908172935 -0.008032563190692158 -0.0030146328035968385 0.0064911235546266195 0.006964183076501969 6.992012006739208e-6
0.0070955823978448886 -0.023990043501659557 0.005356013514098495 -0.008712739423889343 -0.001694495233367041 -0.003833309689290821 0.0060157465325910405 0.015514670362168591 -0.0037811312465529964 0.00517663664038809
-0.007001149767965746 -0.0027627784792909364 0.0044773273761910875 0.006225021699224246 -0.00523111991795211 0.008064682533496277 0.007961543511696182 0.007854167021497077 0.002652544136112708 0.008054333362789578
8.149883336486804e-4 0.005660017009089619 0.01943595225703306 -0.010275487457181248 -0.004844590018853261 0.0041090711257309905 0.010320317183411863 -4.94663497915914e-4 -0.008573785317895747 -0.0017263364631573178
0.006758003223933709 -0.001555653089948305 0.0061899609537544205 -0.006487338193376531 0.005168498118166533 -0.005639147778972397 0.0025787133712121446 9.667245737222829e-4 0.0020366237795580197 0.003127985588129189
-0.0012854556898167463 0.0020509040660514387 -0.007857326250202686 -6.208621762598894e-4 0.005485243429257924 -0.008459907224436573 0.009692445274993801 0.00740679356327041 -0.0050775132387939105 -0.0048910872917038405
3.4878830366330874e-4 0.016061161403473405 -0.013435140502566625 0.002491496042383223 0.0031531701135757173 -0.010348435800752662 -0.005982014059632961 -0.00926069035412423 -0.0040866077317874465 -0.004094632394579621
0.0013353102835484566 -0.0017586927425570977 -0.001778996356132039 -0.008006633601339916 -0.016582021032311735 -0.0076535272692466886 -0.008982502237039622 0.012367901723126585 0.0011989394407939378 0.0011480752340505016
-0.01714832232511733 -0.004029852497570275 0.014047372938320167 -0.0028322135404088623 0.012078486733739199 0.00510153415293229 -0.0048160444057481185 0.0054739861982558225 -0.0013654060771313174 0.01747214632357862
-0.006104297445977578 -0.007298423384100878 0.012733176522183127 0.00563558802473336 0.002597150800497765 -0.004621249209224479 0.008335474450373258 -4.2121868945694206e-4 -3.2090138626395356e-5 0.013791376104455976
-0.001883832954627803 0.003386726035322545 -0.001395327684574258 0.00813821575972394 -0.005432946976709508 -0.016294770668140342 -0.011404313178980439 -0.005251247942945868 0.0016936637079519967 0.009220591668384851
-0.0014870355895750895 -0.0017020148406980777 -0.007594958333492244 -0.0038089680993741502 -5.42264453903997e-4 0.0040661226217139695 0.001705406593260954 0.0023250139407674803 -7.255828338209473e-4 -0.0031009966214165558
0.004225988452271654 0.02115519443547927 0.0314594419559579 0.008080698513891385 0.0024237379551795566 0.009407820005644026 0.009067446718319556 0.01054066488569459 -0.001857353217204462 -0.0015746520529855118
0.005616814223863318 0.008645852930963262 0.006497740548117887 -0.01942809148786168 0.006537720536469887 -0.0073674383819803254 -0.018833302029360257 -0.006932100904585328 0.0030378091645106822 -0.0044114786328751845
-0.0028410455917638002 0.0056361505218039615 0.007426149263015483 -0.005013693770131242 0.004526743324329709 -0.01173022569588363 0.006210332277522051 0.005203864936321801 0.009031766938016382 -0.0065165768309536866
-0.020524756844542674 0.002363248608114069 5.825724613488971e-4 -0.003525204661063272 -0.002635327373337533 0.008760217850559414 0.012997507985508621 0.008961204967916327 -0.006944302243912671 -0.009621802313049103
-0.004024966640178902 7.192712451083715e-4 -0.00668571156699684 -0.003797649043005688 -0.010610754156434114 0.0021053425679921616 0.00793276680185241 -4.134884015829125e-4 -0.010609725987181021 -0.0037193453487304818
-0.0016909394328157748 0.00616033345110003 9.711051120526332e-4 -0.004116111209697333 -0.0014611722203265887 0.005122357983337997 -0.011860507679936336 0.010444438286028094 -4.1241793754674444e-4 0.006314927164362971
-0.008909498735919882 -0.00799680537365565 0.008687026751557823 2.3280975948513578e-4 -0.00790861510500149 0.011415979291932743 0.004792776297830059 0.005234851782899433 -0.010788715022989894 -0.0017610035954306808
0.003561061099860396 -0.0013934649158544566 0.0031185977875260564 -0.006249446078952347 0.003945080399126192 0.002037026413745626 0.00713406574455621 -0.0036469922671916715 0.005396958726032483 -0.0018416461956436802
-0.0033709222123737273 5.375611055405448e-4 -0.004460626353149918 -0.006188140072909775 -0.006336422867231596 1.4674902583021793e-4 -0.003008883372814064 0.007168789833606041 -7.536038983005277e-5 -0.00482281569225863
-0.016967342761968235 0.0020904991049315695 -4.117421836388578e-4 7.603245691990771e-4 0.006883648318253815 0.00797152315266504 -0.014479612319721804 0.009940216493447701 0.005533438919595332 -0.01591052000810137
0.0032389452234739165 -0.0040558305267862 0.005158261246813137 0.0022842825036686653 -0.004074934736320456 0.0017428100323242126 0.0018697636795546183 0.008107698054168399 0.00541498333292321 -0.010822143480824662
-0.021845203318882064 -5.522357365687434e-4 -8.459155617243039e-4 0.004887034684653063 -0.00511908069501432 -0.003943071728828636 -0.00345906952550964 -0.004975621181214043 -0.003135073791667345 0.009773296207983463
-0.002223938583195904 -0.008641151186387135 -0.0021960004365203503 -6.764480421925147e-4 0.001552045064346953 -0.0010157978592081182 0.0022024180924315076 0.002817467609757717 0.006371049060600336 -3.3084026460056975e-4
-0.011835269638029665 -0.0014494730012389375 -0.0019310597739609387 0.006308070461840445 -0.004684742735070645 -0.003923690514548827 0.004439189929694981 8.868560555196453e-4 0.002694769533270322 2.001008125933194e-4
0.004454463319771214 -0.004666772767743903 -0.013392815217541628 -5.159669961862406e-4 -1.467196749858699e-5 0.007908594368069018 6.425991064561333e-4 -0.0063291596919966215 0.0025146610007357835 9.945834451893234e-4
-0.016909572986128944 0.007857611106859444 0.017463910994913782 0.004449447549920541 0.00376226003513392 -0.014049769174868665 -0.003991978749394567 6.986256578455143e-4 5.907346900734583e-4 0.016870613335643343
-0.008993978845047353 0.005551308241055254 0.0017718728168393079 0.01462491439000829 0.0029873708558281844 -0.004856978596766635 0.006321711791468324 -0.007790650654889187 -0.0014625547147713125 0.013251945155880645
-0.005198929631475455 -0.013371475534730101 0.008158025993665077 0.01357891450331408 -0.011456396254607476 -0.004986003867466382 0.00402922860340454 -0.011166026718915457 0.0015995000016597242 -0.0082466090032249
-0.010705979672282756 0.0076316913911640485 3.0514447939479386e-4 0.017655756214914546 0.006338904707194394 -6.066852711571914e-4 0.01968123065234901 0.009104009552385167 -0.009370901693487152 0.018625785037073878
0.0020742769412792823 -0.011600410897531582 0.011676983326271258 -0.0056874212009009285 0.005199035850071985 0.008126421321717245 0.00959275239728093 0.007065714806694789 -0.006879955152605141 -8.864854841540013e-4
6.110178194903e-4 7.277668671266149e-4 -0.0027491156274429013 -0.004005034487461122 -0.005918266901125397 2.590301498944507e-4 -0.003375836432094686 -1.0609901508701958e-4 -3.457838558252694e-4 0.00267302675900176
-0.009159744639388807 -0.004106935478821462 -0.006915290210831807 0.006154237781302013 0.009659975339220448 0.011027097361862229 0.011318981783586033 3.2683735631342144e-4 -0.009267055255873664 0.013804849826102866
-0.02131481209113964 -0.01344801201808253 0.010639210123281777 -0.008327521594231875 -0.0037426278904958816 -0.0038764683130044562 -0.01724450755540819 -0.011448931327119246 -0.0032844343500584173 0.00695566193735782
-1.7944340544751532e-4 -0.011142619366515503 -0.007610204412495924 0.010018250618966995 -0.001615452268495883 -0.004753707604503973 -0.0014242510825159627 0.002412296190361026 -0.0021791060740649 -0.0065027390355237935
